"sim8_repl1_input","sim8_repl1_high","sim8_repl1_med","sim8_repl1_low","sim8_repl2_input","sim8_repl2_high","sim8_repl2_med","sim8_repl2_low"
3,8,3,7,34,30,30,21
1,1,3,8,3,2,3,1
2,3,3,7,11,10,10,5
7,8,8,16,14,6,8,22
0,1,1,0,6,5,11,17
7,5,8,6,5,12,8,4
8,6,6,9,64,58,68,43
5,5,3,7,0,1,2,3
32,35,27,30,22,18,23,17
0,0,0,0,3,3,8,15
60,43,65,61,0,0,0,0
12,13,8,7,46,42,46,71
48,31,30,42,71,77,69,30
0,0,0,0,4,3,4,0
51,29,57,12,8,7,3,2
23,18,26,22,5,7,3,14
20,20,17,5,76,82,60,98
27,28,27,11,26,32,35,11
1,4,3,5,0,0,0,0
45,25,32,44,5,2,5,1
3,4,1,3,4,2,4,2
0,0,0,0,42,34,37,21
6,7,5,4,0,0,0,0
36,18,20,8,131,125,105,124
5,7,5,27,58,60,50,168
68,52,93,47,31,40,31,19
10,14,13,1,4,10,8,1
0,0,0,0,23,45,26,14
5,4,6,3,5,5,4,1
14,21,23,6,68,67,93,47
18,18,27,9,6,4,3,9
6,4,4,4,9,3,6,14
14,5,19,16,0,0,0,0
6,11,13,48,0,0,0,0
5,2,4,1,0,0,0,0
86,55,99,8,0,0,0,0
65,82,58,2,41,44,51,62
43,51,26,52,12,10,13,14
0,1,1,3,14,18,23,3
0,0,0,0,0,0,0,0
28,28,28,11,1,0,1,0
18,21,22,8,28,21,30,75
0,0,0,0,8,7,5,5
40,33,32,25,5,6,9,4
0,0,1,0,14,10,13,7
38,38,30,19,4,5,9,6
0,0,1,0,9,5,6,0
6,4,4,2,6,3,0,0
2,3,0,4,0,0,0,0
25,24,21,7,2,2,1,1
8,5,5,7,13,13,17,15
19,28,28,7,16,12,13,3
0,0,1,1,22,22,36,2
21,18,29,42,0,2,1,1
14,13,11,15,15,16,21,5
24,24,31,6,24,33,27,25
1,4,6,1,8,4,6,13
95,93,96,56,1,0,0,0
0,0,0,0,10,7,6,11
0,2,0,2,3,1,2,0
0,0,0,0,0,0,0,0
0,0,0,0,14,18,13,17
0,0,0,0,60,43,67,117
1,2,5,2,4,1,2,3
10,12,3,19,6,4,4,5
0,1,1,2,3,5,5,2
5,6,11,17,4,11,14,18
7,15,2,11,4,1,4,2
3,1,3,4,0,0,0,0
5,6,6,2,34,28,26,18
0,2,1,3,35,25,32,31
9,6,8,3,17,14,18,11
0,0,1,0,1,4,3,0
25,26,39,17,1,2,5,2
13,14,19,27,3,1,0,1
3,1,3,8,2,1,1,1
12,5,9,5,18,40,15,29
23,16,28,23,9,11,14,0
26,26,30,55,69,49,44,85
6,3,4,4,19,15,17,39
14,15,19,10,0,0,0,0
9,9,7,8,10,10,11,4
20,18,17,14,68,49,62,18
1,0,0,0,0,0,1,0
20,16,18,22,63,67,65,66
11,16,9,47,17,21,11,20
0,0,0,0,0,0,0,0
9,9,12,20,2,8,6,3
19,16,21,10,12,10,15,6
0,0,0,0,0,2,1,0
3,7,9,1,3,9,7,1
0,5,3,2,30,31,18,27
3,2,1,14,0,1,0,1
4,6,6,2,0,1,0,2
1,0,4,2,0,0,0,0
10,7,7,7,5,6,0,7
17,11,16,27,15,18,17,15
5,2,1,1,1,0,0,0
1,4,1,4,13,24,22,2
10,19,14,1,23,30,23,56
17,19,28,20,9,7,6,7
0,2,2,1,45,51,39,28
36,16,26,48,10,9,8,8
22,26,39,3,14,8,20,9
23,16,25,37,11,18,17,9
33,33,33,10,4,1,1,0
1,3,3,1,12,13,12,27
60,34,55,31,0,0,1,2
71,77,69,42,13,8,14,1
2,7,4,0,25,23,21,11
52,62,57,45,2,3,5,1
24,21,21,94,24,32,25,21
0,1,2,1,10,12,18,1
0,0,0,0,23,35,14,11
1,4,5,0,32,44,38,5
12,15,13,1,0,0,0,0
0,0,1,1,1,0,3,1
71,50,49,34,0,0,1,0
4,3,9,12,15,9,16,12
28,28,33,11,0,0,0,0
6,2,1,5,27,20,20,19
35,35,39,35,19,28,29,9
1,0,0,0,44,49,49,20
11,8,5,6,6,4,2,12
1,1,1,2,2,3,9,2
77,81,71,110,9,13,9,7
9,5,13,7,1,1,3,0
78,79,88,80,12,17,19,12
44,38,59,86,0,0,0,0
49,36,45,97,21,41,56,18
2,2,3,1,2,11,9,9
6,1,6,2,0,0,0,0
12,22,11,11,0,0,0,0
0,0,0,0,6,11,18,30
6,12,7,11,9,14,7,4
0,0,0,0,36,29,26,20
59,50,49,98,0,0,0,0
7,8,10,4,21,19,26,12
21,13,16,65,23,43,34,2
15,18,19,5,0,0,1,0
2,0,2,4,2,3,5,3
23,24,28,43,39,29,29,68
0,0,0,0,0,0,0,0
66,44,73,79,23,26,27,42
30,32,27,31,11,6,11,11
17,8,16,4,21,30,19,18
37,35,39,5,73,55,80,8
4,8,4,2,4,4,7,12
0,0,0,2,80,77,64,53
2,1,2,0,10,5,6,14
37,42,41,51,27,37,25,61
73,55,80,112,0,2,0,0
1,1,1,1,6,1,4,8
8,11,6,16,49,47,39,26
4,2,0,0,0,0,0,0
98,89,118,39,0,1,1,0
0,0,0,0,15,17,21,5
2,4,4,1,0,0,0,0
2,0,0,2,4,3,5,0
0,0,0,0,0,0,0,0
0,0,3,1,4,5,0,3
8,8,4,3,1,2,3,0
6,7,11,0,4,0,0,0
9,5,6,7,42,55,60,14
29,28,25,2,2,0,3,2
2,1,2,4,1,3,1,1
3,7,4,0,0,0,0,0
4,0,2,2,0,0,0,0
1,9,4,0,2,3,3,4
44,33,42,18,0,0,0,0
0,0,0,0,0,1,0,0
26,15,35,40,56,55,41,32
14,12,8,5,12,3,6,12
2,1,2,0,37,48,36,6
4,8,5,4,15,14,11,14
61,49,57,75,0,0,0,0
0,0,0,0,0,0,0,0
4,7,11,0,29,34,22,59
0,0,0,0,6,9,5,10
10,12,8,25,7,7,8,2
14,3,11,13,5,10,5,3
39,32,23,29,34,23,23,17
3,1,0,2,52,37,46,28
58,43,44,38,0,1,0,2
44,31,46,24,0,0,0,0
11,12,9,17,3,2,3,1
2,4,10,3,7,4,4,2
22,28,28,11,2,3,1,0
26,35,41,43,8,5,15,28
39,32,26,56,9,7,12,1
5,10,7,11,27,28,33,2
0,0,0,0,0,0,0,0
20,39,26,9,29,22,18,60
14,23,25,10,0,0,0,0
57,52,43,93,0,0,0,0
0,0,0,0,4,5,2,0
25,26,20,62,6,5,6,1
3,6,1,7,35,28,31,2
18,16,16,21,7,2,6,22
0,0,0,0,0,0,0,0
12,11,9,32,6,9,16,2
6,19,7,1,7,18,8,12
2,2,1,0,22,26,25,20
119,95,124,40,12,7,11,12
10,16,14,14,5,3,4,0
2,8,3,3,0,0,0,0
47,37,44,6,1,4,2,1
4,1,7,0,7,5,4,0
18,21,26,66,0,0,0,0
111,88,95,59,88,62,89,159
1,0,0,0,8,9,8,15
31,27,37,17,0,0,0,1
42,56,48,13,5,4,3,0
3,8,1,6,10,12,13,6
40,22,30,9,0,0,0,0
0,2,2,4,4,5,5,4
6,6,4,12,14,23,24,2
0,0,0,0,6,4,5,3
0,0,0,0,20,22,17,13
17,30,21,26,4,4,5,2
0,0,0,0,13,20,12,5
10,8,7,5,0,2,0,0
0,0,0,0,0,0,0,0
0,0,2,2,0,0,0,0
0,0,0,1,26,41,25,17
5,5,7,10,0,0,0,0
0,0,0,0,2,3,3,10
1,1,3,3,0,0,0,0
0,0,0,0,3,12,6,0
20,37,31,14,87,81,85,102
8,10,10,2,15,18,10,8
1,2,5,9,7,5,8,0
59,68,62,69,0,2,1,0
0,0,0,0,1,0,0,0
81,81,96,31,15,16,8,21
15,9,22,1,25,32,30,24
12,8,16,2,8,12,10,5
7,10,17,17,2,4,3,20
0,0,0,0,0,0,0,0
20,32,24,17,26,32,31,71
7,6,13,12,0,0,0,0
11,4,8,4,1,3,1,2
1,0,1,0,25,12,21,3
0,0,0,0,3,5,6,7
20,23,32,11,4,4,3,1
14,17,17,12,1,0,0,0
7,11,9,1,0,0,0,0
40,48,54,58,42,38,31,17
0,3,1,0,3,2,3,0
9,6,6,13,2,3,0,1
1,2,1,4,23,19,30,5
0,0,1,4,3,6,8,7
12,17,14,16,6,4,8,8
7,8,1,5,36,39,33,59
14,11,11,20,33,25,25,25
8,6,4,3,3,4,9,12
18,19,9,12,6,3,2,0
41,31,40,61,10,15,11,21
34,28,41,27,16,13,20,6
41,40,44,38,11,25,15,17
65,81,49,25,2,1,1,1
36,30,38,22,8,9,8,5
0,0,0,1,50,60,47,29
12,16,10,12,37,36,47,16
23,25,34,7,2,1,3,3
6,5,4,0,0,0,0,0
3,6,3,0,55,45,54,128
11,10,11,21,13,10,14,11
103,119,96,58,20,24,30,43
25,27,11,60,34,37,32,5
0,0,0,0,11,10,5,24
23,26,23,37,24,17,16,24
20,16,14,6,0,1,0,1
18,9,12,37,1,1,3,0
0,0,1,0,16,21,13,24
12,19,13,1,19,20,17,39
2,3,0,0,29,13,28,21
19,25,32,4,4,4,10,10
58,54,54,60,5,9,5,9
34,23,29,11,20,18,11,22
20,29,30,15,39,46,27,34
0,0,0,0,18,16,16,1
19,26,26,10,5,6,15,7
0,0,0,0,0,0,0,0
13,10,14,19,27,29,39,56
0,0,0,0,8,9,5,2
6,8,6,2,4,4,8,2
6,10,8,1,7,8,5,8
7,6,9,1,23,34,24,20
42,33,39,9,0,0,2,1
0,0,0,2,3,12,7,4
14,11,19,19,2,2,1,1
8,13,7,1,4,6,12,4
1,1,1,1,43,29,43,33
9,8,9,3,60,79,52,70
1,0,0,0,82,99,70,46
77,64,54,113,0,0,0,0
2,2,3,1,7,19,9,15
14,17,20,15,0,0,0,0
0,1,0,0,3,2,2,1
16,11,11,8,41,41,34,13
29,17,31,46,26,18,21,10
8,14,6,6,5,0,2,0
2,3,3,6,22,25,26,17
1,3,0,0,0,0,0,1
28,19,19,10,14,11,7,3
36,26,31,24,0,1,2,0
13,16,28,3,1,0,2,2
18,11,19,9,4,8,10,7
4,3,7,6,14,10,15,13
14,24,13,15,0,0,0,0
0,0,0,0,27,22,15,12
19,26,30,22,16,22,19,11
3,5,2,0,0,0,0,1
10,6,17,60,8,10,5,5
1,1,3,1,14,15,14,14
20,19,32,33,3,5,3,1
3,0,1,2,0,0,0,0
4,5,7,0,12,9,9,15
4,8,3,4,9,9,10,8
10,12,3,5,3,4,1,6
35,38,44,20,1,5,8,1
4,3,2,0,10,14,8,16
17,9,13,6,0,1,0,0
182,184,170,71,8,4,1,1
41,59,48,27,3,1,4,4
0,5,1,3,0,0,0,0
2,2,2,6,64,75,77,15
19,24,18,0,0,0,0,0
82,98,68,35,16,18,17,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2
15,16,19,21,66,79,68,42
12,17,8,0,56,62,41,3
0,0,0,0,6,1,3,0
16,14,21,2,1,2,1,1
0,0,0,0,9,8,1,11
4,7,5,1,0,0,0,0
3,1,4,12,9,8,7,16
1,2,0,8,38,42,43,49
34,40,33,12,29,25,23,2
8,7,10,10,74,72,64,93
79,91,70,107,0,0,2,2
15,16,21,34,50,40,36,29
0,0,1,3,35,46,34,7
2,0,1,3,0,1,1,0
0,0,0,0,1,1,0,0
1,0,1,0,3,5,6,7
39,47,53,14,4,0,3,1
1,1,2,1,0,0,0,0
0,0,0,0,11,21,20,19
8,7,8,1,30,33,30,5
0,3,3,2,42,42,32,24
11,11,16,3,31,28,30,17
1,2,3,0,4,7,6,0
2,0,0,0,9,16,6,8
10,11,6,6,78,73,89,122
8,3,7,6,9,9,6,13
26,26,29,22,17,15,18,10
14,18,24,9,8,8,8,4
37,39,34,57,1,2,1,3
21,15,15,14,24,12,12,56
9,7,6,39,75,76,79,44
2,0,5,0,0,0,1,0
0,0,0,0,5,4,4,1
14,7,12,13,70,60,52,65
1,5,6,0,0,0,0,0
0,0,0,0,2,2,2,2
3,3,2,11,9,5,7,9
7,18,7,11,3,0,2,11
12,13,8,8,17,12,15,0
5,1,2,2,0,0,0,0
8,16,11,45,0,0,0,0
34,32,28,37,28,15,32,162
6,5,3,3,14,18,23,3
2,4,4,0,0,0,0,0
22,35,12,8,29,30,29,29
14,11,19,10,34,23,37,42
0,0,0,0,6,2,2,7
0,2,0,1,0,1,0,0
31,30,54,49,9,8,8,10
30,38,27,37,54,61,42,63
0,0,0,0,21,22,9,2
0,0,0,0,4,9,3,2
3,2,0,1,5,1,7,3
7,3,2,7,13,9,4,25
10,14,17,20,0,0,0,0
12,25,7,12,2,6,2,1
29,30,45,19,24,23,24,48
4,7,9,10,0,1,0,0
54,51,70,39,18,21,20,16
24,34,31,20,38,41,15,19
49,48,43,35,18,30,35,6
3,4,4,8,6,6,7,5
27,24,34,8,64,72,78,10
1,1,0,0,0,0,0,0
8,3,6,14,4,7,8,11
0,0,0,0,1,1,1,1
11,16,19,4,0,0,0,0
29,27,30,8,2,3,1,1
19,31,30,15,11,17,7,5
65,47,71,202,3,4,2,3
19,16,15,5,21,16,14,28
0,0,0,0,10,7,5,3
13,14,31,19,27,26,20,28
2,0,4,3,9,6,10,6
19,26,21,27,4,5,3,3
6,10,7,3,2,5,3,0
27,34,29,26,2,1,0,0
1,0,2,0,0,0,0,0
0,0,0,0,96,78,92,15
1,3,3,4,0,0,1,0
14,18,10,2,4,7,2,2
0,0,0,0,16,13,20,24
53,47,51,34,20,38,33,14
2,1,1,1,11,15,24,2
3,1,0,2,0,0,0,0
16,20,20,15,3,3,1,2
8,11,6,3,18,22,14,2
4,0,0,6,16,24,16,17
0,1,1,1,0,0,0,0
1,8,3,1,14,6,8,20
39,51,35,38,0,0,0,0
4,4,4,3,26,33,27,71
13,12,5,6,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,1,31,35,26,66
7,13,10,7,0,0,0,0
47,50,51,79,35,27,29,31
48,31,29,46,62,57,49,42
23,25,32,7,0,0,2,1
2,3,7,1,11,19,19,4
4,2,3,11,6,1,4,10
73,59,58,31,0,0,0,0
0,0,0,0,13,15,14,8
6,3,3,6,0,0,0,0
0,0,0,0,4,5,5,2
1,0,1,1,27,22,11,35
8,8,6,2,0,0,0,0
46,45,44,19,34,27,38,69
30,30,31,12,2,6,1,3
26,16,20,24,7,17,33,94
26,28,27,7,46,45,51,19
0,0,0,0,0,0,0,0
11,1,3,5,25,19,22,6
0,0,0,0,14,13,15,13
0,0,0,0,0,0,0,0
77,99,63,278,3,0,0,1
3,6,3,3,7,3,3,4
0,0,0,0,8,2,3,7
11,9,13,5,3,0,1,3
16,14,15,2,1,3,2,1
4,4,8,4,0,2,4,1
63,80,67,33,4,1,2,0
20,18,15,1,25,25,13,3
6,9,10,13,47,36,43,58
1,2,2,0,0,0,0,0
10,9,6,18,6,1,3,2
17,14,20,26,0,0,0,0
33,37,19,17,50,70,49,55
61,50,43,230,0,0,0,0
14,17,12,11,5,3,2,12
2,4,2,1,0,0,0,0
27,41,27,43,0,0,0,0
27,37,30,25,0,0,0,0
4,6,8,9,1,0,0,1
12,11,14,22,116,91,93,58
29,34,24,19,29,24,28,28
20,23,14,19,5,7,9,13
0,0,1,0,1,0,0,0
17,17,22,23,22,16,20,17
46,35,36,53,0,0,0,0
7,16,4,6,10,12,13,5
5,7,6,26,13,30,28,51
23,30,26,42,1,1,1,0
1,3,3,3,7,5,7,4
26,25,22,9,45,47,49,2
52,34,62,23,0,0,0,0
0,0,0,0,8,5,7,3
7,5,11,7,23,21,19,48
23,20,13,20,29,34,35,10
34,48,39,32,0,1,0,0
29,26,35,20,7,4,6,6
0,0,0,0,1,4,2,0
0,6,4,1,82,59,83,2
0,0,0,0,6,13,9,2
2,5,1,4,0,0,0,0
32,28,24,21,0,1,0,3
14,15,14,5,40,35,31,16
1,0,1,0,0,0,0,0
9,10,9,6,12,13,16,4
1,0,1,0,6,3,2,0
0,0,0,0,25,22,15,11
2,1,1,1,24,17,13,8
2,5,8,5,0,1,1,2
41,51,49,10,2,2,5,0
6,8,4,2,1,1,0,4
9,11,7,21,0,1,0,1
9,3,12,0,3,4,5,2
11,12,11,18,2,5,5,4
63,65,54,24,0,4,4,2
0,0,0,0,20,18,18,6
