"sim12_repl1_input","sim12_repl1_high","sim12_repl1_med","sim12_repl1_low","sim12_repl2_input","sim12_repl2_high","sim12_repl2_med","sim12_repl2_low"
48,48,52,28,14,10,21,17
26,23,24,8,37,31,36,39
5,1,2,6,46,56,55,35
0,0,0,0,8,15,9,10
14,5,8,4,44,41,54,30
0,0,0,0,16,17,20,45
77,76,70,124,25,19,27,35
5,2,10,7,0,0,0,1
4,14,7,22,0,0,0,0
4,8,2,2,50,67,73,68
6,6,5,14,33,18,21,11
21,25,25,23,0,0,0,0
39,35,21,26,12,11,15,3
13,11,12,8,3,4,3,4
4,14,4,9,0,0,0,0
6,4,7,8,0,0,0,0
0,0,0,0,36,36,38,40
22,16,13,4,27,25,28,18
2,1,1,1,0,0,0,0
0,0,0,0,1,2,1,1
0,0,1,1,23,12,19,29
2,1,2,0,0,0,0,0
1,1,0,0,3,4,8,1
0,0,0,1,8,6,6,5
16,16,14,22,4,1,2,2
25,19,18,3,20,10,15,32
1,2,1,3,3,3,5,18
1,5,0,6,0,0,0,0
7,3,8,12,1,5,6,4
7,12,8,5,21,32,22,10
1,7,4,0,1,3,4,3
3,3,5,7,2,0,1,0
17,13,13,6,8,5,2,3
12,5,5,0,12,9,14,9
11,6,6,4,23,21,31,35
8,9,7,5,11,17,15,7
0,0,0,0,0,1,0,1
59,50,66,72,14,3,13,9
41,38,40,7,22,17,15,9
2,0,1,1,12,4,11,14
0,0,0,0,5,5,13,2
43,35,40,22,8,8,10,13
0,0,0,0,68,66,64,27
31,32,33,14,1,4,7,7
92,84,101,116,12,15,10,20
27,31,24,35,2,2,0,2
1,1,3,0,7,10,4,5
50,59,58,88,3,1,3,0
0,1,2,2,16,20,19,8
2,1,2,1,2,2,0,2
1,4,3,1,12,26,31,20
30,26,35,27,40,41,41,87
2,0,2,1,2,1,0,5
18,31,23,27,7,9,7,8
1,4,1,1,17,17,25,29
5,4,5,5,0,0,0,0
55,59,39,33,18,16,20,1
19,20,12,14,46,34,53,52
0,0,0,0,7,5,7,2
27,19,25,3,22,13,28,17
8,12,8,8,2,0,0,0
13,21,23,8,0,0,0,0
0,0,0,0,48,48,56,4
11,6,6,5,0,1,0,0
2,1,2,1,0,3,5,1
0,0,0,0,0,0,0,0
3,4,3,0,9,13,12,3
0,0,0,0,6,8,2,7
41,33,28,43,6,9,8,12
0,0,1,2,1,1,1,2
16,18,14,8,0,0,0,0
2,0,2,3,1,0,0,0
10,10,14,11,6,4,10,3
30,28,37,31,14,20,20,1
20,18,25,38,2,0,2,0
6,8,7,2,14,17,13,21
25,36,30,11,25,25,34,19
0,0,0,0,15,11,9,20
0,0,0,0,3,3,5,5
38,55,52,50,0,0,0,0
2,2,1,0,28,25,25,26
22,16,16,9,52,37,59,81
16,16,12,16,13,9,25,7
74,91,64,52,7,2,6,1
8,9,6,4,62,42,44,94
6,11,5,9,1,1,0,0
0,0,1,1,36,45,21,74
1,0,0,1,9,3,12,7
0,0,0,0,8,16,17,5
1,1,1,1,1,0,0,0
3,6,3,3,5,2,7,1
29,36,30,13,64,65,62,50
12,16,6,28,28,18,24,34
4,4,4,3,0,6,0,5
20,13,7,9,2,0,3,0
10,5,6,3,1,0,0,1
1,0,0,0,13,14,8,14
9,10,8,6,3,4,7,7
0,0,0,0,1,1,4,2
0,0,0,0,92,77,95,36
21,18,27,24,1,0,1,0
14,10,8,15,7,6,6,9
0,0,0,0,14,4,13,30
3,2,1,0,0,0,0,0
7,17,12,12,0,0,0,0
0,0,1,0,3,4,0,5
1,0,3,1,51,49,40,53
6,1,4,3,0,0,0,0
15,11,16,8,0,0,0,0
4,0,2,1,1,2,4,0
0,0,0,0,0,0,0,0
51,44,52,21,0,0,0,0
11,16,9,22,2,3,3,4
17,31,27,49,19,22,22,31
2,3,1,1,10,9,18,16
8,4,7,7,0,0,0,0
7,7,7,8,0,1,0,0
0,0,1,0,69,61,62,129
27,20,27,12,27,29,40,36
2,5,2,3,0,0,0,0
3,0,1,0,2,2,3,0
23,23,27,41,11,5,6,4
83,73,88,40,0,0,0,0
9,7,13,8,38,39,43,47
20,18,19,1,23,23,22,5
27,46,20,22,39,43,36,15
0,0,0,0,27,39,45,2
16,19,13,5,0,0,0,0
37,25,46,60,27,22,21,37
0,1,0,0,2,2,4,1
8,7,3,5,4,1,1,1
7,6,3,2,6,5,7,3
1,0,2,1,0,0,0,0
19,22,20,25,2,2,1,4
7,6,12,4,3,4,3,0
0,1,0,0,8,1,5,8
0,0,0,0,1,1,4,2
0,0,0,0,65,43,79,9
31,23,31,30,11,11,11,18
1,6,1,0,8,8,13,10
44,25,28,56,1,0,0,1
0,0,0,0,14,21,23,13
0,0,0,0,5,3,5,3
14,8,11,1,49,52,46,7
11,9,9,1,8,8,12,10
0,0,0,0,21,15,25,88
5,4,1,6,35,35,42,46
4,5,3,0,16,15,14,17
1,2,1,3,1,1,2,1
2,1,3,7,65,44,73,71
43,17,22,34,0,0,0,0
3,6,6,5,0,2,1,2
5,6,6,3,14,19,5,14
0,0,0,2,24,18,11,30
4,3,1,1,1,0,0,0
0,0,1,0,0,0,0,0
6,3,1,7,80,73,79,95
7,8,8,25,15,10,20,26
6,8,13,26,0,0,0,0
6,5,5,16,0,1,2,0
14,20,12,3,14,7,9,19
56,71,55,94,14,24,21,19
0,0,0,0,10,11,21,14
0,0,0,0,5,5,7,7
10,2,12,14,4,1,0,5
1,0,0,0,0,0,0,0
0,2,3,9,60,52,52,10
35,39,33,14,16,16,19,10
0,0,0,0,2,2,4,9
25,12,12,5,0,0,0,0
23,17,22,30,5,1,7,13
1,0,0,2,66,66,60,62
2,2,2,0,0,0,0,0
39,33,35,20,2,0,1,0
6,2,5,7,1,2,4,0
164,151,139,63,8,9,11,40
6,3,3,3,2,1,1,0
9,14,18,3,33,22,29,13
63,42,49,42,33,40,37,25
53,45,58,38,14,6,20,3
16,14,18,6,7,8,13,7
0,0,0,0,21,11,11,10
0,1,2,0,21,33,28,11
0,0,0,0,4,11,5,2
5,3,3,4,27,31,36,56
3,1,4,2,28,16,12,6
116,112,99,228,43,56,60,53
65,60,44,98,74,63,76,327
13,15,9,14,12,18,10,9
0,0,0,0,9,6,7,5
17,6,3,2,33,28,24,44
1,3,1,4,4,4,6,2
5,6,1,2,9,12,8,15
7,14,9,4,6,9,14,0
0,0,0,0,11,12,4,8
10,8,8,1,11,11,8,10
3,5,5,13,43,54,40,14
4,7,6,3,4,4,4,1
41,34,40,49,22,28,16,2
0,0,0,0,3,5,5,5
55,53,67,16,0,0,0,0
13,10,13,3,41,47,51,32
38,45,40,21,80,91,57,133
0,0,0,0,3,2,12,2
59,46,47,22,10,10,4,13
18,24,14,24,7,10,5,20
17,26,13,72,64,67,70,116
25,18,31,24,31,34,43,12
3,5,3,3,0,0,0,0
32,31,36,48,2,3,4,4
3,3,3,3,2,3,6,3
0,0,0,0,43,33,30,12
5,5,5,21,0,0,0,0
26,28,27,19,114,130,100,108
6,7,2,6,82,81,76,64
73,57,62,136,43,46,34,28
16,10,13,6,6,4,9,15
2,1,0,0,30,22,28,40
2,4,2,2,5,5,8,0
17,20,14,8,95,85,75,65
33,29,24,27,4,7,3,6
1,2,3,3,6,6,14,16
16,9,20,4,0,0,0,0
13,9,11,16,0,0,0,0
5,2,5,7,0,0,0,0
71,80,81,157,0,0,0,0
78,79,84,71,41,47,45,12
36,34,42,6,15,8,11,13
1,2,0,2,15,13,21,21
0,0,0,0,0,0,0,0
37,35,22,19,3,2,1,1
16,23,13,16,22,23,16,24
0,0,0,0,5,15,10,5
31,43,48,25,14,5,5,0
0,0,0,0,12,18,7,12
24,28,48,13,6,10,11,14
1,0,1,0,6,3,2,2
3,3,1,3,1,1,2,2
1,2,2,0,0,0,0,0
30,20,16,10,1,3,2,6
4,6,6,9,15,14,7,17
25,19,15,38,18,8,7,3
0,0,1,0,33,27,37,24
31,26,37,22,2,2,1,0
13,13,11,9,14,29,15,2
18,29,16,15,26,18,32,23
3,0,3,2,7,4,4,15
94,90,110,64,0,0,1,0
0,0,0,0,10,4,7,13
0,3,4,0,2,2,2,2
0,0,0,0,0,0,0,0
0,0,0,0,13,19,26,3
0,0,0,0,63,67,57,16
3,2,2,1,2,4,1,1
10,9,12,5,3,6,2,1
1,1,2,1,4,4,2,0
7,2,15,5,10,13,6,10
11,12,10,9,2,4,3,1
2,1,3,7,0,0,0,0
0,5,8,3,48,42,45,22
2,1,2,0,28,29,29,46
4,2,9,18,28,24,26,28
0,0,1,1,1,5,6,2
34,27,28,13,4,0,3,3
13,12,15,10,1,1,0,0
4,2,2,7,1,1,3,1
6,12,7,4,15,22,22,34
23,13,26,44,10,9,9,6
39,34,27,9,48,46,57,35
4,5,6,3,20,17,14,6
9,16,13,10,0,0,0,0
8,6,12,4,10,11,15,6
21,17,16,5,72,66,58,76
0,0,0,2,1,0,1,2
20,17,15,7,64,61,74,54
16,14,11,12,22,17,20,34
0,0,0,0,0,0,0,1
4,9,16,7,8,8,6,0
18,19,19,4,11,10,8,6
3,1,0,0,0,0,0,0
5,7,6,8,5,6,6,5
1,4,3,1,21,30,36,9
2,5,0,4,1,0,0,0
7,6,5,5,0,1,0,4
1,2,1,1,0,0,0,0
2,8,6,0,3,4,3,8
18,17,14,3,22,27,20,8
2,4,2,0,1,0,0,0
1,1,5,2,26,8,22,4
13,14,15,25,19,26,13,1
23,20,30,16,5,7,10,3
6,2,2,1,45,49,51,68
18,21,25,12,8,15,6,4
29,32,31,11,18,11,13,5
19,15,27,23,13,21,26,5
29,36,49,24,5,2,3,12
3,0,4,18,17,16,13,26
55,59,52,40,2,0,0,1
76,76,66,117,4,9,7,12
8,4,4,6,22,20,10,38
40,36,36,53,1,3,2,0
35,28,43,28,46,40,26,8
4,2,0,0,16,8,4,29
0,0,0,0,16,26,12,13
5,2,2,3,36,39,28,22
27,18,15,29,0,0,0,0
0,0,2,0,1,2,0,0
49,47,82,8,1,1,0,0
7,11,11,8,14,26,17,27
33,27,40,16,0,0,0,0
6,6,3,2,32,30,19,43
39,38,55,26,18,20,19,12
1,0,1,1,52,45,42,144
9,1,9,3,6,4,5,4
1,1,1,0,4,2,1,2
70,71,61,42,12,10,4,3
3,8,5,1,1,0,0,0
94,101,66,25,17,17,19,9
55,55,30,39,0,0,0,0
35,55,28,119,35,52,38,7
1,1,1,5,7,10,7,3
6,5,9,0,0,0,0,0
16,19,17,19,0,0,0,0
0,0,2,0,21,18,16,34
4,8,4,12,10,8,13,9
0,0,0,0,28,28,40,18
54,51,46,43,0,0,0,0
11,10,7,4,22,32,14,7
17,21,27,32,23,33,21,22
16,12,13,17,2,1,0,0
7,2,2,2,4,3,0,2
23,12,31,26,36,33,35,122
0,0,0,0,0,0,0,0
70,71,49,138,17,18,25,29
31,37,25,28,6,12,5,0
22,24,20,9,29,28,31,6
38,33,46,9,63,61,68,7
6,5,12,0,4,5,6,8
1,0,0,0,81,81,59,78
3,1,0,2,5,12,10,4
44,32,54,15,23,29,43,39
72,54,65,101,1,0,0,1
2,2,3,1,5,0,3,4
9,20,9,30,35,28,49,109
4,3,2,4,0,0,0,0
117,98,87,102,3,0,0,0
0,0,1,1,23,32,21,3
3,7,10,10,0,0,0,0
2,3,1,4,5,2,6,5
0,0,0,0,0,0,0,0
0,0,0,1,7,7,1,6
4,6,6,4,3,7,2,1
6,7,2,7,1,1,1,2
7,9,9,5,47,56,42,62
15,26,33,4,3,4,3,2
0,3,2,2,4,1,2,2
6,7,4,5,0,0,0,0
2,4,1,0,0,2,0,0
2,5,2,3,7,5,2,6
36,32,21,73,0,0,0,0
0,0,0,0,0,1,0,0
35,23,35,25,41,44,45,11
9,7,11,5,6,6,7,0
3,2,0,0,46,40,40,6
10,5,4,6,10,13,19,10
44,44,67,64,0,0,0,0
0,0,0,0,0,0,0,0
15,6,9,7,25,33,46,51
0,0,0,0,4,8,3,4
11,12,8,10,7,8,4,3
4,11,10,10,10,6,8,3
26,35,29,26,22,34,24,3
4,0,3,2,63,55,40,4
48,36,50,12,2,0,0,1
53,51,53,22,0,0,0,0
12,8,7,1,3,1,2,2
7,3,8,25,3,5,2,1
37,23,26,5,0,0,0,0
37,28,35,34,22,21,6,6
27,29,33,0,8,8,7,5
5,5,3,0,27,31,34,51
0,0,0,0,0,0,0,0
27,28,27,18,29,18,14,30
22,13,16,29,0,0,1,0
52,63,66,45,0,0,0,0
0,0,0,0,6,4,2,3
28,35,18,31,9,6,5,8
8,4,2,6,30,27,37,2
12,13,17,20,9,7,10,4
0,0,1,0,0,0,1,0
17,15,15,15,11,11,9,17
8,10,12,1,12,9,22,3
0,1,0,2,28,24,28,32
112,104,107,145,10,11,8,10
12,21,16,8,4,4,3,1
3,6,5,0,0,0,0,0
44,48,31,14,1,3,6,6
5,3,5,2,4,6,6,15
18,11,25,50,0,0,0,0
85,109,89,6,80,85,88,67
1,0,0,2,2,7,8,33
21,31,27,35,0,1,1,0
46,55,37,11,4,3,2,6
0,1,2,1,15,12,4,10
28,24,18,7,0,0,0,0
3,2,2,1,4,6,9,10
7,7,9,7,10,20,17,17
0,0,0,0,3,7,3,3
0,0,0,0,22,24,18,22
28,22,32,70,6,4,6,11
0,0,0,0,22,14,23,21
5,10,7,1,0,1,1,1
0,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0
0,1,0,0,32,26,36,81
7,7,8,12,0,0,0,0
0,0,0,0,6,3,1,1
2,2,1,2,0,0,0,0
0,0,0,0,13,10,13,6
30,31,33,78,74,104,83,46
7,8,7,15,15,15,12,12
4,2,4,2,6,8,8,0
59,72,60,6,2,0,1,0
0,0,0,0,0,0,0,0
85,91,67,99,8,13,9,4
20,22,17,4,24,24,43,45
10,11,13,6,12,10,13,5
7,9,11,5,6,7,4,4
0,0,0,0,0,0,0,0
24,26,28,4,31,25,31,101
18,11,8,17,0,0,0,0
10,8,11,4,0,2,0,2
1,0,1,2,25,22,24,19
0,0,0,0,7,4,10,8
23,21,25,64,1,7,6,11
15,11,10,17,2,0,1,0
7,15,13,9,0,0,0,0
45,52,63,28,27,30,43,7
0,0,0,0,1,0,5,1
9,8,8,5,0,2,0,0
0,0,2,3,23,22,23,24
1,2,2,0,11,8,9,4
16,21,14,18,3,8,5,9
3,5,3,1,31,48,33,22
15,13,10,9,20,28,18,17
7,16,9,1,8,2,5,4
21,16,12,13,8,3,6,1
40,43,26,72,16,18,16,45
40,45,46,7,14,23,12,11
38,42,36,11,10,11,17,1
53,48,62,32,2,0,1,0
30,39,34,30,5,8,12,0
0,0,0,3,60,81,49,54
18,13,14,49,32,33,43,7
27,26,26,14,2,5,1,0
6,6,6,1,0,0,0,0
1,5,4,3,48,51,52,92
17,22,16,26,9,7,12,23
99,113,114,42,23,23,25,3
17,16,22,20,37,32,39,134
0,0,0,0,11,13,20,38
22,20,22,2,26,22,20,12
19,15,23,1,0,0,0,0
13,14,12,14,1,0,2,0
1,0,0,0,14,17,14,3
15,20,11,7,16,16,17,7
1,1,3,1,23,27,19,41
27,12,32,14,9,2,6,3
53,68,62,23,9,2,12,15
30,22,28,44,9,15,8,7
30,31,25,37,43,49,41,12
0,0,0,0,15,18,14,4
17,25,28,60,12,12,12,1
0,0,0,0,0,0,0,0
20,15,12,23,21,28,39,27
0,0,0,0,11,13,8,5
7,10,12,2,10,3,7,5
9,6,4,2,6,7,4,6
5,4,6,5,27,27,19,31
29,25,49,12,0,0,0,0
0,3,0,0,8,7,4,5
11,21,17,12,3,1,2,0
6,7,9,7,10,6,7,8
3,3,4,0,44,36,24,85
10,8,6,0,42,50,65,23
0,0,0,1,100,103,77,172
68,48,68,51,0,0,0,0
2,3,5,11,13,13,9,9
8,22,16,4,0,0,0,0
0,0,0,1,3,2,0,0
21,21,17,10,42,36,52,7
32,25,23,30,17,30,13,20
8,7,5,15,2,7,4,1
1,5,0,3,24,22,22,29
0,1,1,0,1,0,0,2
21,15,19,17,6,7,7,22
21,30,21,39,0,0,0,1
17,16,26,35,4,2,1,5
12,15,20,1,12,10,11,7
8,2,1,6,8,16,9,26
15,15,11,54,1,0,1,0
0,0,0,0,21,18,18,6
18,28,22,34,19,15,18,49
3,7,3,11,0,1,1,1
12,4,15,11,6,10,9,2
2,2,3,3,18,15,13,28
31,22,33,32,4,2,6,1
1,2,2,1,0,0,0,0
6,7,2,4,14,4,12,0
7,7,7,4,7,5,11,18
8,5,8,9,2,4,6,5
56,40,57,20,7,4,6,5
2,3,6,9,8,10,7,32
11,7,16,6,0,0,0,0
179,176,133,169,1,1,4,1
39,66,53,66,1,2,2,7
2,5,1,0,0,0,0,0
4,3,1,2,76,82,61,44
9,18,17,40,0,0,0,0
81,78,82,16,28,16,24,10
0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0
20,18,15,8,81,63,66,49
12,13,18,11,46,66,36,48
0,0,0,0,2,4,2,5
10,16,19,12,2,0,3,2
0,0,0,0,10,5,14,17
4,5,3,7,0,0,0,0
6,1,4,0,9,12,11,7
1,1,1,4,45,46,42,0
43,38,44,12,16,17,22,1
9,9,8,17,72,76,78,90
84,84,67,253,0,0,0,0
17,18,18,30,51,46,36,30
1,2,0,0,26,21,35,41
1,0,1,2,2,0,2,0
0,0,0,0,2,0,0,1
0,1,2,3,3,2,8,9
38,54,52,45,1,2,3,13
0,0,0,0,0,0,0,0
0,0,0,0,32,16,19,8
2,8,8,16,31,25,31,8
2,4,1,11,33,38,29,8
9,9,9,14,28,36,38,38
0,0,2,4,4,2,4,6
1,2,0,0,9,7,8,21
7,2,6,13,103,108,85,80
6,10,6,8,6,9,9,0
40,21,30,6,22,15,19,4
12,12,17,10,8,8,6,3
49,44,31,44,0,0,0,1
11,19,21,4,12,15,14,5
4,14,4,2,75,75,76,6
2,2,2,6,1,0,0,0
0,0,0,0,4,4,3,1
14,17,14,40,64,75,57,164
3,2,2,11,0,0,0,0
0,0,0,0,2,4,3,2
4,2,6,0,10,4,7,4
15,11,11,2,1,4,5,1
11,9,12,2,14,19,14,4
3,1,4,7,0,0,0,0
14,12,8,0,0,0,0,0
36,29,39,29,33,25,17,60
3,4,5,9,21,15,19,15
5,3,4,2,0,0,0,0
26,25,24,24,19,33,31,29
12,9,18,3,28,28,36,11
0,0,0,0,6,5,6,3
2,2,1,0,0,0,0,0
38,55,34,25,6,3,11,7
24,39,31,12,54,54,52,62
0,0,1,0,17,16,19,7
0,0,0,0,6,2,3,0
3,2,4,1,8,5,4,10
7,9,8,5,11,9,9,4
9,9,13,7,0,0,0,0
19,16,15,5,4,3,1,2
49,39,32,39,37,15,19,8
6,8,14,6,0,0,0,0
59,45,43,28,24,15,28,1
22,36,25,21,25,24,29,21
45,32,52,28,19,24,25,8
2,2,6,3,8,7,11,3
31,29,24,12,81,51,74,21
0,0,0,0,0,0,0,0
3,8,4,3,5,11,13,2
0,0,0,0,1,0,1,0
14,16,15,28,0,0,0,0
26,36,37,48,4,2,1,0
28,22,19,24,11,8,20,14
76,79,72,83,6,3,3,15
15,15,13,61,25,32,16,34
0,0,0,2,6,4,8,1
18,13,24,15,34,34,25,2
2,5,2,2,5,12,13,6
13,21,17,29,5,4,4,3
8,6,3,4,2,1,4,0
27,33,44,28,0,1,2,0
1,0,1,0,0,0,0,0
0,0,0,0,102,83,88,91
2,4,2,1,0,0,0,0
10,15,10,6,1,3,4,1
0,0,0,0,24,23,20,24
66,54,41,31,27,35,29,52
1,3,1,0,12,22,15,6
3,4,1,0,0,0,0,0
16,19,19,27,2,2,1,5
8,6,9,0,10,12,15,0
2,4,0,3,19,15,24,29
0,0,1,1,0,0,0,0
4,2,4,1,11,5,8,3
53,36,46,76,0,0,0,0
3,2,4,18,28,21,35,42
10,10,5,6,0,0,0,0
1,0,0,1,0,0,1,0
2,0,2,0,32,28,34,54
11,9,9,7,0,0,0,0
47,56,64,10,28,33,27,121
26,32,44,113,57,60,62,34
29,35,40,27,2,2,1,0
2,5,4,1,10,21,11,24
3,2,4,4,2,8,8,2
71,79,63,19,0,0,0,0
0,0,0,0,11,11,8,0
4,5,4,11,0,0,0,0
0,0,0,0,6,2,4,0
0,0,3,1,12,14,11,9
10,6,4,17,0,0,0,0
43,44,52,26,36,28,29,29
25,20,24,11,3,3,4,1
28,33,29,20,23,23,22,26
18,24,33,16,52,40,57,36
0,0,0,0,0,0,0,0
7,6,11,0,18,26,21,17
0,0,0,0,18,6,15,18
0,0,0,0,0,0,0,0
71,89,63,53,0,0,0,2
4,2,3,2,5,7,7,2
0,0,0,0,4,5,3,6
14,17,9,0,3,1,4,3
18,14,17,8,1,4,4,0
7,7,10,4,0,1,2,2
62,40,74,83,0,3,0,2
29,16,32,86,18,12,22,31
11,5,13,1,45,38,47,10
2,1,1,5,0,0,0,0
7,3,9,9,2,3,6,2
22,15,22,12,0,0,0,0
28,25,28,24,69,55,55,32
51,65,43,88,0,0,0,0
12,10,11,19,4,3,8,2
1,0,1,1,0,1,0,0
36,39,41,42,0,0,0,0
34,26,33,42,0,1,1,0
5,12,5,12,2,0,1,0
14,22,15,10,99,77,112,139
24,25,16,22,26,21,29,61
11,19,14,13,6,8,10,8
0,1,0,0,0,0,0,0
6,7,4,4,21,26,24,19
47,40,42,17,0,0,0,0
9,10,14,13,15,17,12,25
13,6,11,10,24,17,32,42
18,20,23,23,0,0,0,0
3,2,3,2,8,6,10,7
24,21,27,51,46,40,38,11
39,47,54,52,0,0,0,0
0,0,0,0,7,9,7,6
6,11,8,11,25,15,24,7
15,25,11,7,29,31,31,41
30,37,43,12,0,1,5,1
47,37,41,9,2,9,3,11
0,0,0,0,0,1,1,0
2,4,5,2,60,76,90,119
0,0,0,0,10,8,12,12
2,1,3,3,0,0,0,0
36,36,33,18,2,2,2,0
11,19,11,29,34,27,31,35
0,0,0,1,0,0,0,0
19,10,13,10,10,12,13,9
0,0,2,0,5,4,2,8
0,0,1,0,29,14,21,21
2,0,2,1,21,21,23,18
1,1,2,1,0,3,0,0
48,57,41,9,4,1,3,4
4,5,1,3,1,1,2,0
10,15,9,4,0,1,0,1
4,7,7,11,7,0,5,10
14,10,11,9,5,8,9,27
71,68,61,4,2,3,1,0
0,0,0,0,25,27,23,5
