"sim5_repl1_input","sim5_repl1_high","sim5_repl1_med","sim5_repl1_low","sim5_repl2_input","sim5_repl2_high","sim5_repl2_med","sim5_repl2_low"
0,0,0,0,21,17,30,11
25,14,20,41,8,10,20,0
13,18,11,2,1,1,3,0
11,10,3,9,0,0,0,0
0,0,0,0,3,4,3,0
82,73,62,28,4,7,9,2
2,2,3,9,2,2,2,3
30,15,26,8,17,26,28,69
1,3,1,0,0,0,0,0
21,13,16,13,9,13,11,0
23,20,19,15,1,0,2,0
3,8,9,5,4,2,4,1
2,7,6,1,30,38,32,77
10,8,7,2,27,26,30,22
33,35,37,17,22,12,13,2
25,26,22,17,11,17,7,7
2,1,0,0,15,14,17,43
21,25,31,24,37,36,46,50
4,5,3,1,0,1,0,0
0,0,0,0,0,0,0,0
5,8,5,4,1,3,2,4
3,0,1,0,1,1,3,4
0,2,0,1,33,49,46,69
0,1,0,4,5,6,8,6
34,38,37,26,20,16,16,20
29,24,26,6,37,53,38,13
2,2,5,3,53,35,51,63
0,0,0,0,9,11,12,11
7,6,8,17,50,44,53,12
0,0,0,0,29,16,26,20
88,75,63,81,20,19,16,13
3,6,5,12,2,3,1,0
7,4,10,15,0,0,0,0
3,7,7,10,64,68,61,41
10,6,14,3,23,18,34,22
22,29,26,26,0,0,0,0
42,32,29,31,5,11,5,5
17,12,12,10,8,5,3,8
6,7,8,5,0,0,0,0
6,11,8,3,0,0,0,0
0,0,0,0,29,32,41,35
15,14,16,8,18,15,24,20
0,2,1,3,0,0,0,0
0,0,0,0,2,2,0,1
2,0,1,2,15,30,8,43
0,2,3,4,0,0,0,0
1,3,1,2,6,4,1,13
1,1,0,0,5,4,2,7
22,12,23,16,1,5,2,0
26,18,29,10,17,15,19,19
2,1,1,4,4,6,3,6
2,6,3,6,0,0,0,0
9,7,7,7,7,5,2,6
11,13,9,17,25,28,35,50
2,2,2,4,3,2,3,1
3,3,4,11,0,0,2,1
12,21,7,9,5,5,2,2
1,8,2,3,8,10,13,6
7,5,13,1,24,32,27,3
14,12,17,7,7,10,8,11
0,0,0,0,1,1,1,0
50,64,56,54,9,10,4,15
35,52,52,42,18,19,17,29
4,2,1,1,9,5,9,11
0,0,0,0,5,12,2,5
31,30,31,42,18,18,15,3
0,0,0,0,67,79,56,45
47,27,26,17,4,3,3,15
113,90,88,97,19,8,13,12
34,24,26,53,2,1,0,0
2,2,0,3,6,7,6,6
60,52,69,64,4,1,8,3
0,3,1,3,20,21,27,13
0,0,4,2,2,3,1,2
4,3,2,0,25,41,25,60
33,34,37,7,49,45,56,37
1,0,1,4,1,1,1,6
21,26,28,21,3,11,12,7
2,1,1,2,26,17,17,24
4,3,5,6,0,0,0,0
45,54,44,44,19,19,22,22
15,16,22,7,48,43,38,24
0,0,0,0,4,2,1,5
24,23,19,11,26,16,24,23
14,17,13,0,1,0,0,0
20,20,24,4,0,0,0,0
0,0,0,0,48,60,42,55
7,7,3,11,0,2,0,2
1,1,1,1,4,2,3,0
0,0,0,0,0,0,0,0
4,4,3,1,10,8,9,36
0,0,0,0,3,7,2,5
38,43,37,15,11,11,11,3
2,0,0,0,2,2,3,3
17,10,14,8,0,0,0,0
2,1,1,2,0,0,1,0
5,7,14,4,7,4,6,10
26,37,34,4,24,23,30,26
36,20,29,5,1,4,0,0
5,6,3,5,13,10,17,14
30,31,25,48,29,23,34,136
2,1,2,0,15,10,9,31
0,0,0,0,4,6,6,14
45,53,46,47,0,0,0,0
1,1,0,1,29,21,21,5
16,14,24,10,45,38,31,51
12,19,18,32,12,16,18,3
99,80,112,43,5,8,2,2
10,11,10,0,41,58,37,136
6,9,13,11,0,1,1,1
1,3,1,4,41,37,40,24
0,1,0,0,7,9,7,8
0,0,0,0,15,14,16,5
0,0,3,0,0,0,0,1
1,2,0,5,4,4,4,7
30,30,36,106,60,58,80,27
20,10,14,6,24,25,23,7
2,7,2,0,3,3,5,9
10,14,10,12,0,1,2,5
6,7,4,6,1,1,2,1
0,0,0,0,8,12,18,7
9,5,8,13,6,5,6,1
0,0,0,0,3,3,1,3
0,0,0,0,84,94,74,51
25,20,31,11,0,0,2,0
10,11,13,10,8,6,6,4
0,0,0,0,11,5,8,1
1,2,2,2,0,0,0,0
11,11,10,12,0,0,0,0
1,2,1,3,0,3,4,2
0,1,0,0,37,26,61,66
2,4,9,0,0,0,0,0
14,20,12,19,0,0,0,0
7,4,6,2,2,1,2,2
0,0,0,0,0,0,0,0
46,60,60,15,0,0,0,0
18,8,9,7,2,5,0,2
32,23,29,30,23,26,16,6
0,2,2,4,12,10,14,0
5,9,7,19,1,0,0,1
5,1,4,7,1,0,2,0
0,0,0,0,54,63,46,18
32,19,22,46,37,28,31,121
4,1,3,0,0,0,0,0
0,1,0,1,2,7,2,4
31,30,19,30,5,7,1,18
96,89,75,216,0,0,0,0
5,13,4,10,33,40,47,19
32,28,26,0,32,25,30,28
39,16,29,62,32,37,24,21
0,0,0,0,32,41,36,18
13,14,19,2,0,0,0,0
42,33,43,10,29,32,28,47
1,0,0,0,3,2,4,8
4,3,2,12,1,3,0,1
3,3,7,9,7,5,8,1
1,0,1,4,1,0,0,1
17,23,20,40,4,4,3,0
6,5,9,4,2,9,6,11
0,0,0,3,2,6,6,3
0,0,0,0,4,5,3,2
0,0,0,0,61,66,56,111
26,39,26,20,12,14,8,5
4,0,4,6,9,7,10,8
40,36,40,5,0,0,0,3
0,0,0,0,16,12,13,9
0,0,0,0,2,6,6,4
10,12,9,8,53,55,36,22
7,15,10,25,8,13,7,12
0,0,0,0,22,27,18,7
4,8,1,0,43,42,35,45
3,4,5,2,24,17,18,15
4,2,2,6,1,0,0,0
9,5,5,1,51,62,63,23
23,36,16,28,0,0,0,0
8,8,6,3,1,0,0,3
4,5,11,0,8,10,11,2
0,1,1,0,16,19,17,25
0,3,2,9,1,1,0,0
0,0,0,0,0,0,0,0
3,2,3,1,79,93,66,37
8,9,13,16,15,16,12,17
12,14,9,16,0,0,1,0
9,3,4,12,2,0,0,0
14,25,20,22,19,16,8,14
55,50,53,122,22,18,22,21
0,0,0,0,9,12,10,8
0,0,0,0,8,3,5,4
5,9,6,12,2,2,2,0
1,0,0,0,0,0,0,0
5,3,7,0,48,57,46,47
40,29,50,66,19,24,10,7
0,1,1,0,5,5,3,4
12,11,14,12,0,0,0,0
16,20,17,0,8,3,3,4
0,2,0,0,55,52,60,12
1,1,0,1,0,0,0,0
24,32,36,72,1,0,0,0
5,1,3,3,2,2,2,0
149,159,134,78,9,14,8,21
2,2,5,1,2,2,2,0
15,13,21,27,31,36,23,32
58,39,56,22,41,33,43,47
65,53,43,64,17,20,8,5
13,16,9,20,15,11,11,30
0,0,0,0,17,6,12,7
0,0,0,2,30,28,28,64
0,0,0,0,3,10,8,2
3,2,5,1,36,26,26,8
4,0,3,1,22,18,21,5
150,134,132,45,45,52,50,37
42,47,62,73,59,65,57,125
15,8,17,19,8,8,19,16
0,0,0,0,9,4,8,3
7,6,5,1,38,40,35,17
4,2,1,0,3,4,3,6
2,3,5,2,11,9,7,19
12,8,21,1,14,6,13,9
0,0,1,1,8,18,4,2
9,6,8,1,7,7,6,0
3,9,6,5,52,64,75,28
6,4,5,3,3,6,3,4
25,28,42,39,27,16,13,8
0,0,0,0,8,5,3,5
51,60,50,1,0,0,0,0
7,8,15,18,45,34,51,64
33,24,43,55,65,62,64,118
0,0,0,0,6,4,5,2
62,64,43,77,11,9,5,3
17,30,15,20,4,8,3,4
19,7,17,50,60,59,69,263
22,25,28,8,36,42,35,17
4,0,0,6,0,0,0,0
39,30,37,54,2,1,2,3
2,1,5,2,3,3,1,2
0,0,0,0,32,36,30,69
2,6,3,17,0,0,0,0
37,30,24,19,127,126,127,137
4,7,5,2,59,53,50,50
60,67,67,42,38,37,49,9
21,20,9,33,6,8,9,1
0,0,0,0,32,32,24,60
2,5,2,2,3,5,6,2
24,19,11,5,68,84,65,14
31,31,14,9,3,4,2,0
4,2,4,2,12,11,12,12
10,16,19,0,0,0,0,0
13,5,12,2,0,0,0,0
1,1,1,0,0,0,0,0
64,79,65,25,0,0,0,0
82,94,57,51,44,53,45,29
40,35,31,16,9,8,7,7
1,2,0,3,15,13,17,32
0,0,0,0,0,0,0,0
26,28,27,33,1,1,2,4
20,23,12,15,30,29,20,67
0,0,0,0,9,8,8,8
44,38,48,23,10,4,4,7
0,0,0,0,12,12,14,1
30,32,26,58,6,10,7,3
0,0,0,0,1,2,3,2
5,6,4,0,1,0,2,0
4,4,1,0,0,0,0,0
20,18,17,15,1,1,5,1
4,1,7,1,6,12,11,8
20,21,21,70,9,7,12,6
0,1,0,0,40,34,18,23
34,17,20,11,0,0,0,0
15,17,16,11,14,24,11,10
32,28,24,20,27,40,26,26
3,2,5,6,4,8,7,15
97,82,82,63,0,1,2,0
0,0,0,0,7,11,7,6
3,2,0,2,5,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,17,15,24,35
0,0,0,0,55,72,56,22
0,6,3,3,1,0,1,1
10,14,20,12,5,5,3,1
2,3,2,1,4,1,3,2
8,7,10,11,10,11,15,21
11,7,8,4,4,5,2,5
1,1,1,2,0,0,0,0
3,8,5,3,33,50,39,77
2,3,3,1,42,42,28,48
13,4,9,4,18,24,11,5
0,0,1,1,4,4,2,0
40,31,47,61,4,5,3,1
21,15,12,17,1,1,1,1
1,3,3,8,2,3,3,1
6,5,6,17,24,16,22,10
29,26,24,14,10,9,10,2
28,33,33,24,49,54,50,26
6,4,4,5,13,24,13,35
12,20,17,28,0,0,0,0
14,5,8,3,17,9,20,8
21,25,22,18,57,57,60,8
0,0,0,0,2,0,0,0
16,15,21,76,66,67,54,147
12,12,21,9,13,21,14,16
0,0,0,0,0,0,0,0
11,9,14,9,8,6,7,4
21,12,33,13,13,10,5,42
0,0,0,0,0,0,0,0
7,9,2,5,7,2,7,7
4,1,5,8,27,16,20,22
7,5,1,2,1,1,0,0
13,12,6,8,0,5,0,1
3,1,4,2,0,0,0,0
5,5,3,12,9,1,2,14
18,20,21,6,16,20,15,3
4,3,2,2,0,0,1,0
1,1,0,3,19,14,19,47
13,13,14,2,20,23,20,10
15,20,19,47,6,11,6,7
2,6,3,1,44,42,36,28
30,27,29,78,7,9,12,31
26,23,24,8,5,16,12,8
14,19,17,14,20,15,28,7
23,43,38,138,7,3,4,11
2,2,0,0,17,14,18,12
48,48,46,54,2,0,2,2
94,82,67,43,14,4,9,13
6,7,6,0,19,23,17,17
51,66,41,68,4,2,2,8
22,29,28,35,22,25,28,73
3,0,1,1,12,9,11,7
0,0,0,0,19,12,19,12
5,2,3,6,33,45,31,50
18,22,23,14,0,0,0,0
0,2,1,1,0,2,0,0
56,75,61,42,0,0,1,0
1,9,5,3,17,10,27,7
30,22,25,142,0,0,0,0
2,2,5,1,24,23,29,7
55,48,46,56,25,26,17,32
1,0,0,0,59,52,56,101
7,11,9,0,3,5,3,12
1,1,1,1,2,2,5,2
73,81,69,45,11,10,12,6
6,7,9,13,2,0,0,8
96,74,72,105,15,15,12,29
60,58,47,39,0,0,0,0
46,38,32,21,52,43,39,31
4,3,2,1,9,10,9,4
2,9,5,4,0,0,0,0
18,20,21,24,0,0,0,0
0,1,0,0,15,18,12,21
5,10,7,1,8,8,8,15
0,0,0,0,29,30,46,3
44,64,62,21,0,0,0,0
7,2,3,4,29,26,29,4
20,21,29,37,30,29,31,0
16,15,22,2,0,0,1,0
2,4,2,11,3,4,6,0
20,28,10,39,45,37,35,23
0,0,0,0,0,0,0,0
60,71,52,81,23,17,29,9
25,26,18,32,9,13,8,9
9,18,13,11,27,29,20,7
41,45,39,35,63,70,45,21
8,7,11,1,3,4,4,8
0,0,0,0,67,61,86,11
1,3,1,0,5,8,6,6
52,31,64,40,27,42,33,10
55,70,55,45,2,0,0,1
2,0,1,1,0,4,3,1
12,11,7,11,28,50,32,18
1,1,7,2,0,0,0,0
107,71,119,108,2,2,2,3
0,0,0,0,19,16,17,3
4,5,8,1,0,0,0,0
0,0,0,4,3,6,5,3
0,0,0,0,0,0,0,0
0,0,0,0,4,7,4,1
8,4,5,5,2,2,0,1
3,3,5,0,1,1,3,2
5,7,12,28,45,40,61,21
23,28,31,13,1,3,2,5
2,1,2,3,1,2,0,0
5,6,4,9,0,0,0,0
1,1,1,1,0,1,0,3
5,4,4,0,3,4,3,3
32,46,30,29,0,0,0,0
0,0,0,0,0,0,1,1
38,40,21,2,50,53,48,72
13,5,11,3,14,8,8,9
1,2,1,0,44,39,41,62
6,4,6,14,13,24,16,13
62,68,58,0,0,0,0,0
0,0,0,0,0,0,0,0
9,8,7,1,31,42,23,34
0,0,0,0,7,5,4,4
13,8,7,38,7,6,5,13
10,12,7,15,13,5,13,5
33,30,36,29,27,25,15,29
0,2,1,5,50,55,44,25
45,40,45,17,0,1,0,2
43,59,31,25,0,0,0,0
9,8,4,0,1,2,1,0
6,8,8,12,5,3,4,0
20,27,29,29,0,1,2,1
42,31,44,32,15,6,20,14
33,31,30,32,11,13,10,1
8,7,3,15,35,29,29,37
0,0,0,0,0,0,0,0
35,25,27,48,22,21,28,4
22,23,20,46,1,0,1,0
49,65,55,3,0,2,1,0
0,0,0,0,2,2,0,0
41,28,27,84,5,4,6,12
3,3,2,8,34,34,28,69
12,10,18,5,9,2,8,21
0,0,1,1,0,0,0,0
17,16,9,35,8,11,8,17
10,11,6,7,17,11,13,13
0,2,2,1,25,24,20,12
106,99,81,97,13,8,7,0
13,25,13,55,3,2,2,3
3,6,6,10,0,0,0,0
43,38,39,8,3,4,3,4
5,3,3,5,12,7,8,2
19,23,21,17,0,0,0,0
88,86,105,41,83,60,83,94
5,1,2,1,14,5,6,1
20,35,23,10,0,0,0,0
50,40,57,197,1,4,5,2
3,1,0,3,7,8,6,3
30,13,26,22,0,0,0,0
4,1,1,0,5,10,7,0
9,4,7,0,24,19,24,2
0,0,0,0,3,5,6,1
0,0,0,0,27,23,22,51
30,25,33,20,8,6,6,16
0,0,0,0,15,10,18,5
8,5,10,2,0,2,0,0
0,0,0,0,0,0,0,0
1,0,3,1,0,0,0,0
0,0,1,0,32,35,35,13
5,8,6,3,0,0,0,0
0,0,0,0,4,1,2,1
4,1,2,1,0,0,0,0
0,0,0,0,4,10,8,4
34,18,32,72,84,72,79,263
9,10,8,0,12,15,17,10
2,1,3,0,11,6,7,9
63,68,60,26,2,3,2,0
0,0,0,0,0,0,0,2
103,90,92,162,16,13,9,14
21,21,24,18,36,28,27,57
13,10,6,7,11,13,11,8
10,9,8,4,3,5,4,11
0,0,0,0,0,0,0,0
21,29,22,2,32,34,21,3
7,7,8,9,0,0,0,0
8,14,6,3,1,2,1,1
0,0,1,1,25,20,29,33
0,0,0,0,5,8,5,2
21,19,18,9,1,4,5,3
12,11,11,1,0,0,2,0
10,4,10,10,0,0,0,0
48,64,48,56,33,30,43,41
1,0,1,0,0,1,1,1
8,2,4,14,2,1,0,0
0,1,1,2,29,29,20,17
1,0,2,1,5,8,8,4
26,20,10,3,6,7,11,11
3,0,2,0,43,22,40,12
22,14,17,14,22,23,26,20
6,2,8,1,9,2,11,3
15,12,14,44,5,5,3,11
59,57,34,57,12,11,12,10
30,45,41,33,15,26,16,2
41,50,34,3,15,18,13,20
58,58,56,21,0,1,0,0
29,34,33,35,4,5,8,7
0,0,2,0,66,44,59,38
12,13,15,22,28,54,36,52
32,28,31,39,1,1,1,0
5,7,5,1,0,1,1,0
2,4,3,1,47,55,38,18
9,33,10,15,11,11,16,50
113,148,105,254,20,28,26,13
23,25,16,10,22,32,24,4
0,0,0,0,11,13,13,4
21,15,24,18,23,17,24,14
20,16,20,13,0,0,1,0
16,15,14,11,0,0,3,0
1,0,0,1,22,20,11,10
8,9,10,38,17,23,22,19
3,2,1,2,22,24,11,10
31,15,24,6,9,13,5,5
74,61,45,47,10,7,9,1
32,25,34,3,10,18,22,29
28,24,33,45,41,46,37,20
0,0,0,0,12,8,16,14
15,27,24,21,6,8,6,2
0,0,0,0,0,0,0,0
8,14,15,7,33,39,30,80
0,0,0,0,16,9,7,3
6,3,6,1,6,11,9,7
6,2,6,15,15,15,11,18
9,4,6,0,35,38,31,38
42,41,41,3,3,0,0,0
0,0,1,0,4,6,3,0
11,17,11,8,3,0,1,2
7,7,7,17,8,8,5,17
3,1,2,3,39,39,47,4
7,10,13,13,50,71,56,105
1,0,2,0,96,94,105,114
65,59,55,34,0,0,0,0
3,3,1,0,13,16,10,24
23,17,13,1,0,0,0,0
1,0,1,0,2,0,4,1
24,19,13,8,42,40,36,47
29,19,39,43,22,23,12,20
7,11,7,20,2,1,2,9
2,8,1,5,25,25,24,21
1,0,1,3,0,0,1,0
19,15,20,9,11,11,11,24
24,29,25,68,0,2,0,0
19,18,24,7,3,0,5,1
16,19,5,20,4,6,5,6
0,1,3,5,7,15,10,2
12,13,14,14,0,1,1,1
0,0,0,0,14,17,24,12
25,21,28,37,12,25,12,7
3,5,1,8,1,0,0,0
10,15,14,1,4,10,5,17
2,3,1,3,11,16,23,11
26,31,23,63,2,4,6,0
0,0,1,0,0,0,0,0
9,2,7,8,10,16,4,16
6,5,1,4,13,10,12,1
7,3,4,0,3,1,4,1
50,31,49,9,5,14,8,6
5,7,4,0,6,9,11,13
11,8,13,9,0,0,0,0
199,178,173,50,4,2,1,5
45,39,64,6,1,5,2,0
2,3,3,0,0,0,0,0
1,2,2,0,83,85,59,14
16,18,18,7,0,0,0,0
91,85,74,77,18,17,18,9
0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1
16,16,13,9,70,47,49,80
9,19,19,10,45,56,30,108
0,0,0,0,4,1,2,3
13,9,9,11,0,0,1,0
0,0,0,0,9,9,15,13
3,4,4,1,0,0,0,0
6,5,4,2,9,4,11,11
1,2,2,3,46,37,61,12
42,27,43,23,22,16,17,10
3,12,5,14,78,75,73,43
66,83,72,113,0,0,0,0
21,18,21,19,45,38,35,12
2,1,1,0,40,39,35,23
0,0,0,0,0,1,2,0
0,0,0,0,3,2,2,0
2,1,0,1,9,2,10,1
55,51,48,35,3,2,4,6
0,0,3,0,0,0,0,0
0,0,0,0,23,35,14,22
3,4,4,14,26,23,49,6
1,2,1,5,26,31,47,34
20,16,7,18,30,44,26,18
3,0,1,0,5,6,6,16
2,1,5,0,12,9,5,21
8,6,9,8,82,76,77,85
9,9,7,11,9,6,8,21
29,34,26,31,13,21,22,12
16,17,11,6,10,5,9,7
39,37,57,74,1,1,2,4
19,12,12,10,16,15,13,35
12,7,7,0,78,61,76,145
1,2,1,1,0,0,0,1
0,0,0,0,7,9,4,1
12,13,8,2,64,68,71,26
2,2,1,1,0,0,0,0
0,0,0,0,3,0,1,1
3,2,1,2,4,12,7,4
16,7,13,4,4,9,5,3
9,6,10,4,14,19,18,8
1,4,1,1,0,0,0,0
8,9,10,9,0,0,0,0
29,23,41,20,34,19,16,19
1,7,6,8,12,14,26,21
4,4,3,4,0,0,0,0
16,23,28,49,23,26,30,25
18,21,12,48,33,30,37,40
0,0,0,0,7,4,7,5
2,2,1,1,0,0,0,1
38,42,44,47,12,9,8,4
22,19,32,22,52,53,56,53
0,0,0,0,12,20,15,15
0,0,0,0,1,2,3,7
1,0,2,1,4,3,4,5
6,4,5,5,3,11,8,19
13,11,13,6,0,0,0,0
17,13,10,21,2,5,5,0
46,39,22,23,27,33,32,42
9,8,7,1,0,0,0,1
47,59,46,95,21,25,20,14
25,22,27,13,37,31,33,21
46,47,37,27,31,18,26,23
1,1,4,0,10,10,11,3
28,21,21,23,60,58,75,45
0,0,0,0,0,0,0,0
6,1,3,12,11,9,6,14
0,0,0,0,3,0,1,2
13,14,14,32,0,0,0,0
38,38,24,20,0,0,0,2
22,22,25,40,18,16,8,13
79,63,70,70,6,7,2,11
17,13,17,31,16,17,16,15
0,0,1,0,1,9,0,6
17,19,18,38,34,18,33,28
2,2,2,0,9,10,7,1
16,19,23,20,5,2,4,3
5,10,6,8,3,1,5,0
41,26,38,21,2,4,3,0
0,1,2,0,0,0,0,0
0,0,0,0,89,66,101,65
2,2,2,1,0,0,0,0
12,13,9,11,7,5,2,3
0,0,0,0,27,25,14,29
50,50,50,49,34,25,28,48
0,1,1,0,15,14,16,3
2,1,5,1,0,0,0,0
23,20,21,42,2,3,1,2
10,8,11,6,15,8,8,5
2,4,3,1,14,12,16,21
1,0,0,1,0,0,0,0
3,5,4,2,8,9,7,5
27,38,37,8,0,0,0,0
2,1,10,4,35,35,22,42
10,5,12,7,0,0,0,0
1,1,0,0,0,0,0,1
0,2,2,2,46,40,31,32
9,6,12,11,0,0,0,0
58,50,59,103,33,31,32,107
32,30,46,5,57,62,54,27
32,28,26,29,1,1,1,0
8,5,4,2,16,14,16,4
2,4,2,2,6,5,3,6
67,70,57,81,0,0,0,0
0,0,0,0,13,10,10,5
3,2,2,5,0,0,0,0
0,0,0,0,5,8,5,21
0,2,0,0,10,12,13,3
7,9,11,9,0,0,0,0
34,42,44,38,37,37,39,22
22,25,27,31,7,5,1,3
20,18,24,44,21,15,20,23
30,25,36,32,54,51,44,41
0,0,0,0,0,0,0,0
6,5,7,10,24,32,23,22
0,0,0,0,11,11,10,23
0,0,0,0,0,0,0,0
65,61,92,37,2,1,2,2
1,2,3,0,4,7,6,7
0,0,0,0,6,4,5,8
18,10,10,10,1,2,1,1
15,21,10,1,3,3,2,1
9,9,7,0,2,3,1,2
65,69,53,49,2,2,5,0
17,24,15,9,18,21,11,3
8,8,5,2,41,57,45,18
1,1,1,0,0,0,0,0
11,9,8,2,1,4,0,3
20,13,27,13,0,0,0,0
36,21,31,31,59,51,56,31
48,58,61,4,0,0,0,0
15,14,9,0,4,3,5,1
0,2,3,5,0,0,0,0
40,29,34,59,0,0,0,0
35,36,20,15,2,1,0,1
9,7,4,5,0,0,0,2
16,15,11,9,99,79,104,57
20,23,24,6,31,37,21,27
15,19,8,9,3,5,7,7
0,0,1,0,1,0,1,0
17,10,10,2,18,20,22,1
37,29,35,18,0,0,0,0
12,12,11,6,9,22,13,7
8,8,11,5,21,18,21,12
28,24,23,6,0,0,1,0
1,1,2,9,6,7,3,10
29,31,17,27,40,44,41,49
46,34,42,109,0,0,0,0
0,0,0,0,7,8,7,2
12,13,10,9,21,18,12,6
19,21,22,4,33,35,24,71
40,54,32,34,0,2,2,0
26,38,23,1,6,6,4,15
0,0,0,0,3,2,1,0
2,6,7,1,81,71,88,222
0,1,0,0,7,8,4,8
0,1,5,2,0,0,0,0
20,34,27,15,1,0,1,2
13,10,18,9,33,28,35,14
2,0,0,1,0,0,0,0
15,13,11,6,17,14,17,10
1,0,0,1,0,5,7,10
0,0,0,0,27,21,23,11
4,4,1,0,19,26,17,10
4,4,4,0,3,5,1,0
48,65,43,16,1,1,2,0
2,1,1,9,1,3,0,0
19,10,8,10,0,0,1,0
7,7,5,0,5,12,3,0
8,8,17,4,3,6,7,3
70,66,67,66,1,1,2,0
0,0,0,0,26,17,35,25
