"sim19_repl1_input","sim19_repl1_high","sim19_repl1_med","sim19_repl1_low","sim19_repl2_input","sim19_repl2_high","sim19_repl2_med","sim19_repl2_low"
17,12,11,0,6,11,9,14
31,26,29,17,24,34,20,50
19,18,27,3,1,0,0,0
7,3,8,7,21,21,18,11
27,27,25,24,27,25,27,62
0,0,0,0,12,19,13,4
0,0,0,0,4,5,6,3
43,52,48,54,0,0,0,0
0,1,0,0,15,25,28,8
21,23,18,16,44,35,58,4
15,12,16,16,13,10,14,1
83,88,67,74,4,8,0,3
12,6,9,14,43,60,51,0
9,12,6,3,0,1,3,1
2,0,2,5,40,36,38,21
0,0,0,0,9,8,10,4
0,1,0,0,17,12,17,8
0,1,0,0,0,0,0,0
1,4,2,2,5,0,6,1
31,18,43,52,58,76,49,16
14,9,14,5,22,24,16,31
0,2,2,6,5,9,4,2
12,8,12,41,0,4,1,0
5,6,3,1,2,1,2,0
0,1,0,2,13,10,11,2
9,10,6,5,5,4,1,3
0,0,0,0,0,0,2,2
0,0,0,1,92,81,109,155
20,27,23,7,0,0,2,1
15,19,15,33,5,5,9,1
0,0,0,0,11,7,3,1
1,0,2,1,0,0,0,0
19,7,20,4,0,0,0,0
3,4,1,0,3,0,4,1
1,1,0,0,33,41,48,41
5,1,6,0,0,0,0,0
14,16,13,15,0,1,1,1
7,8,3,11,2,1,1,3
0,0,0,0,0,0,0,0
57,52,45,34,0,0,0,0
10,11,11,23,5,1,5,0
27,25,26,30,30,18,16,11
1,4,1,1,17,16,10,1
6,7,7,17,0,0,0,0
4,3,7,5,1,1,1,1
0,0,0,0,65,66,58,85
28,31,32,1,32,37,31,29
4,4,0,1,0,0,0,0
2,2,0,0,1,7,1,0
22,35,22,13,6,5,13,8
94,79,94,62,0,0,0,0
11,11,11,2,41,45,46,27
23,24,16,27,24,24,29,31
28,35,34,69,36,31,38,14
0,0,0,0,38,51,29,52
7,15,16,5,0,0,0,0
32,46,41,6,27,28,29,45
1,2,1,0,3,3,5,1
8,4,6,2,1,0,4,1
4,5,3,7,4,4,10,4
1,0,1,1,0,1,0,0
24,14,29,9,3,5,0,8
7,4,6,2,2,3,3,5
1,0,1,0,5,7,4,2
0,0,0,0,6,4,3,6
0,0,0,0,44,64,65,19
25,40,29,14,16,9,10,1
7,3,0,3,9,7,6,2
29,34,35,24,0,2,3,0
0,0,0,0,26,21,18,20
0,0,0,0,4,5,6,0
18,7,10,4,58,50,57,55
10,13,12,1,13,12,11,3
0,0,0,0,19,15,15,18
4,3,1,7,34,35,39,8
5,4,3,4,26,26,22,36
7,8,4,1,3,2,0,1
3,6,6,8,53,53,79,61
27,24,26,10,0,0,0,0
9,2,6,0,1,1,1,0
2,8,6,10,13,3,12,3
1,0,0,0,13,10,14,28
4,3,2,0,4,0,0,2
0,0,0,1,0,0,0,0
4,1,2,2,61,106,37,35
11,9,9,7,17,15,13,18
8,13,13,16,0,1,1,0
4,9,7,0,0,0,0,0
13,16,14,24,14,16,11,20
57,55,51,55,16,19,28,9
0,0,0,0,13,9,14,4
0,0,0,0,2,5,3,3
7,3,7,6,1,7,1,2
0,1,1,1,0,0,0,0
3,4,2,3,45,44,45,30
33,37,31,72,21,17,22,74
0,0,0,0,4,3,6,2
15,28,14,7,0,0,0,0
15,26,11,7,12,3,6,5
1,1,1,0,63,50,60,5
0,1,3,2,0,0,0,0
34,42,41,61,2,1,0,0
5,2,2,1,1,2,0,1
140,132,166,15,12,7,14,7
3,7,5,4,2,2,2,0
18,13,12,4,29,27,32,9
76,48,60,25,44,45,42,63
48,54,69,43,11,12,12,16
17,12,22,10,16,11,13,7
0,0,0,0,17,12,14,4
1,1,0,1,30,26,18,55
0,0,0,0,6,8,8,3
2,3,4,3,39,21,37,26
0,0,2,8,15,23,19,10
103,138,97,39,49,53,60,30
52,39,62,10,75,77,71,16
11,18,10,34,13,11,5,6
0,1,0,0,9,7,8,3
4,4,6,9,40,18,31,33
3,0,3,0,7,5,6,1
2,2,2,1,11,6,6,0
8,9,6,5,15,13,10,20
1,1,2,0,6,8,4,2
7,8,7,0,6,6,7,8
5,3,1,1,54,49,55,50
8,6,3,4,1,1,2,0
38,43,28,35,17,24,13,7
0,0,0,0,3,5,9,2
50,53,59,65,0,0,0,0
5,10,13,4,42,53,45,29
34,37,44,22,49,71,76,35
0,0,0,0,5,2,3,1
46,38,61,127,8,10,4,4
21,22,24,19,7,9,12,2
11,18,23,4,54,73,83,76
21,19,30,25,32,22,31,6
3,2,3,1,0,0,0,0
30,33,28,7,4,6,6,2
4,3,3,0,4,4,4,8
0,0,0,0,38,41,31,44
6,6,5,9,0,0,0,0
29,33,29,13,129,96,128,6
8,6,5,1,65,62,56,16
73,56,72,26,38,30,43,8
15,14,12,3,14,8,5,1
0,1,0,0,18,23,24,38
3,4,3,3,5,5,5,0
24,13,23,31,78,92,78,56
23,25,30,32,5,2,6,3
4,3,1,7,10,4,10,2
13,9,19,12,0,0,0,0
6,13,11,15,0,0,0,0
3,0,3,6,0,0,0,0
80,47,78,105,0,0,0,0
66,87,80,63,46,63,37,187
41,32,24,57,10,15,9,6
1,0,2,0,17,20,12,1
0,0,0,0,0,0,0,0
27,23,36,14,1,2,2,0
18,9,18,16,19,25,29,2
0,0,0,0,12,13,17,13
33,31,35,72,5,4,5,11
0,0,0,0,17,17,11,0
33,28,27,52,5,6,11,13
1,2,0,0,3,5,6,2
2,1,1,10,1,2,0,1
1,1,2,1,0,0,0,0
15,20,15,7,0,1,2,2
5,3,5,0,7,14,9,21
30,29,28,16,11,9,9,9
0,2,0,0,28,30,22,24
27,17,34,31,1,2,0,0
12,5,19,8,20,19,18,5
26,20,21,11,24,29,17,7
7,1,1,1,8,5,3,3
112,116,83,137,0,0,0,0
0,0,0,0,4,3,11,23
1,1,0,3,3,1,3,4
0,0,0,0,0,0,0,0
0,0,0,0,10,17,22,11
0,0,0,0,51,68,58,31
2,5,6,4,0,1,4,3
12,5,9,39,3,3,5,5
3,2,1,0,5,8,10,3
7,8,6,2,11,14,17,4
13,16,13,12,6,5,2,2
2,1,3,7,0,0,0,0
7,6,10,7,29,40,39,8
1,3,3,2,38,28,41,43
6,3,3,27,23,19,19,39
0,1,0,0,1,4,2,0
32,30,41,14,3,5,2,1
12,14,18,39,0,1,1,0
1,2,7,0,1,3,1,2
7,3,10,8,19,22,23,22
27,25,18,3,11,13,8,0
23,26,28,10,40,53,42,44
4,5,3,3,14,19,19,3
22,19,13,2,0,0,0,0
16,14,7,24,8,9,10,12
28,28,16,2,66,61,82,194
0,0,0,0,0,0,0,2
17,15,24,9,52,56,70,72
12,11,10,13,15,22,18,15
0,0,0,0,0,0,0,0
10,9,18,0,3,6,9,3
16,19,17,45,12,8,15,5
0,1,0,0,0,0,0,0
7,7,10,14,2,4,0,3
4,5,1,0,30,25,24,71
1,1,4,3,0,1,1,0
8,3,6,10,0,2,1,1
3,4,1,7,0,0,0,0
5,3,5,2,2,3,2,1
21,8,21,15,17,23,24,3
3,2,4,2,0,0,0,0
5,1,1,6,23,18,22,11
13,13,15,11,29,24,21,6
22,16,14,25,6,8,5,4
1,3,0,2,56,39,48,21
20,21,29,38,11,15,9,0
21,18,32,76,13,18,10,12
16,20,12,46,14,15,16,11
30,43,40,32,2,2,3,1
3,3,3,1,12,13,13,6
46,40,43,25,2,5,0,3
69,69,98,30,15,9,11,19
7,10,2,0,14,15,22,85
46,50,44,2,2,4,1,0
30,45,29,21,26,35,31,0
0,3,1,0,12,9,26,26
0,0,0,0,17,16,32,29
4,3,5,6,41,36,29,15
17,20,10,13,0,0,0,0
0,2,1,1,1,1,0,0
50,55,53,94,0,0,1,2
4,8,3,1,15,16,15,22
30,22,16,33,0,0,0,0
3,2,6,10,23,24,17,37
48,55,44,5,24,22,17,1
0,0,0,0,48,36,54,70
6,10,11,1,5,11,4,2
1,0,0,0,2,7,0,1
69,61,77,195,5,6,9,1
6,5,8,9,2,1,4,0
71,98,75,6,16,9,17,1
50,55,44,145,0,0,0,0
45,38,46,31,36,41,40,38
0,1,1,1,7,5,5,3
6,6,5,6,0,0,0,0
14,21,14,19,0,0,0,0
0,1,1,0,13,14,17,21
6,7,7,9,14,12,9,20
0,0,0,0,32,35,34,43
57,71,32,62,0,0,0,0
10,5,8,11,19,32,23,35
20,22,24,114,23,37,15,115
16,11,9,1,0,0,0,0
2,4,2,5,5,2,1,0
19,13,17,16,32,35,35,120
0,0,0,0,0,0,0,0
72,63,78,56,27,33,30,35
30,27,24,30,12,13,7,14
19,17,21,4,27,20,33,7
38,41,27,29,69,78,59,16
4,6,10,3,3,8,2,4
0,0,0,0,88,82,77,64
1,3,0,4,3,6,4,7
49,43,57,34,27,24,46,39
67,73,52,45,0,1,0,1
2,0,1,1,1,1,4,4
10,7,5,4,32,48,39,16
7,2,4,5,0,0,0,0
95,113,109,15,1,1,4,1
0,0,1,0,22,22,12,4
2,4,1,4,0,0,0,0
2,0,0,1,4,4,3,1
0,0,0,0,0,0,0,0
0,1,1,0,4,8,8,11
5,8,13,7,1,1,1,5
5,5,6,6,4,2,0,0
8,6,11,4,41,50,58,12
30,25,35,95,2,2,3,11
2,1,2,3,3,2,3,2
7,4,4,4,0,0,0,0
2,2,1,2,1,0,2,0
2,3,11,1,6,2,2,5
35,35,35,14,0,0,0,0
0,0,0,0,0,1,0,1
28,30,36,8,51,37,49,90
8,13,17,13,7,9,8,2
2,4,1,0,46,38,44,6
7,10,6,8,15,13,14,28
57,40,56,142,0,0,0,0
0,0,0,0,0,0,0,0
11,6,7,7,42,20,26,106
0,0,0,0,4,4,1,10
13,18,13,28,8,7,3,7
4,14,6,6,6,6,8,3
15,32,25,29,21,28,32,54
4,1,2,1,48,54,56,47
45,38,52,82,1,2,0,0
44,49,38,13,0,0,0,0
8,12,6,3,2,1,1,0
8,6,13,15,5,2,5,3
16,28,19,30,0,2,2,0
31,36,40,59,13,11,9,4
25,18,34,26,4,14,1,4
6,8,6,2,32,31,43,12
0,0,0,0,0,0,0,0
31,37,21,28,37,21,19,39
24,22,18,18,0,0,3,2
62,53,46,34,0,0,0,0
0,0,0,0,4,5,1,1
27,21,29,20,5,6,5,20
3,2,3,10,41,41,30,26
22,13,14,16,7,12,7,26
0,0,0,0,0,0,0,0
10,5,6,9,12,9,11,11
11,21,12,5,17,16,13,8
0,0,1,0,28,24,19,36
121,96,94,118,12,13,9,9
13,22,19,9,3,8,8,3
5,6,5,4,0,0,0,0
54,39,45,58,5,1,2,5
3,1,4,1,3,6,9,4
21,17,16,11,0,0,0,0
116,80,110,69,83,72,64,147
2,2,2,0,4,11,10,8
28,32,23,15,2,1,0,0
55,39,52,39,4,3,5,3
1,2,1,1,8,8,8,1
24,22,29,13,0,0,0,0
2,3,3,2,10,6,5,2
1,3,12,8,22,22,19,30
0,0,0,0,4,4,4,2
0,0,0,0,19,18,24,38
28,32,25,41,5,7,6,4
0,0,0,0,16,15,19,14
5,9,5,6,3,1,0,1
0,0,0,0,0,0,0,0
3,0,3,3,0,0,0,0
1,0,0,0,43,48,31,31
6,10,10,13,0,0,0,0
0,0,0,0,2,3,2,8
4,3,2,1,0,0,0,0
0,0,0,0,9,6,9,5
27,29,20,12,75,78,115,104
14,13,11,8,15,6,15,31
4,5,1,7,5,4,6,6
61,71,62,67,2,3,0,1
0,0,0,0,0,1,0,0
107,102,97,81,13,17,5,4
16,11,18,21,35,35,22,15
11,11,15,6,13,10,14,18
13,7,10,32,2,10,7,6
0,0,0,0,0,0,0,0
30,26,20,28,36,30,26,27
6,8,6,2,0,0,0,0
8,14,12,9,2,4,1,3
2,0,1,0,25,19,24,23
0,0,0,0,4,6,7,2
28,25,23,14,10,4,6,9
11,13,16,12,0,1,0,0
11,9,5,18,0,0,0,0
49,48,53,41,29,29,25,28
0,2,1,0,1,3,1,1
10,7,6,8,3,2,0,0
2,0,1,4,21,23,37,17
2,0,3,0,6,6,12,5
15,13,25,12,4,4,5,3
4,2,5,0,40,19,45,119
11,15,11,6,16,28,21,57
5,6,10,1,9,7,10,7
14,20,13,31,2,2,0,2
48,29,60,70,25,18,19,7
41,30,39,68,14,12,20,42
36,30,34,24,13,14,11,7
60,66,56,36,0,2,1,1
19,34,36,23,6,7,11,3
0,1,0,1,68,65,55,40
16,11,16,8,27,34,43,12
32,21,25,16,0,2,0,2
2,3,3,5,0,0,0,1
1,1,1,7,36,66,56,41
14,11,15,24,8,5,11,15
133,135,97,30,26,18,26,32
30,23,23,43,35,43,33,92
0,0,0,0,11,12,17,3
28,25,17,22,27,27,20,15
14,16,22,7,0,0,1,0
13,15,10,21,3,1,2,1
0,0,1,0,22,12,30,10
14,14,16,16,21,19,13,9
1,3,1,1,13,27,19,36
14,26,22,8,12,9,14,19
55,64,60,108,10,10,13,6
33,41,30,14,16,12,11,10
30,24,29,12,40,49,30,53
0,0,0,0,12,18,11,12
22,17,38,29,9,5,6,5
0,0,0,0,0,0,0,0
14,21,11,1,34,36,44,16
0,0,0,0,4,11,13,3
10,3,2,3,6,9,5,1
5,4,6,5,7,11,12,7
4,2,6,3,30,23,25,0
33,42,37,55,1,0,1,2
3,2,2,0,4,2,7,3
17,15,20,25,2,1,2,2
11,9,7,7,11,5,8,8
2,2,0,1,36,44,20,11
8,7,7,18,64,82,60,3
0,0,0,0,90,85,85,136
51,71,64,34,0,0,0,0
1,0,4,3,12,15,8,19
14,17,28,11,0,0,0,0
0,0,0,0,1,2,2,2
13,16,15,9,34,51,52,55
34,29,30,36,18,19,17,20
13,14,5,0,1,1,1,3
5,4,6,6,28,28,43,6
1,1,4,3,0,0,0,1
19,20,24,5,8,10,13,1
34,27,36,32,1,1,0,0
20,17,25,6,3,2,1,1
13,15,13,1,5,6,6,7
4,2,5,3,13,14,13,10
20,17,6,4,1,1,0,0
0,0,0,0,13,19,19,6
29,19,27,80,11,20,25,30
6,5,4,2,0,0,0,0
9,10,5,5,8,7,7,12
3,2,2,0,8,7,18,9
32,17,31,34,0,2,3,0
2,1,1,3,0,0,0,0
4,8,3,19,12,9,11,10
2,7,11,3,11,11,9,13
10,6,6,8,1,6,4,7
45,39,47,22,5,7,3,7
6,4,5,3,8,8,7,4
4,19,8,3,2,0,0,0
147,161,145,159,4,6,4,0
45,39,51,74,3,4,8,2
2,2,3,2,0,0,0,0
2,1,0,1,70,64,61,55
17,18,16,11,0,0,0,0
94,54,101,62,20,21,11,37
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0
24,23,17,20,76,63,53,75
18,10,12,12,50,61,43,143
0,0,0,0,3,1,3,4
16,13,13,33,1,0,1,1
0,0,0,0,9,8,12,1
8,0,2,1,0,0,0,0
7,5,3,8,6,10,10,8
2,1,3,1,42,49,29,20
35,40,48,5,25,21,25,9
11,3,9,17,77,72,61,59
65,58,96,35,0,1,0,0
24,26,19,27,31,37,34,25
3,1,4,1,32,28,28,30
1,1,2,1,1,0,0,0
0,0,0,0,0,1,1,1
1,0,0,1,7,3,4,7
56,56,54,151,2,3,2,3
1,0,0,0,0,0,0,0
1,0,0,0,20,23,22,34
4,7,10,4,27,31,35,18
2,1,2,3,22,21,33,16
15,15,8,27,36,27,34,12
1,2,0,1,4,4,5,7
2,1,1,1,10,7,5,7
8,7,6,4,70,74,78,26
4,8,7,16,5,8,11,15
19,20,24,9,15,22,12,27
19,16,15,11,15,4,10,3
48,37,36,0,2,3,0,6
12,12,7,27,9,10,9,22
9,11,12,11,60,87,64,97
1,0,0,2,0,0,0,0
0,0,0,0,4,3,8,1
13,10,8,0,57,72,62,114
1,4,1,1,0,0,0,0
0,0,0,0,0,2,3,0
6,3,1,3,7,11,11,10
9,9,13,21,4,4,7,8
8,9,13,2,13,11,19,26
5,3,1,1,0,0,0,0
10,18,6,4,0,0,0,0
33,29,26,41,23,32,33,12
2,0,4,3,15,23,12,28
7,8,4,1,0,0,0,0
21,25,23,3,25,26,38,10
7,16,13,23,36,21,37,18
0,0,0,0,3,7,7,1
1,1,0,1,0,0,0,0
29,49,37,55,5,8,5,8
28,31,24,5,59,57,50,63
0,1,0,0,15,17,16,10
0,0,0,0,0,4,3,0
0,2,2,2,1,6,7,2
4,2,5,0,14,12,7,11
8,6,10,11,0,0,0,0
17,16,19,5,3,2,2,0
31,39,38,33,21,29,27,37
4,10,9,2,1,1,0,0
47,51,42,38,22,23,16,41
33,22,26,7,42,28,32,63
51,34,51,66,16,25,21,25
6,6,2,6,6,10,10,5
28,26,31,74,61,74,65,50
0,0,0,0,0,0,0,0
6,4,1,4,4,5,9,1
0,0,0,0,1,1,0,0
13,9,11,43,0,0,0,0
26,28,26,34,1,1,3,1
26,24,26,11,13,13,2,6
59,69,62,51,6,2,9,24
11,16,23,20,12,18,13,12
0,0,0,0,8,3,4,1
25,25,17,7,24,27,20,40
1,1,0,0,9,12,8,17
20,22,18,25,1,5,2,2
9,6,8,0,2,1,7,3
41,35,43,17,3,1,2,0
0,1,0,2,0,0,0,0
0,0,0,0,85,95,83,111
3,2,1,6,0,0,0,0
17,11,15,19,2,6,1,1
0,0,0,0,21,13,16,13
46,53,46,71,37,38,30,7
1,0,0,0,13,12,16,13
0,1,4,6,0,0,0,0
25,20,20,13,3,1,2,1
7,16,11,7,14,12,14,7
3,0,4,0,16,17,25,29
2,1,3,0,0,0,0,0
4,4,2,1,10,3,12,14
37,37,29,86,0,0,0,0
6,5,3,2,24,34,36,25
2,8,10,15,0,0,0,0
0,1,3,0,0,0,0,0
0,0,1,1,32,25,27,31
5,12,7,16,0,0,0,0
55,51,45,61,35,28,35,12
35,26,28,14,55,69,64,56
35,31,33,57,0,3,3,2
2,1,1,1,18,16,11,12
3,4,3,9,6,4,8,4
55,69,71,106,0,0,0,0
0,0,0,0,10,9,15,6
7,9,8,1,0,0,0,0
0,0,0,0,5,8,8,4
1,1,0,0,19,9,14,27
5,10,9,3,0,0,0,0
58,42,45,34,38,43,31,38
22,27,22,22,4,4,1,7
27,25,16,42,21,20,18,18
28,25,22,9,41,42,49,71
0,0,0,0,0,0,0,0
5,4,12,1,31,30,18,13
0,0,0,0,7,15,9,14
0,0,0,0,0,0,0,0
77,64,64,57,0,1,2,1
1,5,2,0,3,6,5,3
0,0,0,0,7,1,4,4
21,11,10,14,2,4,2,0
9,16,15,14,6,3,4,4
8,10,7,7,1,2,1,2
56,63,53,41,1,0,2,1
16,16,16,16,13,9,24,8
16,12,8,4,46,49,59,68
1,0,2,0,0,0,0,0
3,9,4,0,0,4,2,1
15,31,14,18,0,0,0,0
33,42,25,19,43,65,50,14
54,57,44,37,0,0,0,0
13,10,13,7,4,7,2,1
2,2,1,2,1,0,0,0
19,33,30,6,0,0,0,0
30,36,19,14,1,0,0,1
2,7,12,4,0,1,1,0
9,17,19,20,92,95,91,109
25,26,27,8,19,27,28,20
18,9,21,12,12,9,7,3
0,0,0,0,0,0,0,0
8,17,11,0,27,21,20,15
39,38,42,32,0,0,0,0
14,10,16,22,12,15,6,14
10,8,11,7,19,21,30,27
24,26,27,15,1,0,0,2
5,1,4,3,7,6,6,4
19,20,26,14,34,47,45,13
43,40,47,41,0,0,0,0
0,0,0,0,11,4,9,4
5,3,7,1,21,15,20,10
15,18,16,10,34,24,26,24
42,41,34,31,0,0,0,0
39,40,37,31,6,3,5,2
0,0,0,0,1,2,2,0
5,6,10,2,83,93,57,82
0,0,0,0,9,7,7,11
2,4,2,3,0,0,0,0
25,31,35,20,5,0,3,3
12,13,26,8,27,19,34,19
1,0,0,0,0,0,0,0
8,12,16,0,23,13,17,0
1,0,1,0,1,3,3,2
0,0,0,0,22,29,17,123
1,0,1,1,19,11,13,5
2,6,4,2,1,2,0,4
56,48,46,46,1,0,3,1
5,6,4,3,1,2,3,0
9,8,9,15,0,0,2,0
12,11,12,2,9,6,6,9
18,13,9,15,4,9,5,9
58,73,63,12,2,1,2,2
0,0,0,0,19,22,17,32
