"sim14_repl1_input","sim14_repl1_high","sim14_repl1_med","sim14_repl1_low","sim14_repl2_input","sim14_repl2_high","sim14_repl2_med","sim14_repl2_low"
83,71,73,75,48,49,46,37
34,37,33,69,9,13,10,14
0,2,1,1,12,15,16,30
0,0,0,0,0,0,0,0
28,36,27,2,1,0,3,1
14,15,15,14,26,20,33,9
0,0,0,0,11,12,9,9
44,38,43,92,9,6,7,7
0,0,0,0,18,14,9,9
37,35,33,92,11,6,6,17
0,0,0,0,1,2,4,2
2,3,3,4,2,1,1,1
2,1,1,2,0,0,0,0
15,19,21,10,1,2,1,1
5,9,5,1,11,20,15,2
36,30,24,16,13,8,18,2
0,0,0,1,29,35,31,17
33,27,22,62,1,0,0,0
13,11,10,4,18,15,16,29
21,17,29,4,15,24,21,31
3,2,4,0,8,7,4,3
106,118,76,15,1,1,0,0
0,0,0,0,9,6,6,15
2,3,0,1,5,1,3,0
0,0,0,0,0,0,0,0
0,0,0,0,14,14,22,10
0,0,0,0,71,51,77,72
2,6,3,3,3,2,2,2
8,14,14,1,10,5,4,0
0,3,1,0,7,3,6,4
8,5,5,4,13,11,5,15
6,8,8,14,4,4,3,4
2,2,3,4,0,0,0,0
5,6,1,6,30,51,33,12
1,5,1,3,29,33,37,20
7,5,1,23,22,16,17,60
1,0,0,0,8,2,6,5
34,33,34,33,4,2,2,0
20,6,22,11,0,1,1,0
5,4,4,1,0,0,0,0
6,13,9,1,26,17,22,14
23,19,28,1,10,16,6,0
35,31,25,26,49,42,38,174
4,3,9,6,20,19,12,4
20,10,20,8,0,0,0,0
9,13,16,17,10,11,12,27
16,24,17,52,66,77,60,8
1,1,0,0,0,1,0,0
27,29,18,20,65,63,55,17
5,15,14,18,9,16,12,36
0,0,0,0,0,0,0,0
16,11,14,4,5,10,3,1
16,17,26,1,7,12,6,2
0,0,0,0,0,0,0,0
9,10,8,8,3,3,3,2
4,5,8,1,27,38,21,25
2,1,4,3,0,0,0,0
6,8,7,2,4,1,0,0
0,5,7,0,0,0,0,0
4,8,4,5,3,1,4,1
12,15,28,0,17,25,15,7
1,3,2,2,0,0,0,0
2,1,0,1,19,17,20,17
8,12,8,1,17,15,32,29
17,21,15,21,8,9,6,1
3,2,2,3,41,45,47,84
23,32,35,0,11,8,10,11
27,21,23,11,11,10,11,24
20,27,11,19,27,24,24,5
37,40,45,2,2,3,3,5
3,3,1,3,12,14,12,10
56,38,61,32,0,1,3,1
70,62,98,120,7,10,12,10
5,1,3,5,15,17,25,24
44,45,46,68,4,4,2,0
30,17,27,36,30,28,32,18
1,1,1,2,14,6,11,12
0,0,0,0,24,11,22,12
7,2,2,2,42,33,31,71
25,17,23,2,0,0,1,0
0,0,1,0,2,0,1,0
82,42,69,76,1,0,1,1
5,8,9,7,15,15,22,13
21,27,23,58,0,0,0,0
1,3,5,2,22,19,17,61
48,47,40,23,23,20,24,58
0,0,0,0,41,44,40,42
7,8,8,29,5,8,7,4
0,0,0,0,1,1,2,7
70,80,64,75,5,11,7,3
6,15,3,14,0,1,1,1
100,77,79,53,17,19,16,7
53,42,61,119,0,0,0,0
39,33,44,21,37,41,43,24
2,1,4,0,8,10,6,2
2,2,11,2,0,0,0,0
21,22,22,0,0,0,0,0
0,0,0,0,23,16,23,0
6,8,4,2,14,14,11,9
0,0,0,0,27,24,47,67
52,45,54,160,0,0,1,1
7,8,10,0,19,25,23,10
28,17,29,23,27,21,31,42
11,13,14,22,1,1,0,0
6,2,5,11,4,1,2,4
25,15,25,10,42,29,43,62
0,0,0,0,0,0,0,0
63,56,75,99,28,22,27,9
25,26,30,46,10,11,7,6
19,16,22,12,32,18,24,25
36,44,41,22,56,79,56,96
6,9,5,2,7,6,7,3
1,0,0,0,71,80,64,18
1,0,0,0,9,4,8,7
47,40,37,46,33,25,28,16
62,75,69,22,1,1,1,0
1,0,2,1,3,3,4,2
12,9,8,8,47,42,28,11
4,2,3,13,0,0,0,0
104,102,86,46,0,1,2,2
0,0,0,0,21,17,14,4
4,7,6,11,0,0,0,0
2,2,1,2,5,4,5,9
0,0,0,0,0,0,0,0
0,0,0,0,8,7,10,2
3,3,5,9,5,2,1,3
8,1,1,12,0,0,1,3
7,7,5,11,40,61,57,256
49,23,29,56,4,4,2,2
1,1,0,1,1,1,2,1
4,5,4,2,0,0,0,0
1,0,4,3,0,0,0,0
3,6,7,0,3,5,4,13
37,39,33,60,0,0,0,0
0,0,0,0,0,0,1,0
33,30,29,24,48,29,60,13
13,15,12,33,10,9,8,3
1,7,0,0,41,46,42,76
9,6,4,10,11,22,14,4
55,74,51,62,0,0,0,0
0,0,0,0,0,0,0,0
7,12,10,3,22,40,32,7
0,0,0,0,4,8,3,2
10,11,7,22,6,11,11,2
10,16,15,1,9,7,7,2
22,18,24,12,25,27,28,48
1,1,2,2,53,52,54,116
35,45,38,30,0,0,0,0
51,35,53,92,0,0,0,0
7,12,11,4,0,0,1,0
7,5,5,5,4,6,4,13
31,32,35,9,2,0,3,3
38,30,35,36,10,15,9,30
28,29,33,23,6,12,12,17
6,5,6,7,37,36,33,46
0,0,0,0,0,0,0,1
25,30,29,16,28,19,22,40
30,25,19,13,0,0,0,0
42,51,61,30,1,0,0,1
0,0,0,0,3,4,0,4
28,22,34,32,4,7,8,4
6,7,7,3,40,30,38,22
14,20,22,4,9,6,6,1
0,1,0,0,1,0,0,0
13,12,7,10,10,7,7,9
13,15,13,6,18,16,14,17
1,0,1,0,25,26,28,44
99,83,93,144,5,14,3,4
23,10,14,17,8,8,2,12
3,3,3,0,0,0,0,0
41,42,41,12,5,4,4,2
4,7,0,3,10,5,7,0
24,26,13,2,0,0,0,0
102,109,77,92,78,89,71,80
2,1,0,4,5,8,15,3
28,23,26,30,2,1,1,1
52,53,55,51,8,7,8,4
2,2,1,0,18,10,10,1
32,21,33,58,0,0,0,0
2,2,0,5,6,6,7,4
8,3,3,3,20,29,19,6
0,0,0,0,8,3,5,1
0,0,0,0,16,28,17,16
29,31,18,14,5,6,5,2
0,0,0,0,16,16,11,4
8,10,15,3,1,1,1,0
0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,0
0,0,0,0,29,27,42,43
7,13,6,0,0,0,0,0
0,0,0,0,1,2,6,5
5,1,4,1,0,0,0,0
0,0,0,1,11,17,6,1
27,32,31,44,76,85,111,9
11,12,7,17,17,23,13,34
7,7,2,5,8,6,8,5
68,66,63,0,0,1,3,4
0,0,0,0,0,0,0,0
78,89,86,81,16,15,8,15
21,24,30,7,26,28,33,10
9,7,10,10,11,8,13,9
8,11,6,15,7,6,7,3
0,0,0,0,0,0,0,0
21,34,27,74,25,20,37,14
12,18,12,7,0,0,0,0
10,12,7,25,0,1,0,0
0,0,0,1,22,19,14,50
0,0,0,0,8,4,2,2
26,33,21,25,9,5,8,13
14,13,5,9,0,0,0,1
12,15,9,3,0,0,0,0
37,59,41,197,25,30,29,12
1,2,1,0,1,0,2,0
4,2,11,4,1,2,1,3
4,1,3,1,23,24,23,17
1,1,1,0,5,8,15,13
25,18,16,22,6,3,9,1
6,3,7,25,37,53,28,61
11,11,14,9,18,29,19,3
8,8,9,5,6,5,11,7
18,11,13,8,2,3,5,2
34,31,49,21,18,14,14,42
32,27,60,17,21,22,13,4
41,46,28,13,12,10,11,15
63,49,68,40,3,0,1,2
30,32,27,184,10,5,2,7
0,3,0,2,66,51,62,20
22,13,15,30,26,39,29,64
25,26,33,33,6,4,1,0
4,6,4,1,0,0,0,1
3,4,4,7,55,55,50,194
17,18,15,25,10,8,10,0
132,123,106,111,20,19,19,23
17,23,28,4,32,27,30,28
0,0,0,0,12,9,17,14
18,15,29,17,24,30,24,1
21,20,24,10,1,0,0,2
21,18,20,11,2,2,1,4
2,0,1,0,24,17,9,20
8,10,19,18,16,14,24,27
1,4,1,1,22,26,20,28
27,18,30,14,7,9,6,14
61,54,68,82,3,7,8,8
23,25,35,41,13,16,12,13
33,30,22,53,42,47,40,12
0,0,0,0,14,16,14,9
35,14,14,27,7,7,3,13
0,0,0,0,0,0,0,0
26,24,18,26,49,32,40,39
0,0,0,0,11,8,5,10
6,8,4,6,6,5,5,0
4,8,4,14,10,9,10,11
11,11,8,5,26,26,27,30
41,38,40,59,1,0,1,2
1,2,1,3,9,8,6,4
24,13,20,12,2,1,2,2
9,11,11,5,12,9,10,16
2,1,0,2,36,41,53,19
12,15,9,4,67,55,59,22
0,2,0,0,86,109,75,122
63,61,76,16,0,0,0,0
1,3,1,5,15,17,10,8
20,12,15,10,0,0,0,0
0,0,0,0,0,2,0,0
21,10,26,46,32,42,44,22
27,22,31,15,26,26,18,19
10,6,4,0,3,4,2,3
4,3,1,12,28,33,16,62
0,2,3,0,0,0,0,0
10,13,16,9,12,8,16,16
22,36,29,42,0,0,0,0
19,20,19,12,0,1,3,1
18,13,16,0,11,2,6,16
3,2,4,1,12,11,11,23
20,15,8,8,0,0,1,1
0,0,0,0,13,20,15,3
20,33,13,25,19,20,15,8
2,8,5,2,1,0,0,0
11,8,15,19,11,8,8,3
2,0,2,0,18,14,22,5
25,34,24,31,1,4,2,3
4,1,0,3,0,0,0,0
6,2,5,4,6,8,16,21
3,4,4,12,12,7,6,11
9,6,4,4,0,3,6,5
44,32,45,29,4,0,3,9
4,8,5,17,11,10,6,8
5,7,7,3,0,1,0,0
168,187,166,23,3,3,4,9
62,47,55,184,2,2,2,3
2,0,3,0,0,0,0,0
0,3,3,1,67,71,83,53
18,19,15,14,0,0,0,0
76,93,97,85,17,25,16,6
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0
20,13,14,39,56,48,79,53
17,8,10,34,51,49,57,63
0,0,0,0,2,4,2,3
11,20,10,34,1,3,1,1
0,0,0,0,17,10,11,11
4,3,10,0,0,0,0,0
5,6,4,0,10,8,5,6
2,3,2,3,41,36,33,157
35,41,40,18,23,19,14,19
5,8,7,3,68,79,64,44
57,63,76,44,0,1,0,0
14,21,19,38,29,37,35,33
0,2,1,0,32,39,35,101
1,1,1,2,2,3,1,1
0,0,0,0,1,1,1,0
1,1,1,0,7,6,8,9
71,61,49,24,7,3,4,11
1,0,3,0,0,0,0,0
0,0,0,0,29,19,19,46
2,4,10,9,24,29,35,40
2,3,4,0,34,29,27,39
15,10,18,4,30,24,36,7
0,0,2,0,7,6,7,1
3,0,0,1,9,8,7,11
9,5,9,1,97,82,72,13
5,10,8,5,12,7,12,2
26,27,19,4,28,29,15,6
15,15,16,9,9,6,12,17
45,33,44,84,0,2,1,0
13,15,23,6,14,14,25,7
8,8,13,7,77,52,69,52
2,1,1,2,0,0,0,0
0,0,0,0,8,2,4,1
7,15,12,13,54,60,55,81
5,2,2,2,1,0,0,0
0,0,0,0,1,2,2,0
5,4,5,0,3,8,5,3
6,15,8,26,3,4,7,2
14,14,7,3,11,13,17,37
6,2,2,6,0,0,0,0
9,13,9,11,0,0,0,0
36,38,36,9,28,25,28,31
5,2,3,0,12,18,19,7
4,6,3,3,0,0,0,0
21,18,33,21,18,32,18,8
15,17,19,39,29,47,22,30
0,0,0,0,4,3,3,4
0,0,0,1,0,0,0,0
51,43,46,44,8,9,6,1
29,43,29,0,57,66,58,6
0,0,0,1,13,13,12,19
0,0,0,0,1,2,0,2
0,0,1,1,5,2,6,1
1,6,4,0,6,14,10,2
18,16,7,11,0,0,0,0
17,12,9,52,1,2,3,2
40,39,36,19,16,16,23,20
4,6,8,18,0,1,0,0
47,53,49,40,19,14,19,18
19,22,32,21,22,25,26,29
41,44,29,57,30,25,22,42
8,5,3,6,13,10,11,8
31,21,27,21,68,70,81,24
0,0,1,0,0,0,0,0
2,5,14,0,6,10,9,18
0,0,0,0,1,4,2,4
13,15,15,24,0,0,0,0
30,23,33,34,3,2,1,2
29,34,25,12,15,5,16,13
64,55,70,60,5,9,3,5
16,10,12,12,13,21,13,10
0,0,0,0,5,6,5,2
18,15,17,23,28,25,20,32
3,1,2,0,3,11,10,7
23,18,26,22,4,6,7,0
7,6,7,2,0,3,4,0
28,37,22,97,2,0,2,6
0,0,3,0,0,0,0,0
0,0,0,0,78,86,99,154
4,0,0,1,0,0,0,0
17,13,13,7,1,5,5,1
0,0,0,0,21,26,15,12
51,50,53,102,33,40,27,3
1,1,1,0,13,13,13,39
4,1,1,1,0,0,0,0
17,24,15,15,0,1,0,0
10,5,20,4,10,18,13,5
3,2,3,4,17,22,25,13
0,1,1,1,0,0,0,0
1,5,4,13,14,7,11,2
39,26,60,69,0,0,0,0
6,8,4,1,28,33,43,27
9,11,13,2,0,0,0,0
0,0,0,0,0,0,0,0
0,2,1,0,30,36,27,15
9,9,7,19,0,0,0,0
49,38,46,8,28,40,23,3
40,40,36,39,60,71,61,41
29,37,24,44,3,3,0,0
3,0,1,4,15,12,17,22
4,2,6,0,7,8,5,4
71,62,58,6,0,0,0,0
0,0,0,0,6,7,12,6
1,2,7,8,0,0,0,0
0,0,0,0,3,5,7,2
2,1,1,0,5,11,22,1
8,12,6,3,0,0,0,0
48,37,53,20,37,30,45,46
33,21,17,23,0,1,2,12
29,23,27,18,11,20,12,23
21,23,24,23,61,54,43,11
0,0,0,0,0,0,0,0
7,9,6,9,22,29,28,6
0,0,0,0,13,13,13,3
0,0,0,0,0,0,0,0
66,67,59,4,1,1,0,0
1,1,3,4,1,3,5,1
0,0,0,0,2,3,2,4
14,10,15,16,1,5,0,0
14,15,18,2,3,0,4,2
7,7,8,4,1,0,0,3
68,62,66,36,1,1,1,2
24,22,23,8,15,16,12,14
14,5,10,15,54,45,44,21
2,0,2,0,0,0,0,0
14,8,7,10,1,5,3,0
31,14,32,6,0,0,0,0
42,27,22,25,45,49,61,131
41,35,57,36,0,0,0,0
15,15,8,9,5,5,7,1
2,1,1,4,2,1,1,0
27,28,25,12,0,0,0,0
27,22,29,15,0,1,0,0
6,1,9,16,1,0,0,0
8,19,8,16,106,74,100,26
18,26,26,17,18,28,21,9
20,14,18,14,11,5,9,1
0,0,0,1,0,0,0,0
15,7,22,16,21,23,21,45
44,50,40,26,0,0,0,0
9,13,16,6,19,19,8,27
7,8,6,11,19,23,16,2
26,25,28,7,1,1,0,0
1,1,3,3,7,4,15,1
25,28,28,23,37,44,40,13
50,39,42,28,0,0,0,0
0,0,0,0,10,8,8,2
5,6,3,12,17,17,13,8
25,18,16,44,23,33,31,22
35,42,47,44,1,0,2,0
35,24,46,3,4,7,7,8
0,0,0,0,2,2,1,7
6,3,5,1,63,110,61,41
1,1,0,0,5,14,6,18
2,2,2,4,0,0,0,0
40,41,36,22,3,3,2,3
13,10,15,38,29,32,43,4
0,0,0,0,0,0,0,0
11,9,8,6,14,24,9,5
2,0,1,0,3,4,8,5
1,0,0,0,29,28,18,33
1,3,1,0,24,16,25,15
3,2,3,3,2,0,2,0
54,52,51,63,0,1,2,0
5,4,5,0,1,2,1,2
13,7,7,4,0,1,0,1
11,8,9,4,4,1,10,4
13,7,25,5,6,4,4,9
61,72,65,14,1,2,2,1
0,0,0,0,24,16,18,38
