"sim6_repl1_input","sim6_repl1_high","sim6_repl1_med","sim6_repl1_low","sim6_repl2_input","sim6_repl2_high","sim6_repl2_med","sim6_repl2_low"
20,17,18,21,19,18,21,21
0,0,0,0,13,11,20,10
13,8,6,4,14,7,8,3
3,5,3,2,63,92,39,107
5,6,5,10,8,10,9,26
6,3,4,1,28,29,26,20
0,1,0,0,4,3,1,0
60,88,59,6,12,11,16,33
43,48,51,39,1,2,0,0
1,0,0,0,0,1,2,3
0,0,0,0,0,0,0,0
60,46,50,49,0,0,0,0
7,9,4,7,2,1,4,0
0,0,1,0,17,20,11,23
0,0,0,0,50,57,41,26
1,0,0,0,15,25,14,1
0,0,0,0,0,0,0,0
1,0,0,0,8,10,7,17
29,20,26,12,2,0,3,0
17,21,23,17,13,9,9,9
16,7,5,9,5,2,2,1
5,2,2,0,3,2,2,1
26,30,27,34,3,2,1,4
17,19,22,18,18,20,20,14
7,14,13,9,2,3,4,0
4,8,8,4,0,1,0,0
27,20,34,30,7,10,8,36
44,33,43,75,26,22,29,41
14,16,15,30,11,9,6,3
9,9,11,24,29,37,32,30
0,0,0,0,24,20,28,55
3,5,8,6,95,114,82,19
21,19,22,28,5,8,0,1
45,41,30,31,10,13,10,14
0,0,0,0,11,7,7,6
11,10,11,4,12,23,18,25
47,40,53,17,12,6,13,9
5,2,2,2,1,1,2,1
16,13,15,17,22,25,31,36
9,6,12,5,60,55,37,65
5,2,4,6,49,56,54,70
0,0,0,0,33,29,31,13
47,43,54,15,46,41,52,61
0,0,0,0,12,14,10,11
47,51,41,39,86,76,77,331
23,20,27,5,7,4,6,4
4,2,1,3,29,32,26,9
10,11,4,3,12,14,16,8
1,0,1,0,8,12,1,5
2,0,1,0,69,55,54,34
13,17,19,30,50,44,48,60
7,5,3,1,38,42,25,48
3,8,8,11,0,0,0,0
3,6,4,3,6,9,17,7
26,25,22,45,0,0,0,0
3,3,7,0,1,0,1,0
48,42,59,54,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,8,10,5,9
6,6,2,1,0,2,8,3
4,2,1,2,32,34,22,29
43,55,58,90,2,2,3,0
16,15,19,16,3,4,6,5
7,5,10,2,15,16,27,19
0,1,0,0,1,1,2,0
15,19,9,28,2,4,10,0
37,31,40,39,1,1,0,0
3,4,3,3,11,6,16,33
85,67,55,44,0,1,1,1
55,65,59,49,91,107,79,89
16,9,16,3,1,1,2,0
7,6,7,4,17,17,23,36
0,0,0,0,22,23,21,15
17,16,19,18,19,13,21,29
9,15,20,6,2,2,3,1
7,11,9,6,0,0,0,1
0,0,0,0,2,3,4,2
65,63,62,19,3,10,3,15
3,3,9,5,6,8,2,3
23,24,22,4,27,23,32,75
2,2,4,1,0,0,0,0
23,11,21,10,12,7,17,8
27,27,35,24,2,1,0,1
7,9,12,5,3,2,4,2
2,4,7,2,36,29,24,75
7,17,8,5,34,31,27,15
33,36,36,44,15,19,18,12
19,47,13,19,12,20,11,13
0,1,2,1,17,15,25,15
32,37,22,49,33,32,33,28
6,7,7,11,0,1,0,1
0,0,1,0,0,0,0,0
9,4,13,7,6,3,1,1
1,2,1,1,1,2,0,1
0,3,0,3,42,43,48,13
7,0,2,1,6,4,6,5
46,49,36,86,17,18,17,34
23,29,20,116,42,49,35,44
2,2,2,0,57,49,56,40
0,0,0,0,9,7,8,8
10,10,6,0,42,36,32,152
0,0,0,0,24,22,16,16
68,79,79,64,25,18,26,36
5,8,5,3,0,3,1,0
12,5,9,5,0,0,0,0
5,3,4,4,65,41,65,21
5,8,10,13,26,25,21,17
26,25,16,15,0,0,0,0
29,36,29,44,5,5,8,5
11,9,18,3,3,1,4,1
11,3,9,13,0,0,0,0
11,6,4,5,0,0,0,0
0,0,0,0,35,38,26,111
11,14,16,18,29,42,25,8
0,1,1,0,0,0,0,0
0,0,0,0,2,0,3,2
0,0,0,0,23,18,11,1
3,2,3,1,0,0,0,0
2,4,1,2,6,12,5,5
0,0,0,1,4,6,2,4
8,23,11,9,2,4,4,0
18,22,21,22,8,19,21,20
2,2,2,2,5,5,4,11
6,3,1,0,0,0,0,0
4,9,13,10,9,4,5,5
16,18,8,8,36,32,43,19
4,3,3,0,2,4,0,1
3,3,11,15,2,0,0,0
15,18,14,8,2,2,1,1
5,7,5,10,15,6,17,11
9,10,13,2,22,26,27,44
14,6,5,12,7,9,4,21
0,0,0,0,0,1,1,0
40,41,67,41,7,13,9,3
47,48,37,46,16,23,21,15
1,2,1,2,11,11,6,8
0,0,0,0,3,4,6,8
31,33,29,22,18,17,13,6
0,0,0,0,58,70,49,48
26,30,27,13,9,7,12,9
92,84,120,49,13,15,17,19
31,30,25,71,4,4,0,0
3,3,0,3,3,4,8,12
56,58,52,9,7,2,3,4
1,2,2,1,28,23,21,22
1,1,2,3,1,1,4,1
3,3,3,3,25,21,25,11
38,24,38,20,38,55,50,113
1,2,0,4,3,3,1,3
24,27,20,33,5,10,6,9
0,1,0,4,29,15,26,32
3,4,5,5,0,0,0,0
45,51,60,151,12,11,20,25
21,17,19,7,51,51,47,53
0,0,0,0,3,3,5,0
17,25,30,5,18,25,21,20
8,16,15,10,1,0,1,0
21,16,23,7,1,1,0,0
0,0,0,0,50,60,62,35
6,3,4,4,0,3,0,1
0,1,2,0,5,4,1,0
0,0,0,0,0,0,0,0
0,1,2,4,10,13,13,10
0,0,0,0,5,3,2,4
32,28,39,6,8,8,6,24
1,0,1,0,1,3,5,0
17,8,11,29,0,0,0,0
4,6,3,1,0,0,1,0
4,8,7,3,3,8,4,8
29,29,36,34,28,19,14,15
27,23,29,57,1,2,2,3
4,15,7,15,22,18,13,20
24,29,35,32,25,28,35,18
0,0,1,1,8,8,7,8
0,0,0,0,3,6,2,7
50,55,54,51,0,0,0,0
0,1,0,0,20,19,23,52
17,15,17,21,44,37,34,40
10,20,20,13,11,8,11,36
80,89,93,178,7,7,6,8
15,11,17,3,45,41,52,37
3,9,5,8,2,3,2,0
2,2,1,1,45,31,48,19
1,0,1,0,10,11,6,11
0,0,0,0,14,10,18,38
1,0,1,0,0,0,0,0
4,2,5,1,4,3,6,1
39,35,31,22,68,67,85,34
17,10,6,17,25,21,21,8
6,7,4,3,3,4,5,4
21,16,18,19,2,2,1,1
3,5,2,1,0,0,0,0
0,0,0,0,10,9,7,13
13,7,15,1,2,3,8,4
0,0,0,0,2,1,3,0
0,0,0,0,86,89,74,157
24,18,15,32,0,0,0,0
17,12,15,10,7,5,4,15
1,1,0,0,10,3,6,4
0,3,1,2,0,0,0,0
12,6,12,7,0,0,0,0
2,2,1,2,1,1,0,2
2,2,2,1,37,33,50,20
3,7,1,3,0,0,0,0
16,10,11,14,2,0,1,1
4,1,6,1,5,2,3,0
0,0,0,0,0,0,0,0
57,45,39,42,0,0,0,0
19,15,6,5,2,1,2,1
24,20,24,20,24,18,16,17
1,2,0,3,15,13,6,11
8,4,7,4,0,1,1,0
5,5,6,3,1,3,2,2
0,1,0,0,55,64,79,51
28,22,21,38,27,40,31,13
1,1,5,1,0,0,0,0
1,1,0,2,1,3,2,5
22,19,26,35,7,12,7,1
89,78,80,9,0,0,0,0
13,8,14,9,51,44,53,93
15,30,31,29,33,25,30,16
30,32,22,18,33,37,25,32
0,0,0,0,27,31,47,17
18,13,24,15,0,0,0,0
28,25,38,76,23,21,28,39
1,1,0,0,2,3,7,8
1,4,8,0,4,1,0,1
2,6,4,4,7,12,6,6
2,0,1,1,0,0,0,0
27,16,15,14,2,3,2,4
5,7,7,6,4,4,4,0
0,1,2,2,9,3,8,1
0,0,0,0,4,4,4,2
0,0,0,0,64,60,56,35
31,27,35,18,8,10,10,8
4,2,4,3,8,12,4,7
30,30,27,37,0,0,1,2
0,0,0,0,14,9,27,50
0,0,0,0,2,5,3,6
16,8,7,4,51,57,47,16
9,10,12,2,7,9,9,7
0,0,0,0,20,19,18,5
9,3,1,5,42,41,47,22
9,4,9,1,12,18,15,33
6,5,4,1,2,1,2,1
1,4,5,7,59,60,58,92
27,28,22,23,0,0,0,0
6,8,0,4,0,0,1,0
9,8,5,18,13,9,9,0
0,2,1,0,16,13,16,6
3,1,4,1,0,0,0,0
1,1,1,0,0,0,0,0
3,3,3,0,70,86,64,88
5,14,6,1,17,14,21,5
10,16,21,14,0,0,1,0
3,6,8,4,0,0,1,1
20,15,20,6,14,16,9,5
45,47,51,52,18,20,32,16
0,0,0,0,13,16,16,24
0,0,0,0,4,5,4,3
3,7,7,3,1,6,2,0
1,0,0,0,0,0,0,0
3,3,6,2,58,61,34,53
38,38,40,78,22,17,20,4
0,0,0,0,10,5,6,17
19,20,18,5,0,0,0,0
17,18,18,57,6,6,7,1
3,1,0,0,62,58,58,115
0,4,4,2,0,0,0,0
29,43,30,20,0,0,0,2
4,3,0,9,2,4,3,1
152,147,172,18,12,17,20,3
5,3,2,13,0,1,2,0
13,12,13,20,28,34,31,7
55,58,63,87,41,51,33,72
55,66,45,66,9,7,12,7
14,28,15,43,16,21,6,30
0,0,0,0,11,24,11,10
2,0,1,0,26,32,29,46
0,0,0,0,8,5,10,6
5,4,2,1,34,43,37,14
2,0,2,1,18,22,20,22
131,100,104,56,54,59,42,115
49,39,53,150,76,68,66,77
15,12,23,13,7,10,10,2
0,0,0,0,6,11,8,19
8,5,6,12,44,29,31,32
3,2,2,0,3,1,5,2
6,3,3,3,15,4,15,5
8,10,6,5,4,13,13,22
0,1,0,0,8,5,12,6
14,12,12,7,8,12,5,3
3,4,4,1,63,53,37,19
5,7,2,1,5,5,4,1
37,30,46,3,24,24,26,4
0,0,0,0,5,4,8,6
54,39,79,10,0,0,0,0
11,12,10,15,42,50,53,25
47,37,39,107,71,62,71,34
0,0,0,0,7,5,4,3
53,52,52,75,5,6,9,7
25,20,15,32,8,11,5,12
16,14,22,21,70,69,77,43
23,16,32,50,36,30,42,38
4,2,5,0,0,0,0,0
35,31,34,17,7,0,4,10
4,4,6,1,3,2,5,2
0,0,0,0,32,30,45,34
4,2,4,3,0,0,0,0
36,31,22,27,128,126,131,58
7,5,6,2,63,82,49,103
71,69,55,25,34,35,47,86
10,14,17,28,11,9,6,5
0,2,0,0,29,30,34,30
6,1,2,6,3,8,10,0
18,16,19,2,89,83,82,65
24,34,24,61,3,3,3,2
3,0,1,3,8,5,7,2
15,12,15,14,0,0,0,0
19,14,3,4,0,0,0,0
0,1,3,3,0,0,0,0
70,75,76,91,0,0,0,0
86,93,54,52,60,52,47,48
35,40,27,9,10,8,10,2
0,3,1,1,18,11,13,11
0,0,0,0,0,0,0,0
24,23,30,21,1,0,0,1
19,16,13,36,24,29,33,45
0,0,0,0,13,12,6,17
36,33,39,5,5,9,7,12
0,0,0,0,4,18,16,2
31,41,32,69,8,8,6,7
0,0,0,3,2,1,7,2
2,3,2,2,3,0,2,2
0,2,4,1,0,0,0,0
17,17,19,28,3,1,3,0
6,8,3,1,7,8,14,6
26,24,31,78,17,12,14,9
1,1,2,1,33,29,36,30
22,24,20,20,1,0,0,0
9,12,8,2,11,17,18,8
27,17,27,31,28,19,27,5
2,5,3,1,7,9,6,6
94,93,99,69,0,0,1,0
0,0,0,0,6,9,5,6
3,1,1,3,3,3,2,0
0,0,0,0,0,0,0,0
0,0,0,0,19,22,14,6
0,0,0,0,56,47,50,14
2,4,3,1,1,4,1,4
10,11,13,30,1,7,6,0
2,1,2,1,2,5,4,0
10,7,6,12,13,7,6,12
17,12,12,5,2,3,5,12
1,3,2,9,0,0,0,0
5,4,10,2,37,39,37,11
2,4,3,2,28,36,39,79
3,3,4,3,16,24,14,37
0,1,3,1,6,1,5,8
31,40,28,39,2,1,3,0
16,20,13,18,1,0,1,0
3,4,4,0,4,1,5,2
5,11,15,9,18,20,28,18
27,26,32,28,4,8,5,11
24,23,22,19,57,38,38,27
3,2,1,10,20,18,17,24
17,9,21,8,0,0,0,0
13,15,11,20,12,16,13,8
19,17,22,2,52,65,49,160
0,0,0,0,0,1,0,1
23,18,18,11,67,62,48,151
21,14,20,5,17,13,10,12
0,0,0,0,0,0,0,0
15,22,4,17,3,4,5,3
19,29,16,4,8,16,11,2
0,0,0,1,0,0,0,0
3,11,7,2,5,5,7,0
1,4,3,2,37,40,26,44
2,0,3,0,1,1,0,0
9,3,12,2,0,3,3,0
5,2,4,1,0,0,0,0
12,5,4,2,4,3,4,5
9,19,18,6,17,19,12,56
0,2,2,3,0,0,0,1
3,1,2,2,20,13,20,49
21,8,13,10,20,18,27,51
14,17,26,23,7,7,8,6
2,2,3,4,46,52,48,10
24,39,13,27,7,6,12,10
22,26,23,3,12,10,5,16
18,20,15,7,16,24,15,6
37,43,30,8,2,2,4,0
1,3,2,1,30,7,18,14
47,54,48,23,3,2,1,1
71,93,63,56,5,9,7,5
11,5,5,2,19,13,23,18
52,44,67,43,1,2,2,0
32,37,24,5,22,22,24,56
1,4,1,0,17,10,15,12
0,0,0,0,22,13,24,24
3,2,2,4,37,25,49,22
14,18,14,97,0,0,0,0
2,1,3,0,0,1,3,0
49,62,64,90,2,0,1,1
7,8,5,0,8,18,11,2
27,38,26,61,0,0,0,0
6,6,3,4,26,25,28,11
53,38,52,50,21,23,23,19
1,0,0,0,58,44,39,21
7,13,11,14,7,6,7,9
2,1,1,3,1,4,0,1
64,71,86,51,8,10,11,2
7,5,8,15,1,0,1,1
101,77,86,65,14,17,11,26
68,53,61,40,0,0,0,0
56,36,48,42,29,42,35,63
1,0,4,0,6,8,11,12
4,4,8,5,0,0,0,0
14,27,22,11,0,0,0,0
0,0,1,2,18,21,14,5
9,9,5,3,11,7,7,6
0,0,0,0,35,27,37,30
50,63,42,41,1,0,0,1
8,6,9,6,16,18,20,10
14,22,30,13,34,25,30,27
11,14,15,7,0,0,2,0
4,2,2,1,2,1,3,1
15,20,27,25,36,43,30,31
0,0,0,0,0,0,0,0
70,66,61,18,21,22,22,67
35,33,26,83,8,11,11,6
17,13,16,10,28,35,32,32
36,37,39,52,60,48,93,48
11,10,10,15,7,5,7,1
0,1,0,0,59,76,65,107
1,2,2,0,9,10,8,14
31,40,44,9,35,38,28,18
55,76,80,38,1,2,0,1
1,0,0,2,3,3,0,3
10,4,11,17,33,39,47,37
5,1,4,4,0,0,0,0
90,121,83,64,2,3,2,6
0,1,0,0,22,21,18,12
3,7,7,4,0,0,0,0
0,1,1,2,7,11,5,8
0,0,0,0,0,0,0,0
0,0,0,1,5,2,2,4
6,11,5,1,1,4,2,3
4,11,6,1,0,0,3,1
7,6,6,27,48,46,44,33
31,41,44,22,2,4,2,1
3,2,1,2,1,2,1,2
7,6,2,8,0,0,0,0
1,2,4,0,0,1,0,0
6,6,3,7,7,9,6,2
36,37,28,20,0,0,0,0
0,0,0,0,1,0,0,2
30,29,29,34,61,45,58,19
16,15,17,12,8,6,9,6
1,1,0,1,38,38,52,32
7,5,1,2,24,14,21,10
45,60,47,84,0,0,0,0
0,0,0,0,0,0,0,0
10,10,9,4,40,28,31,20
0,0,0,0,4,3,6,3
17,8,12,17,5,6,3,1
4,5,11,2,9,2,6,8
18,35,25,13,21,25,27,38
0,1,3,0,55,45,49,90
67,51,43,49,0,0,2,0
45,40,43,88,0,0,0,0
9,8,4,5,1,0,1,2
12,8,3,10,5,3,6,2
26,35,21,15,0,1,1,1
32,37,33,37,14,10,10,4
22,23,30,34,4,3,8,16
7,7,6,8,23,41,26,24
0,0,0,0,0,0,0,2
17,24,35,1,20,18,21,15
18,11,21,8,0,0,1,0
54,65,52,76,1,0,2,0
0,0,0,0,4,2,0,3
20,35,22,11,8,7,9,5
4,4,4,1,25,24,35,31
14,18,17,2,7,6,7,5
0,0,0,1,0,0,0,0
9,10,8,5,3,4,17,4
6,8,6,5,22,9,20,10
1,0,0,1,21,22,18,43
101,106,94,20,10,8,14,7
14,16,17,22,1,5,2,2
6,4,9,1,0,0,0,0
37,42,41,84,4,3,3,4
2,4,2,5,6,6,6,16
28,20,20,13,0,0,0,0
112,116,73,201,71,81,94,31
2,1,1,0,9,2,8,1
36,35,29,54,0,0,0,0
55,54,50,100,5,3,3,1
0,3,0,1,14,16,10,2
28,25,28,16,0,0,0,0
3,2,3,0,6,8,7,2
8,7,9,9,17,16,17,5
0,0,0,0,10,7,5,0
0,0,0,0,19,24,20,16
22,23,25,41,5,7,8,4
0,0,0,0,10,13,8,9
9,4,4,2,2,1,2,1
0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0
0,0,0,1,36,23,37,48
7,7,7,5,0,0,0,0
0,0,0,0,6,3,4,5
4,2,5,0,0,0,0,0
0,0,0,0,11,6,11,19
26,36,33,49,89,72,86,178
9,9,11,1,16,16,8,14
1,1,4,0,6,8,2,0
57,62,68,70,1,1,1,0
0,0,0,0,0,0,1,0
96,101,80,44,8,10,8,10
17,25,20,25,32,34,35,34
14,8,11,3,13,17,14,7
5,8,6,5,5,7,7,1
0,0,0,0,0,0,0,0
18,36,19,12,23,33,32,16
9,5,8,22,0,0,0,0
8,7,12,10,3,2,2,0
2,1,0,1,29,32,30,10
0,0,0,0,8,4,5,11
39,19,32,30,7,3,4,3
15,12,15,24,0,1,0,0
8,10,11,16,0,0,0,0
42,56,46,70,37,39,25,12
2,0,0,2,3,3,1,0
3,7,4,5,0,3,2,0
3,2,3,0,24,18,30,17
0,0,0,0,11,11,11,1
12,14,17,20,6,6,8,1
3,3,2,3,30,40,33,46
12,18,10,4,21,23,24,40
2,4,8,10,10,6,5,11
13,9,19,10,2,2,5,2
43,32,46,105,12,16,12,26
36,35,41,18,14,12,16,72
43,35,38,23,13,5,6,17
57,77,49,22,0,2,2,4
37,39,32,37,4,4,6,3
1,0,0,1,76,76,50,18
11,9,14,2,40,34,31,23
25,28,33,65,2,0,4,0
3,4,8,10,1,0,0,0
6,2,2,8,55,50,66,34
12,15,23,19,12,15,8,8
108,119,90,41,16,14,31,59
20,15,21,6,27,40,36,31
0,0,0,0,16,16,18,24
18,20,26,12,23,16,24,6
24,17,18,39,0,0,1,0
11,17,7,11,4,2,1,6
0,0,1,0,18,25,20,18
10,2,16,6,13,18,15,21
1,5,1,0,19,24,18,30
19,28,26,5,10,4,4,1
53,63,58,29,4,7,6,4
22,28,26,4,19,10,13,2
35,35,17,6,44,41,29,141
0,0,0,0,12,6,11,36
27,29,24,11,10,10,5,12
0,0,0,0,0,0,0,0
24,25,21,29,33,26,31,57
0,0,0,0,11,8,15,15
9,13,3,3,7,10,7,4
7,7,9,9,17,14,5,5
6,7,2,8,32,27,23,17
41,45,23,9,1,2,2,3
1,0,3,0,6,8,8,29
13,13,22,20,1,5,3,6
6,9,6,2,6,18,10,6
1,5,1,0,39,27,48,14
9,6,10,13,54,53,65,34
0,0,0,0,84,63,124,30
58,64,55,100,0,0,0,0
2,2,4,1,13,12,14,4
14,11,23,2,0,0,0,0
0,0,0,0,1,1,3,0
21,13,28,0,46,47,32,13
16,23,30,60,23,23,26,46
8,3,9,2,1,4,4,6
4,7,3,2,20,33,16,3
1,2,1,0,0,0,0,3
23,18,26,4,9,8,8,14
47,27,34,10,1,0,0,0
28,17,28,25,2,1,0,4
18,17,17,11,7,13,8,4
1,5,4,3,6,15,10,4
20,11,14,7,0,0,2,3
0,0,0,0,19,16,27,34
20,33,23,18,25,16,19,24
1,2,5,0,0,0,0,0
15,10,13,12,8,7,7,8
2,2,2,0,11,9,18,13
31,27,29,31,4,3,2,0
3,1,2,2,0,0,0,0
4,6,4,10,13,17,9,5
6,4,6,14,7,6,8,3
6,4,8,0,4,2,2,1
38,42,54,37,3,5,6,7
8,5,6,1,5,6,12,4
11,10,12,8,0,0,1,0
166,195,149,27,5,3,4,4
30,53,42,24,4,2,6,2
5,4,2,3,0,0,0,0
1,1,5,3,76,58,77,120
17,22,16,3,0,0,0,0
83,87,90,270,16,7,21,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21,23,16,22,71,60,47,103
14,12,10,8,51,50,63,50
0,0,0,0,4,3,1,1
15,17,10,6,0,1,0,0
0,0,0,0,9,13,13,12
8,5,5,1,0,0,0,0
5,4,2,5,8,10,8,10
3,3,2,3,49,40,43,61
45,52,40,84,29,21,24,13
13,5,7,10,74,83,92,8
75,77,59,84,0,0,0,0
20,14,16,13,33,33,35,57
1,2,0,0,39,37,39,38
1,1,0,1,1,0,1,1
0,0,0,0,2,1,2,1
1,0,0,0,6,6,5,7
37,65,46,27,4,4,7,1
0,1,0,1,0,0,0,0
0,0,0,0,24,28,22,2
5,5,7,0,26,17,35,17
1,0,4,0,33,37,24,21
10,7,11,9,24,35,31,25
3,4,1,8,5,5,8,5
0,1,1,2,10,7,10,2
13,10,8,2,85,82,82,169
4,13,3,9,6,11,11,10
28,27,19,87,36,26,12,23
19,20,25,45,4,3,10,5
39,46,42,62,1,2,1,0
8,16,8,6,17,9,13,23
11,8,11,6,57,81,83,26
0,0,2,1,1,1,1,0
0,0,0,0,8,4,6,6
8,20,13,6,57,54,49,48
3,6,3,1,0,0,0,0
0,0,0,0,1,3,1,2
6,3,2,1,8,6,7,6
8,7,7,10,5,1,5,1
18,10,8,1,12,14,10,19
2,3,3,1,0,0,0,0
10,9,10,12,0,0,0,0
34,42,30,47,28,29,30,2
1,8,0,6,25,13,21,18
2,4,5,3,0,0,0,0
29,17,26,20,28,40,36,140
12,12,19,5,38,18,40,63
0,0,0,0,3,8,2,8
1,1,1,4,0,0,0,0
46,50,52,26,9,10,15,7
32,34,22,17,66,59,39,49
0,0,0,1,11,19,15,47
0,0,0,0,1,1,5,5
1,1,2,0,4,5,3,4
6,6,4,3,4,7,8,2
11,11,18,27,0,0,0,0
18,17,12,4,4,2,3,1
30,45,21,109,28,29,34,13
8,7,6,0,0,1,1,0
49,56,44,77,20,24,23,8
27,24,32,22,24,29,32,20
47,49,44,69,23,18,37,35
3,2,2,1,9,12,8,9
17,11,29,21,67,74,49,56
0,0,1,0,0,0,0,0
6,8,1,5,4,9,7,9
0,0,0,0,1,1,1,0
15,16,10,24,0,0,0,0
23,29,17,24,2,0,1,1
29,17,27,1,13,10,20,24
74,57,77,53,6,5,1,6
11,14,18,11,19,18,12,49
0,0,0,0,4,3,1,1
17,22,22,82,16,36,31,16
2,1,2,1,12,4,13,8
23,24,17,7,6,3,5,8
11,8,6,17,1,1,0,3
28,33,31,38,2,0,1,0
1,0,1,1,0,0,0,0
0,0,0,0,82,104,79,14
4,4,2,2,0,0,0,0
14,21,11,14,2,2,2,5
0,0,0,0,20,15,18,29
43,58,46,57,24,45,30,17
0,1,0,2,10,10,23,1
1,0,1,1,0,0,0,0
22,23,12,21,5,3,3,2
15,12,7,18,11,16,14,3
6,5,3,1,12,16,25,13
0,1,1,0,0,0,0,0
3,3,2,2,7,8,8,4
38,38,49,4,0,0,0,0
2,8,5,0,36,43,32,16
15,3,6,8,0,0,0,0
1,0,0,1,0,0,0,1
0,3,0,0,27,31,52,24
11,10,5,7,0,0,0,0
50,48,61,49,29,27,32,11
31,30,58,23,61,51,56,11
36,21,25,32,0,2,3,1
2,2,2,3,17,16,20,63
3,6,2,11,12,6,2,10
61,68,53,22,0,0,0,0
0,0,0,0,12,10,12,12
3,7,2,7,0,0,0,0
0,0,0,0,4,5,6,6
0,1,0,0,18,13,16,0
6,8,7,20,0,0,0,0
38,55,40,90,42,50,48,45
16,23,23,9,6,1,5,0
20,21,22,34,18,16,20,3
40,19,34,30,51,48,40,8
0,0,0,0,0,0,0,0
6,6,3,9,19,22,23,14
0,0,0,0,14,8,13,4
0,0,0,0,0,0,0,0
72,69,70,38,2,0,0,2
4,2,1,2,4,5,2,3
0,0,0,0,1,2,8,1
12,8,20,7,0,1,3,0
4,16,14,14,2,2,0,2
8,10,6,4,3,1,3,1
79,61,66,44,4,2,3,1
9,14,22,10,14,15,12,24
8,9,7,25,53,60,56,6
3,1,2,0,0,0,0,0
6,6,8,5,2,1,4,0
15,10,24,7,0,0,0,0
37,30,32,7,54,63,57,15
42,45,52,12,0,0,0,0
12,18,16,38,5,3,3,10
5,0,1,1,1,0,0,0
28,35,29,68,0,0,0,0
34,30,29,106,0,1,0,0
4,6,5,0,0,1,0,0
19,15,18,69,99,105,83,26
26,25,26,13,25,29,23,15
16,15,18,2,8,5,11,14
0,0,0,0,2,0,1,0
13,9,13,13,26,18,18,17
49,33,31,21,0,0,0,0
14,15,10,4,11,14,18,11
9,6,4,0,20,25,22,12
28,24,18,33,3,1,3,0
4,3,4,0,8,3,6,9
24,25,33,57,45,47,45,38
56,46,40,71,0,0,0,0
0,0,0,0,5,8,11,21
10,8,6,2,26,19,22,25
18,19,14,22,30,37,26,60
57,45,38,21,0,0,0,0
38,37,39,22,8,10,8,5
0,0,0,0,0,3,2,0
3,5,6,2,78,95,73,253
0,0,1,0,11,6,13,2
3,4,3,2,0,0,0,0
23,41,22,16,1,3,3,0
13,12,16,5,32,26,30,5
0,0,1,1,0,0,0,0
17,10,14,2,10,16,19,1
0,2,0,1,8,2,6,2
0,0,0,0,19,20,35,12
5,1,0,1,21,25,22,16
2,3,2,0,1,1,1,3
45,52,56,31,1,3,0,7
8,2,4,2,2,1,1,2
6,3,11,1,0,0,2,1
7,4,6,3,11,7,5,0
11,10,9,19,6,7,8,6
69,57,68,48,3,3,0,7
0,0,0,0,24,19,30,17
