"sim16_repl1_input","sim16_repl1_high","sim16_repl1_med","sim16_repl1_low","sim16_repl2_input","sim16_repl2_high","sim16_repl2_med","sim16_repl2_low"
38,48,49,23,59,68,46,186
0,0,0,0,6,5,5,5
52,61,61,23,3,5,7,2
16,34,18,13,8,8,8,0
18,8,19,12,72,60,57,61
15,32,21,12,30,41,28,65
3,2,2,2,0,0,0,0
33,36,29,5,4,5,5,5
4,2,2,1,5,6,2,2
0,0,1,0,36,39,28,83
8,7,3,7,0,0,0,0
29,28,14,13,135,124,133,206
6,5,4,3,59,68,58,53
68,73,78,23,44,39,37,14
20,18,10,18,4,9,15,6
0,2,1,0,23,24,42,19
5,2,5,3,7,6,3,5
17,29,11,48,67,67,73,75
21,24,28,62,4,3,3,1
2,2,2,7,10,10,12,2
12,10,15,12,0,0,0,0
11,12,6,5,0,0,0,0
0,2,3,1,0,0,0,0
78,49,82,52,0,0,0,0
79,63,86,71,45,46,35,79
36,45,36,117,16,17,8,5
1,3,1,1,24,12,17,24
0,0,0,0,0,0,0,0
24,26,28,20,0,2,1,1
8,15,13,12,33,35,24,23
0,0,0,0,12,15,17,4
31,42,39,52,5,11,13,5
0,0,0,0,6,16,10,11
29,39,31,67,10,7,9,6
2,1,3,0,2,4,4,12
5,6,2,0,0,3,3,0
1,7,0,0,0,0,0,0
21,15,20,25,1,1,2,0
6,10,5,1,15,7,15,1
27,23,28,1,4,11,13,21
2,0,0,0,36,24,32,14
29,28,21,7,0,1,0,0
14,14,6,16,13,19,27,2
26,27,17,5,31,22,15,59
4,4,4,9,4,4,12,4
85,83,93,40,0,0,0,0
0,0,0,0,4,9,4,9
1,2,3,6,1,1,2,0
0,0,0,0,0,0,0,0
1,0,0,0,18,22,27,45
0,0,0,0,61,42,88,74
2,3,6,2,2,0,2,1
11,14,8,18,2,2,4,5
1,1,5,1,5,3,5,3
7,8,10,2,15,8,12,6
14,7,15,3,3,5,6,3
7,2,2,1,0,0,0,0
9,8,5,4,38,35,44,6
1,1,1,0,31,28,39,2
7,4,3,4,22,17,14,54
1,1,3,1,4,6,4,1
28,30,29,65,4,2,3,3
18,17,16,5,2,1,2,0
3,5,4,4,3,3,1,0
8,9,10,17,21,18,31,14
15,21,16,3,11,12,9,1
40,35,24,14,59,50,50,46
5,1,6,2,18,16,16,16
21,21,12,15,0,0,0,0
7,10,11,11,20,10,12,0
18,12,21,6,59,55,50,36
0,1,1,0,0,0,1,0
21,17,24,44,48,77,55,48
19,15,13,23,17,13,15,17
0,0,0,0,0,0,0,1
10,17,10,2,2,7,5,4
16,17,15,1,10,12,8,12
0,0,0,0,0,0,0,0
5,9,9,4,7,7,3,7
2,2,3,8,20,33,33,16
4,4,1,8,0,0,0,0
6,5,10,9,1,4,0,4
6,3,0,0,0,0,0,0
6,3,4,4,2,2,1,3
14,15,24,7,21,16,32,1
2,3,2,4,0,0,0,2
1,1,2,2,16,27,26,44
19,14,6,19,15,30,19,11
17,25,17,61,4,8,8,6
2,3,5,4,46,36,37,69
23,17,22,2,10,5,13,12
21,22,20,18,19,12,19,12
19,27,25,0,15,22,20,16
32,51,30,5,3,0,4,0
3,4,5,0,15,13,14,7
58,53,61,28,2,1,1,1
67,95,71,29,16,16,7,42
7,8,4,3,18,17,24,16
45,37,41,57,1,4,1,4
35,24,22,33,26,31,24,10
2,2,1,0,14,12,14,12
0,0,0,0,16,16,27,12
1,4,4,13,44,41,38,19
21,19,12,19,0,0,0,0
0,0,1,0,0,0,0,0
55,53,87,160,0,0,0,0
8,6,4,10,17,11,15,4
25,20,29,45,0,0,0,0
3,3,2,7,24,29,33,65
56,39,46,41,25,21,25,2
0,0,1,0,45,43,36,71
4,6,1,30,7,5,6,1
0,1,1,0,3,3,2,3
67,67,68,106,13,12,7,5
5,6,5,7,0,2,3,0
82,99,71,0,22,23,19,6
53,54,43,11,0,0,0,0
36,31,53,71,40,45,34,21
1,3,1,2,6,5,14,5
7,5,5,13,0,0,0,0
13,16,18,61,0,0,0,0
0,2,0,0,17,22,16,24
10,13,7,5,10,11,4,8
0,0,0,0,50,30,37,28
46,58,60,59,0,0,0,0
9,3,9,13,37,23,28,34
26,37,17,6,26,32,30,6
9,17,9,17,1,0,0,0
4,6,3,5,5,7,6,3
21,19,27,31,31,32,36,36
0,0,0,0,0,0,0,0
74,50,58,26,25,26,20,30
35,31,26,4,8,4,8,20
11,16,15,11,23,19,18,46
37,32,31,14,56,76,54,54
5,11,9,2,4,7,8,10
0,0,0,0,71,71,68,173
0,0,1,3,10,12,4,8
47,36,39,35,24,15,36,6
70,66,70,14,0,0,1,0
0,2,1,0,4,3,6,14
9,9,5,1,29,52,35,42
4,0,6,3,0,0,0,0
98,132,71,64,3,2,3,0
0,0,0,0,12,28,25,12
2,7,2,0,0,0,0,0
0,1,1,0,6,9,6,2
0,0,0,0,0,0,0,0
0,2,0,0,6,5,13,5
9,3,6,3,1,0,2,1
2,3,4,12,2,2,1,1
12,6,3,18,61,50,44,14
38,22,41,1,1,4,3,3
4,1,0,1,1,1,1,1
1,6,5,3,0,0,0,0
1,2,1,3,0,1,1,0
2,5,3,3,9,2,4,0
35,39,20,54,0,0,0,0
0,0,0,0,1,0,1,2
27,35,22,18,50,44,47,5
9,10,12,40,8,6,8,7
1,1,1,3,27,47,42,83
7,8,2,5,22,22,16,4
54,50,66,8,0,0,0,0
0,0,0,0,0,0,0,0
15,9,10,37,32,22,25,49
0,0,0,0,5,4,9,8
14,18,4,8,6,4,7,6
6,9,13,16,8,5,3,9
35,17,26,13,17,25,32,3
1,4,2,0,41,52,41,37
49,37,56,87,1,0,0,1
43,48,26,86,0,0,0,0
10,14,7,4,0,0,0,2
12,4,7,14,4,3,2,12
21,23,25,19,0,0,1,1
31,44,31,19,11,12,11,7
30,14,21,37,7,9,6,15
15,6,8,19,27,36,43,5
0,0,0,0,1,0,1,0
28,18,26,28,27,25,24,32
17,14,22,39,2,0,1,0
57,50,52,136,0,0,0,1
0,0,0,0,3,1,1,4
31,32,27,36,5,5,10,5
7,4,2,1,45,25,40,22
23,18,21,35,6,9,7,5
0,1,0,1,0,0,0,0
6,3,18,12,7,14,9,5
17,11,13,6,15,19,10,20
2,0,0,0,19,15,22,26
101,83,104,36,9,8,9,1
21,19,18,0,4,4,1,2
2,2,4,2,0,0,0,0
52,45,42,12,3,1,0,1
4,1,5,0,7,5,4,12
20,20,21,40,0,0,0,0
102,123,98,12,69,74,95,90
2,0,2,0,7,7,5,11
26,18,43,29,1,4,0,3
52,58,45,5,2,4,3,14
0,3,3,0,7,20,7,16
24,23,25,9,0,0,0,0
4,2,1,0,3,6,7,1
7,5,7,6,15,23,18,21
0,0,0,0,6,3,3,6
0,0,0,0,19,16,33,5
22,20,22,30,6,3,3,2
0,0,0,0,18,14,13,9
6,8,4,0,1,0,0,2
0,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0
0,0,0,0,31,36,24,4
13,7,6,18,0,0,0,0
0,0,0,0,4,4,2,1
4,1,3,0,0,0,0,0
0,0,0,0,13,10,10,2
28,34,20,24,69,77,88,75
11,7,9,5,11,12,11,10
5,4,3,1,6,6,6,15
69,56,56,7,3,1,1,0
0,0,0,0,0,1,0,0
83,102,79,82,12,14,13,0
27,16,28,17,26,32,27,38
15,7,16,8,11,7,14,7
17,5,10,37,8,5,6,4
0,0,0,0,0,0,0,0
21,24,34,19,34,29,33,9
20,18,12,1,0,0,0,0
9,5,13,2,6,0,1,0
0,1,1,2,27,24,20,22
0,0,0,0,4,4,15,2
18,15,22,6,9,5,5,12
9,15,17,24,1,0,0,0
10,10,9,2,0,0,0,0
50,31,56,44,35,24,40,8
1,0,2,2,0,2,2,4
10,6,9,2,1,2,2,0
2,2,3,0,30,14,24,3
2,4,0,1,6,7,5,4
14,19,18,28,7,5,0,0
4,5,8,3,45,60,39,14
19,25,14,2,26,28,27,4
4,13,5,0,10,12,7,3
22,18,14,9,7,4,8,5
43,40,39,34,15,17,14,23
41,41,35,139,17,10,25,24
38,38,37,17,10,23,9,25
66,52,52,41,2,1,1,3
39,17,33,13,5,5,4,2
0,1,0,1,63,59,42,41
15,11,27,18,41,28,50,63
26,30,32,5,7,4,1,0
7,4,9,4,2,0,0,0
1,0,3,5,51,51,51,24
18,14,19,3,8,5,18,17
125,102,116,36,27,26,25,16
17,24,23,15,31,34,27,21
0,0,0,0,15,15,13,12
26,22,15,14,29,25,30,7
21,17,16,0,0,1,0,0
16,15,10,44,3,5,2,1
0,0,0,0,14,14,21,15
9,6,12,0,7,13,19,33
4,1,1,2,21,13,13,14
21,27,19,63,7,3,5,17
64,45,51,7,10,3,8,6
36,22,32,8,16,20,18,7
32,33,31,27,43,42,48,17
0,0,0,0,21,19,8,27
19,28,24,8,10,5,12,15
0,0,0,0,0,0,0,0
14,16,11,15,31,35,40,145
0,0,0,0,6,7,7,6
9,5,8,6,9,6,4,0
13,8,1,5,11,10,11,31
7,7,9,8,27,27,32,28
49,41,46,32,0,2,3,0
5,2,0,0,10,5,8,10
16,17,14,6,3,1,1,3
10,7,12,5,8,11,7,11
1,3,0,3,40,37,43,10
9,4,13,17,59,57,53,77
0,0,0,1,88,90,70,474
58,69,57,43,0,0,0,0
1,2,2,10,4,15,7,2
16,12,17,4,0,0,0,0
0,0,0,0,0,1,0,1
16,23,23,69,40,51,23,133
22,35,35,44,19,20,18,4
7,10,8,0,4,3,3,5
2,2,3,3,28,23,26,11
3,2,0,0,2,1,2,0
21,36,16,9,5,12,14,4
25,23,50,12,3,2,0,1
25,22,11,17,2,2,2,5
17,17,16,3,8,8,6,14
2,2,2,1,18,12,14,6
18,20,15,14,1,0,0,1
0,0,0,0,16,20,14,29
26,35,28,11,14,17,19,22
6,3,6,7,0,1,0,0
7,14,2,1,3,12,6,8
0,0,2,5,22,15,15,60
16,22,24,23,1,4,7,3
0,1,2,0,0,0,0,0
7,5,3,7,12,7,17,23
6,2,2,15,8,12,3,6
5,6,11,14,2,1,4,5
50,33,41,92,5,9,2,4
3,3,4,24,9,5,9,2
10,15,8,11,1,0,0,0
164,161,187,276,2,6,8,9
50,46,56,53,0,6,4,0
3,5,3,1,0,0,0,0
3,0,1,1,74,71,70,46
5,12,20,15,0,0,0,0
86,87,78,136,16,11,13,21
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1
27,12,22,7,76,57,55,111
9,10,17,13,43,51,48,44
0,0,0,0,3,1,2,1
17,13,17,6,2,0,0,2
0,0,0,0,10,10,10,11
4,1,5,5,0,0,0,0
2,6,3,2,6,7,6,7
0,3,0,1,55,37,49,38
48,36,56,103,29,19,23,4
8,13,10,4,71,61,72,153
67,84,69,24,1,1,1,0
14,27,19,11,40,29,42,82
0,0,4,3,45,38,39,9
1,1,0,0,0,1,1,1
0,0,0,0,0,1,1,0
0,1,2,0,8,6,3,3
50,49,57,14,5,3,5,2
0,0,0,0,0,0,0,0
0,0,0,1,15,34,18,16
7,3,5,3,27,12,21,19
4,4,2,0,30,39,37,15
7,13,16,11,33,33,29,26
1,0,1,0,3,5,4,0
1,2,0,0,5,9,10,5
5,4,2,4,85,69,96,94
3,7,4,2,10,8,11,24
29,19,28,10,23,17,22,12
16,19,16,23,9,4,4,27
43,36,40,86,3,1,2,2
15,19,13,12,16,12,17,12
9,11,8,10,73,80,54,102
0,3,2,0,0,1,1,3
0,0,0,0,2,4,2,3
14,7,18,2,48,44,56,135
4,4,7,10,0,1,0,0
0,0,0,0,5,3,2,12
5,0,3,9,10,10,1,1
12,5,7,21,3,4,4,5
10,11,10,12,24,12,12,16
4,4,4,2,0,0,0,0
10,9,4,9,0,0,0,0
36,28,23,6,27,32,27,38
4,7,3,2,23,25,23,12
7,7,4,2,0,0,0,0
22,16,24,12,27,28,27,34
18,17,13,19,26,36,26,37
0,0,0,0,9,3,9,1
0,2,1,6,0,0,0,0
42,58,28,21,11,4,10,4
24,28,33,42,57,46,68,89
0,0,1,0,19,19,15,17
0,0,0,0,3,2,2,6
4,2,1,3,1,4,0,12
4,4,7,6,6,10,8,12
9,14,13,6,0,0,0,0
12,15,7,20,1,1,5,2
49,35,48,19,19,21,28,20
4,8,10,4,0,0,0,1
45,37,57,75,21,18,23,40
37,38,27,30,19,24,31,66
39,46,69,32,26,17,29,26
2,4,3,9,9,7,1,17
30,14,34,21,71,62,64,174
0,0,0,0,0,0,0,0
5,7,5,17,8,10,5,10
0,0,0,0,1,1,0,0
17,5,14,30,0,0,0,0
29,33,44,6,0,0,0,0
30,27,29,22,17,10,13,17
66,94,50,27,7,7,8,7
14,17,23,4,19,20,22,2
0,0,0,0,8,6,4,13
18,31,20,7,36,39,25,61
1,0,0,0,8,5,5,6
17,24,19,34,2,9,1,7
5,4,12,9,3,4,3,1
33,33,32,37,2,0,1,0
1,2,1,0,0,0,0,0
0,0,0,0,88,108,79,138
1,1,2,3,0,0,0,0
18,12,5,8,9,4,4,10
0,0,0,0,18,29,14,16
54,41,62,22,34,35,41,15
0,1,1,1,17,13,17,16
1,3,4,0,0,0,0,0
24,28,11,35,1,2,0,1
9,19,9,23,14,13,14,0
2,0,3,0,12,22,19,11
0,0,1,0,0,0,0,0
2,2,3,8,16,8,12,4
37,44,37,48,0,0,0,0
3,5,1,3,38,25,17,55
6,6,8,25,0,0,0,0
0,0,0,1,1,0,0,0
0,0,1,0,41,33,36,25
7,9,10,8,0,0,0,0
59,55,50,110,31,33,34,31
28,40,28,10,53,56,54,43
33,25,27,9,0,1,1,5
2,5,3,3,12,14,12,8
4,4,5,5,7,6,3,3
70,62,63,45,0,0,0,0
0,0,0,0,16,8,4,26
4,2,3,4,0,0,0,0
0,0,0,0,2,4,5,3
0,1,3,0,7,8,6,39
8,7,8,30,0,0,0,0
39,59,39,36,45,37,39,79
21,22,20,3,6,2,6,1
25,18,36,57,18,17,13,32
35,21,23,59,57,55,47,128
0,0,0,0,0,0,0,0
9,5,5,4,23,24,21,21
0,0,0,0,11,15,6,11
0,0,0,0,0,0,0,0
75,77,72,49,0,1,1,0
4,1,3,2,4,4,7,9
0,0,0,0,3,1,3,0
14,9,10,17,1,1,1,2
15,15,26,6,4,1,5,0
9,9,9,1,2,2,0,0
66,64,69,20,2,0,2,0
21,13,21,38,15,10,14,11
7,12,12,15,48,39,59,6
2,1,0,0,0,0,0,0
8,5,3,3,0,3,6,0
17,21,14,71,0,0,0,0
40,26,31,62,45,31,58,175
57,55,45,23,0,0,0,0
11,20,11,20,4,6,2,2
2,1,0,0,0,0,0,1
32,30,44,9,0,0,0,0
34,25,17,2,1,0,0,0
6,8,10,10,1,0,0,0
16,9,12,10,109,104,90,54
31,24,28,19,31,26,32,2
13,11,14,34,10,16,9,1
0,0,0,0,0,1,0,0
6,10,12,2,23,18,20,19
34,48,42,29,0,0,0,0
15,11,13,4,23,12,10,2
5,11,8,0,19,17,18,12
19,17,24,37,0,2,1,0
4,1,2,3,12,3,7,7
21,24,27,2,33,46,56,3
33,57,25,15,0,0,0,0
0,0,0,0,6,11,11,11
5,9,7,3,30,17,20,21
17,11,18,6,28,22,31,17
43,49,20,7,2,1,1,0
40,28,30,33,5,9,8,0
0,0,0,0,1,1,2,1
4,3,4,1,88,83,84,13
1,0,1,0,8,10,10,5
4,6,0,5,0,0,0,0
24,38,25,36,2,1,1,2
13,21,11,9,22,39,38,21
0,0,0,0,0,0,0,0
13,8,12,7,7,11,15,7
3,2,0,0,4,5,2,1
0,0,0,0,24,24,17,35
0,0,3,1,19,21,16,18
1,3,5,0,4,1,2,0
47,57,53,51,2,1,0,8
4,3,3,2,0,0,0,3
7,9,7,11,1,1,0,0
8,5,4,3,4,5,4,9
15,11,10,20,8,11,10,12
63,65,64,93,3,1,3,0
0,0,0,0,22,22,24,16
