"sim29_repl1_input","sim29_repl1_high","sim29_repl1_med","sim29_repl1_low","sim29_repl2_input","sim29_repl2_high","sim29_repl2_med","sim29_repl2_low"
8,12,6,11,54,51,49,129
5,7,11,7,1,0,1,2
1,7,2,0,44,35,35,5
2,1,0,0,4,11,9,14
0,0,0,1,11,15,20,12
0,0,1,0,0,0,0,0
1,6,5,5,2,2,3,5
26,33,42,56,53,55,77,36
18,11,13,14,27,20,19,16
7,4,3,2,5,8,4,7
11,20,6,7,1,1,0,1
4,5,5,3,0,0,0,4
0,2,0,0,11,17,16,16
11,10,10,8,3,3,2,5
0,0,0,0,1,1,2,4
0,0,0,0,90,85,95,97
18,17,16,19,0,0,0,2
9,16,7,14,5,7,7,32
0,0,1,1,8,9,5,13
1,0,0,0,0,0,0,0
7,19,8,9,0,0,0,0
2,3,1,3,1,0,1,1
0,0,1,1,35,36,41,43
3,6,6,5,0,0,0,0
12,13,20,20,0,0,0,0
4,4,12,7,3,2,2,0
0,0,0,0,0,0,0,0
34,49,49,26,0,0,0,0
12,7,18,8,0,1,1,0
25,26,35,17,22,19,23,9
2,1,0,0,16,11,11,20
8,11,4,9,0,1,0,0
3,7,9,13,1,0,1,1
0,0,0,0,66,56,57,16
22,21,25,30,24,35,39,39
0,1,1,1,0,0,0,0
1,0,2,0,9,3,5,3
24,22,31,20,6,5,5,6
89,92,98,126,0,0,0,0
13,12,15,11,41,40,40,30
27,18,28,29,21,23,23,8
31,34,25,58,30,40,38,62
0,0,0,0,29,25,33,33
21,10,17,6,0,0,0,0
31,35,26,98,28,22,28,10
0,3,2,1,3,2,2,11
3,3,5,5,0,0,0,2
5,4,10,4,6,1,4,2
0,3,0,2,0,0,0,0
24,19,15,15,2,2,2,1
2,8,13,5,5,6,5,4
0,1,0,2,5,3,8,4
0,0,0,0,2,4,2,8
0,0,0,0,65,66,69,46
31,27,31,40,8,11,14,11
0,1,2,5,11,7,8,8
34,26,31,18,1,0,1,1
0,0,1,0,15,26,19,2
0,0,0,0,5,1,8,5
19,12,12,5,43,62,46,54
12,12,8,9,10,5,11,27
0,0,0,0,25,17,26,21
4,4,4,6,51,30,43,31
6,7,5,9,20,25,23,15
2,0,0,3,0,0,1,0
4,4,3,17,73,51,61,21
25,23,31,24,0,0,0,0
4,9,2,18,2,1,1,2
7,6,6,22,6,7,15,12
0,0,1,0,18,21,10,2
2,3,2,2,0,2,1,1
0,2,1,0,0,0,0,0
2,1,3,2,81,65,57,101
10,8,5,7,12,10,20,6
15,9,12,16,0,0,0,0
6,1,5,1,0,0,1,2
14,21,15,8,14,14,13,12
69,64,51,29,13,24,23,21
0,0,0,0,19,20,10,10
0,0,0,0,5,7,4,5
4,10,5,4,7,0,4,4
0,0,2,1,0,0,0,0
3,0,4,1,70,53,50,19
30,45,34,71,21,23,15,30
0,0,0,0,3,3,4,4
18,9,19,26,0,0,0,0
14,30,11,10,1,5,8,1
3,0,1,1,91,50,72,69
0,1,2,5,0,0,0,0
43,29,37,21,0,1,0,1
1,3,3,7,3,1,5,3
160,168,115,153,14,12,17,20
5,5,2,5,2,1,1,1
15,21,14,12,34,30,29,32
54,42,67,125,31,36,39,62
54,52,53,18,14,10,9,4
16,18,23,5,13,12,12,2
0,0,0,0,18,13,14,5
2,0,2,0,31,27,28,21
0,0,0,0,7,5,7,13
1,7,7,7,25,36,35,45
0,1,1,2,12,19,29,7
132,137,119,234,55,40,57,34
49,52,45,22,73,66,80,31
10,11,13,63,9,11,13,10
0,0,0,0,8,4,3,3
4,2,2,9,35,36,29,14
3,1,4,4,3,1,4,2
0,0,3,1,6,9,14,1
11,8,3,3,24,14,13,13
0,2,1,0,10,10,9,1
11,12,6,11,6,16,5,0
4,3,3,4,56,52,51,39
8,4,5,2,1,4,0,5
32,30,21,47,15,24,14,43
0,0,0,0,3,8,3,3
40,47,55,16,0,0,0,0
11,10,14,7,54,48,27,37
40,35,53,55,64,64,49,68
0,0,0,0,3,4,5,5
51,39,63,8,9,4,8,9
22,14,29,64,8,5,5,11
12,17,17,79,66,70,64,22
18,27,23,24,39,34,31,50
5,2,4,0,0,0,0,0
22,31,34,14,4,5,5,3
3,2,3,1,3,9,4,0
0,0,1,0,37,28,30,32
6,8,4,8,0,0,0,0
40,25,46,31,120,119,123,176
8,8,4,9,75,62,56,34
57,55,63,290,40,48,35,44
21,14,13,0,9,8,4,14
0,1,1,0,22,35,25,21
4,2,3,3,6,13,6,9
19,16,20,15,68,79,68,12
23,21,21,8,2,2,2,5
1,1,2,0,14,11,6,1
15,17,12,32,0,0,0,0
11,9,7,5,0,0,0,0
2,5,2,4,0,0,0,0
89,58,76,48,0,0,0,0
84,72,93,56,46,40,45,92
27,34,51,11,21,8,9,4
0,4,0,0,20,11,26,20
0,0,0,0,0,0,0,0
25,22,43,38,0,1,2,2
19,12,12,8,26,34,19,5
0,0,0,0,9,13,10,1
43,32,29,18,5,7,4,34
0,0,0,0,13,27,9,6
37,34,28,27,10,15,17,12
0,0,1,0,3,6,5,1
5,6,3,3,1,0,2,1
1,2,3,1,0,0,0,0
16,16,21,25,1,1,1,0
8,5,4,9,10,12,10,13
17,24,20,4,13,8,10,3
1,1,0,0,22,30,25,9
24,25,24,31,0,0,0,0
15,12,11,8,15,13,22,10
18,23,26,5,27,33,22,92
3,1,3,4,6,9,4,14
93,100,86,120,0,0,0,0
0,0,0,0,9,4,5,20
5,2,2,2,2,1,1,1
0,0,0,0,0,0,0,0
0,0,0,0,22,20,28,18
0,0,0,0,43,56,64,13
3,4,4,6,2,2,2,4
20,9,12,6,1,5,4,3
4,1,0,0,5,2,3,3
6,9,9,9,13,10,11,9
12,13,11,5,1,0,4,1
2,3,2,0,0,0,0,0
9,3,2,6,34,41,33,31
2,2,2,0,26,33,33,10
6,5,7,9,18,20,21,23
1,0,1,0,5,2,7,7
43,36,28,26,0,5,4,3
19,14,15,26,0,0,0,0
3,2,4,4,3,1,1,4
16,13,9,14,22,11,18,34
23,25,14,35,11,6,8,5
30,29,29,38,61,47,46,23
5,3,2,6,21,22,14,27
17,13,15,10,0,0,0,0
12,13,11,22,13,16,8,13
20,23,23,13,63,73,58,34
3,0,1,0,1,3,1,1
19,23,18,23,67,57,53,40
18,23,11,7,15,16,24,29
0,0,0,0,1,0,0,0
8,7,16,6,3,2,8,4
16,30,17,0,16,11,11,5
1,0,0,2,1,0,0,0
1,9,8,3,3,5,4,4
1,4,3,2,27,31,25,21
3,3,4,5,0,0,0,0
8,7,11,7,0,2,1,6
3,5,2,0,0,0,0,0
8,8,4,6,5,5,2,0
8,17,17,7,13,18,17,14
2,0,5,4,0,0,0,0
3,3,4,5,20,17,23,67
12,23,8,18,20,18,23,70
18,18,19,24,8,3,3,6
1,1,1,0,40,44,44,17
26,37,23,9,13,6,7,22
27,24,24,28,8,13,9,5
17,11,18,5,20,31,20,15
48,32,43,36,2,2,0,0
3,3,1,3,11,14,23,5
55,41,56,114,2,1,1,0
70,101,78,28,11,10,12,2
4,3,8,0,19,18,22,3
57,48,50,4,2,2,0,7
28,32,25,23,34,31,28,10
2,1,1,1,15,11,13,16
0,0,0,0,29,29,16,8
1,3,4,3,35,35,36,56
17,16,24,4,0,0,0,0
0,2,0,1,2,1,1,0
50,46,72,21,1,0,0,0
8,4,9,14,19,11,14,20
27,27,30,0,0,0,0,0
6,5,9,4,27,36,24,5
55,53,55,54,18,28,24,14
2,1,1,2,63,52,28,7
9,11,4,14,6,7,1,3
1,1,2,1,2,2,4,3
70,74,68,38,7,9,12,6
8,9,4,6,0,2,1,3
73,102,87,50,14,17,16,2
56,58,41,41,0,0,0,0
45,39,31,144,39,33,38,37
1,1,2,1,8,11,6,1
6,8,8,6,0,0,0,0
20,14,13,5,0,0,0,0
0,2,1,1,15,16,15,28
2,6,8,10,15,6,13,3
0,0,0,0,36,31,27,92
52,66,50,69,0,1,0,0
3,3,9,3,24,13,25,9
15,23,19,25,30,29,33,14
20,16,14,46,1,1,0,0
3,4,8,3,4,2,3,2
19,27,18,26,33,35,28,32
0,0,0,0,0,0,0,0
49,43,73,41,27,15,25,47
27,23,25,19,3,12,9,9
14,15,17,14,27,27,14,17
33,36,38,15,63,61,80,84
9,8,5,4,7,6,3,3
0,0,0,0,66,71,58,174
0,3,0,0,6,4,8,3
49,47,43,35,26,32,29,20
83,82,67,41,1,2,0,0
0,0,0,0,4,6,4,2
13,8,6,2,33,40,44,25
3,4,0,2,0,0,0,0
97,114,109,89,0,2,1,7
0,0,0,0,22,15,20,42
7,3,4,0,0,0,0,0
0,1,1,2,5,6,2,8
0,0,0,0,0,0,0,0
0,0,1,1,9,3,3,5
3,4,3,3,1,3,3,2
4,7,5,8,2,0,1,3
12,9,8,5,55,53,67,25
33,29,43,49,4,1,1,1
4,1,2,1,0,0,3,2
6,4,5,1,0,0,0,0
2,2,3,4,1,0,0,1
9,5,7,4,6,3,3,12
28,41,40,36,0,0,0,0
0,0,0,0,0,0,0,0
34,19,29,58,39,43,35,64
11,12,22,12,6,6,8,12
4,0,2,2,38,39,58,12
8,7,7,5,8,16,15,18
66,56,42,15,0,0,0,0
0,0,0,0,0,0,0,0
12,5,7,12,31,32,35,14
0,0,0,0,6,3,4,5
12,7,7,10,8,9,5,2
9,13,8,9,9,3,8,6
31,35,16,43,29,32,38,18
1,1,1,1,46,53,43,37
46,38,37,15,1,0,0,0
42,54,46,32,0,0,0,0
6,8,12,1,1,1,3,1
8,5,9,17,1,1,8,6
26,23,22,34,0,1,4,1
40,46,30,17,9,11,19,14
27,29,31,39,6,10,10,5
5,9,6,14,35,37,26,17
0,0,0,0,0,0,0,0
29,39,34,31,17,24,25,24
13,17,27,36,1,0,1,0
62,51,63,35,0,2,0,0
0,0,0,0,2,1,3,2
22,22,33,25,12,5,8,15
9,7,8,0,34,36,29,9
27,15,21,52,10,10,5,10
0,1,0,0,0,0,0,0
12,13,7,10,10,8,9,32
9,11,16,0,12,11,17,24
0,1,2,0,19,30,25,16
108,100,106,104,8,7,11,24
14,16,18,28,2,6,6,5
5,5,2,7,0,0,0,0
45,37,46,17,3,1,6,4
3,1,4,0,10,8,6,4
22,14,18,16,0,0,0,0
100,86,94,32,89,80,84,40
0,1,1,0,5,13,7,20
33,34,33,8,1,1,0,2
53,55,43,141,4,6,2,2
2,3,1,1,12,12,8,10
31,29,35,13,0,0,0,0
1,0,0,1,10,6,8,12
4,10,6,12,21,27,17,10
0,0,0,0,4,4,5,5
0,0,0,0,20,18,22,5
28,21,15,21,5,3,8,3
0,0,0,0,19,11,18,19
6,9,9,3,1,0,0,0
0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,0
0,0,1,2,30,37,25,13
3,16,8,12,0,0,0,0
0,0,0,0,2,7,3,2
2,2,0,0,0,0,0,0
0,0,0,1,10,8,11,8
26,26,43,35,83,81,82,58
6,6,6,13,14,13,16,22
3,2,3,2,6,10,8,1
48,63,50,106,2,1,2,1
0,0,0,0,0,1,0,0
76,85,87,133,12,16,19,29
16,22,10,1,28,26,42,4
10,14,7,14,11,8,12,3
16,6,9,4,5,7,5,4
0,0,0,0,0,0,0,0
26,25,20,19,24,33,21,61
12,17,13,20,0,0,0,0
11,7,14,3,2,2,1,0
0,1,0,1,22,23,26,20
0,0,0,0,5,8,4,9
25,31,23,24,7,6,5,6
15,15,13,2,0,1,1,0
16,8,9,21,0,0,0,0
51,43,33,16,29,40,37,46
0,1,1,0,2,2,2,1
7,6,4,12,1,0,0,0
1,1,1,5,22,31,20,17
0,2,0,0,7,3,5,3
20,22,12,63,6,4,13,4
1,8,2,1,44,36,34,27
10,6,7,25,30,25,30,26
5,6,7,3,12,3,8,0
15,20,24,3,1,3,5,9
31,47,37,84,15,16,21,16
33,44,33,21,20,11,21,9
35,32,26,20,13,17,17,7
65,75,43,143,1,0,0,1
35,46,25,22,7,9,8,8
0,1,0,0,54,53,59,15
12,20,14,27,41,30,46,39
26,24,34,10,2,5,5,2
4,6,4,1,1,0,1,1
2,5,2,4,55,43,55,100
15,23,13,22,8,9,13,2
100,106,109,223,24,23,25,12
29,25,23,7,39,38,23,58
0,0,0,0,10,18,14,13
24,22,25,11,19,25,24,44
20,33,10,14,0,1,0,0
15,13,11,10,1,2,2,0
0,0,0,0,14,19,19,11
16,15,22,8,14,9,16,6
1,2,0,0,23,17,26,24
21,24,21,18,7,8,9,4
59,52,73,44,6,6,6,14
27,31,27,9,12,6,19,17
26,15,25,38,46,36,39,46
0,0,0,0,17,14,17,2
27,22,18,11,6,4,11,2
0,0,0,0,0,0,0,0
5,11,17,7,33,36,39,55
0,0,0,0,4,10,6,14
6,2,9,24,6,9,9,14
7,7,3,5,20,11,7,3
10,13,13,0,34,23,26,26
45,34,29,50,0,1,1,2
1,0,0,1,4,5,6,21
17,16,15,0,1,2,1,1
12,8,3,8,8,4,7,1
2,2,2,4,31,54,31,46
4,12,8,8,52,52,74,68
1,0,0,0,85,99,88,43
67,67,73,123,0,0,0,0
4,4,3,5,11,11,11,14
17,20,18,25,0,0,0,0
0,0,1,1,0,0,3,0
21,23,14,9,50,45,36,14
24,29,47,8,28,14,25,30
8,10,12,46,1,0,1,3
5,9,7,1,35,27,22,23
1,1,0,1,0,2,1,0
27,19,18,27,6,8,16,4
31,34,33,43,1,0,0,0
17,13,19,30,1,1,1,3
13,17,12,16,3,9,8,6
2,1,2,2,15,11,11,11
13,13,18,13,1,1,3,0
0,0,0,0,17,18,13,9
28,25,21,14,15,21,26,4
3,2,7,0,0,0,0,0
13,7,12,13,5,5,6,2
1,0,0,3,10,15,7,6
36,28,38,8,2,2,1,7
0,0,1,2,0,0,0,0
9,6,7,1,11,18,11,12
7,6,9,1,11,9,4,27
2,5,8,3,2,5,3,11
34,42,43,44,4,10,6,9
2,5,14,2,6,10,5,0
7,9,5,25,0,0,0,0
175,188,148,265,1,5,4,2
52,73,26,41,1,1,2,4
2,3,4,1,0,0,0,0
3,2,1,1,67,66,72,8
14,16,14,1,0,0,0,0
87,112,68,196,19,16,15,9
0,0,0,0,0,0,0,0
0,0,0,0,0,1,2,0
13,20,17,4,65,68,70,46
19,11,17,9,53,32,52,32
0,0,0,0,0,1,2,0
20,15,11,9,1,1,1,3
0,0,0,0,13,13,12,28
3,4,4,1,0,0,0,0
4,7,1,9,7,6,4,24
0,3,3,3,38,41,43,60
43,44,37,31,15,15,27,29
8,7,8,4,67,61,84,80
85,80,66,105,0,0,0,0
11,23,12,45,40,36,40,58
1,0,1,2,36,39,33,32
0,0,2,0,1,1,5,0
0,0,0,0,2,2,0,1
0,1,2,0,3,3,4,1
52,53,55,18,6,2,2,2
1,0,2,1,0,0,0,0
0,0,0,0,16,14,23,47
6,3,8,2,25,23,25,17
1,2,5,3,27,35,31,43
12,13,5,6,43,43,38,3
2,4,0,4,8,3,10,1
1,2,3,0,10,12,7,17
3,4,8,7,88,77,109,6
7,4,8,2,7,8,8,2
20,20,22,24,24,26,10,12
13,17,11,24,11,7,14,4
37,39,40,25,0,4,1,6
21,12,20,30,17,14,15,6
5,10,9,9,73,68,82,178
0,2,1,2,0,1,0,1
0,0,0,0,2,4,8,3
12,6,10,3,65,53,75,18
3,3,2,0,0,0,0,0
0,0,0,0,3,2,2,4
3,7,6,0,9,8,8,0
14,7,15,5,6,5,3,3
9,12,16,14,10,14,8,46
0,1,3,16,0,0,0,0
10,9,11,17,0,0,0,0
30,36,39,61,31,33,38,19
3,1,2,2,10,21,10,33
8,4,2,7,0,0,0,0
12,18,25,47,30,33,29,31
16,25,7,24,30,27,28,11
0,0,0,0,5,4,2,11
1,1,1,3,0,0,0,0
54,46,54,88,5,5,10,3
21,24,25,18,57,51,65,2
0,0,0,1,18,16,13,5
0,0,0,0,7,2,4,2
0,0,4,0,3,5,5,2
2,5,5,2,7,4,12,5
11,15,14,3,0,0,0,0
19,14,12,6,2,6,5,0
44,34,42,30,19,27,28,12
7,6,5,12,1,0,2,0
43,59,38,71,13,14,26,8
21,23,25,9,30,25,42,21
44,47,43,40,30,30,8,9
2,2,4,3,11,4,9,16
30,15,31,22,65,63,60,28
1,0,1,0,0,0,0,0
6,7,2,2,8,3,7,3
0,0,0,0,0,0,1,2
13,9,10,5,0,0,0,0
28,31,20,29,2,0,1,2
22,29,18,30,19,15,12,2
60,82,66,155,5,6,2,2
10,16,20,11,23,25,15,26
0,0,0,0,6,6,8,18
14,22,20,29,27,22,20,6
2,0,5,2,8,10,9,9
28,22,9,6,13,4,0,6
5,7,6,0,4,3,2,5
26,36,36,14,1,1,1,1
0,3,3,1,0,0,0,0
0,0,0,0,88,54,110,217
1,4,4,0,0,0,0,0
8,10,10,24,5,6,8,7
0,0,0,0,14,17,25,35
65,61,46,27,37,37,39,1
1,0,0,1,16,11,12,0
1,6,4,1,0,0,0,0
24,15,27,72,2,1,1,2
8,9,9,13,14,14,18,21
0,2,1,2,20,31,15,45
1,0,2,0,0,0,0,0
2,6,3,2,9,5,5,9
40,42,40,27,0,0,0,0
4,9,11,7,38,24,47,38
4,13,4,1,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,40,46,28,29
10,10,10,0,0,0,0,0
51,47,46,49,41,42,32,3
30,28,37,5,48,70,43,49
35,34,29,12,1,2,1,1
3,7,4,8,9,15,13,11
9,4,1,6,7,6,6,4
50,63,89,101,0,0,0,0
0,0,0,0,8,12,14,7
3,6,2,0,0,0,0,0
0,0,0,0,3,3,3,2
1,3,2,1,12,13,9,6
12,7,5,1,0,0,0,0
43,60,32,55,40,30,32,51
30,27,30,4,4,1,3,8
19,27,14,15,21,19,21,3
25,28,26,12,57,40,49,16
0,0,0,0,0,0,0,0
10,11,2,3,25,19,19,28
0,0,0,0,17,15,19,25
0,0,0,0,0,0,0,0
67,70,66,126,0,0,0,0
2,2,2,1,5,7,5,3
0,0,0,0,2,6,3,2
12,10,9,14,3,0,2,4
16,14,8,4,5,8,1,0
6,5,12,4,2,2,1,3
59,76,53,22,1,2,5,0
26,25,13,52,16,11,16,45
6,15,8,2,50,39,54,64
1,0,4,0,0,0,0,0
8,7,4,2,3,4,0,2
24,24,16,38,0,0,0,0
29,26,31,53,41,63,52,98
60,58,70,21,0,0,0,0
12,9,22,5,3,2,2,4
1,1,3,8,1,0,1,0
29,24,31,61,0,0,0,0
30,31,27,110,0,0,1,1
6,9,6,12,0,0,1,1
18,12,14,3,109,99,117,32
30,26,23,72,25,25,29,69
22,19,14,0,11,8,8,10
0,0,0,0,1,1,1,0
11,14,8,12,15,12,23,8
39,46,36,9,0,0,0,0
7,10,7,11,8,14,15,26
7,4,7,11,19,28,21,7
30,21,27,4,1,1,0,0
1,1,4,1,11,5,7,0
30,30,24,9,35,58,34,89
42,48,46,42,0,0,0,0
0,0,0,0,7,12,5,4
7,3,11,2,22,17,28,7
19,16,15,20,28,39,29,30
36,32,45,2,0,0,0,0
38,27,40,58,8,10,7,4
0,0,0,0,2,3,1,3
7,8,5,9,75,84,83,10
0,0,0,0,8,7,4,10
2,3,1,2,0,0,0,0
31,28,23,11,2,0,1,3
14,18,7,14,39,32,47,3
0,0,0,0,0,0,0,0
6,21,8,13,12,18,10,18
1,0,0,0,2,4,4,1
0,1,0,0,27,26,35,13
1,2,0,1,14,13,23,12
3,3,5,3,0,4,0,0
41,45,68,91,1,1,4,6
3,2,5,2,0,0,1,0
13,9,7,7,0,2,0,1
13,6,1,14,5,3,4,12
9,13,9,30,9,1,2,14
59,63,63,52,4,1,3,2
0,0,0,0,19,30,21,9
