"sim21_repl1_input","sim21_repl1_high","sim21_repl1_med","sim21_repl1_low","sim21_repl2_input","sim21_repl2_high","sim21_repl2_med","sim21_repl2_low"
7,11,5,20,10,12,7,2
6,2,1,2,1,4,6,3
0,0,0,0,38,43,36,35
30,37,32,16,10,13,6,4
0,0,0,0,0,0,0,0
17,27,21,7,0,1,0,0
19,22,22,5,17,17,17,41
0,0,0,0,17,19,6,4
12,7,12,5,6,5,6,4
5,5,6,1,76,57,75,63
8,11,9,9,9,15,15,13
5,3,2,5,26,33,36,70
0,0,0,0,3,3,2,4
57,57,72,24,14,20,22,8
38,55,33,51,1,1,1,0
0,0,0,0,2,1,0,3
0,0,0,0,0,0,0,0
35,51,34,27,0,0,0,0
6,17,5,3,1,0,3,4
0,0,0,0,25,15,9,6
0,0,0,0,52,58,47,75
0,2,1,0,13,9,9,73
0,0,0,0,0,0,1,1
0,0,1,0,6,6,12,4
23,20,31,22,3,2,2,0
22,30,15,30,6,11,16,16
10,16,6,8,1,2,1,4
3,4,2,2,6,2,3,2
23,22,14,3,0,3,1,1
14,23,13,18,22,28,24,25
14,12,13,5,3,2,3,5
3,3,3,1,0,1,0,0
33,28,19,28,10,8,8,7
47,64,36,112,27,19,42,75
17,20,20,0,10,8,4,14
11,18,10,28,29,41,32,56
0,0,1,0,20,16,12,10
5,7,2,1,91,113,90,108
26,20,21,33,6,2,2,4
37,43,36,42,10,11,7,31
0,0,0,0,9,5,11,1
10,7,7,12,14,11,21,1
52,65,26,26,8,8,9,6
3,4,4,3,0,1,0,0
8,10,19,7,33,24,27,52
11,8,11,7,57,55,39,23
9,2,4,9,56,59,40,31
0,0,0,1,35,32,30,39
46,52,47,30,39,27,39,18
0,0,0,0,8,8,12,10
47,40,43,22,99,83,93,121
19,22,19,57,6,4,12,3
5,3,3,5,34,29,19,18
12,11,5,5,9,11,14,7
0,0,0,0,6,2,6,3
3,1,1,0,63,67,60,63
26,23,11,21,52,47,45,24
8,7,7,0,43,31,23,27
6,10,4,2,1,0,0,0
5,2,5,11,9,13,11,24
16,19,19,19,0,0,0,0
12,4,3,5,0,1,0,0
52,45,62,27,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,11,5,14,16
8,2,5,0,6,5,4,1
2,2,1,9,24,18,30,0
55,58,67,23,0,1,1,0
12,15,16,22,5,5,3,2
2,9,11,2,24,23,17,1
0,1,0,0,2,1,1,0
14,19,11,14,6,7,10,20
53,40,45,56,2,1,1,0
6,1,3,0,19,17,18,11
88,47,62,26,0,0,0,1
58,58,45,70,110,86,94,285
10,10,13,36,1,1,4,1
4,5,5,3,20,22,31,13
0,0,0,0,19,20,22,37
21,27,16,4,16,12,11,2
12,7,19,4,0,2,2,3
9,13,4,2,0,0,0,0
0,0,0,0,3,5,6,2
60,69,55,11,8,3,8,1
5,8,9,2,2,4,5,11
20,26,17,44,25,17,26,102
2,1,4,0,0,0,0,0
17,18,9,58,10,13,9,6
17,32,23,20,2,2,1,1
9,7,11,5,3,3,0,4
0,2,3,1,28,16,29,64
9,8,9,12,30,14,32,18
49,25,37,16,18,17,19,3
22,19,22,43,11,16,8,9
1,1,2,1,15,21,20,21
27,23,28,10,34,36,18,42
4,3,4,6,0,0,0,1
0,0,0,0,0,0,0,0
11,12,7,4,3,1,2,1
2,1,1,0,3,2,2,0
2,3,2,1,38,44,58,49
2,1,1,1,5,7,8,3
33,38,48,44,9,4,20,29
27,18,29,14,38,48,33,19
1,3,2,0,44,44,64,48
0,0,0,0,9,6,11,10
11,5,8,1,53,43,61,3
0,0,0,0,14,17,17,32
70,85,50,174,28,17,22,2
7,3,3,12,0,0,2,1
10,10,12,0,0,0,0,0
3,8,6,9,66,65,64,39
7,7,14,1,25,45,25,23
38,36,28,53,0,0,0,0
45,28,29,18,2,10,9,6
20,16,11,4,4,5,2,0
10,5,8,4,0,0,0,0
8,5,8,6,0,0,0,0
0,0,0,0,46,38,32,65
13,12,17,21,21,23,21,85
1,2,0,8,0,0,0,0
0,0,0,0,0,0,0,1
0,2,1,1,14,11,14,4
2,1,4,0,0,0,0,0
0,2,3,2,10,2,5,12
0,1,1,0,7,8,3,1
18,16,14,28,4,6,2,0
14,27,17,47,15,15,23,20
3,0,4,4,1,4,5,6
4,3,3,4,0,0,0,0
6,10,6,10,6,6,10,9
7,8,14,4,35,30,35,11
2,3,3,5,0,2,2,0
3,2,2,6,1,1,2,1
18,14,10,8,2,5,4,5
3,1,5,4,12,13,14,6
8,4,10,21,17,24,19,22
6,5,10,7,10,11,6,13
0,0,0,0,1,1,0,0
58,54,49,3,12,21,12,8
34,44,34,73,21,20,23,12
1,2,0,1,11,11,6,1
0,0,0,0,13,4,7,2
22,38,41,9,8,13,14,13
0,0,0,0,63,60,61,78
19,22,33,24,5,3,5,7
114,110,90,51,19,20,21,4
31,23,41,16,0,2,0,1
0,2,2,2,11,11,9,5
60,64,63,53,3,6,4,3
2,2,0,4,24,15,25,41
2,0,2,1,4,2,3,1
7,3,1,2,24,28,22,30
30,39,31,57,49,55,42,39
1,1,1,7,2,1,2,2
21,16,27,30,9,6,7,6
0,3,1,1,25,14,13,9
4,5,1,1,0,0,0,0
47,36,49,50,18,11,16,33
13,11,12,1,55,46,42,76
0,0,0,0,6,5,4,3
21,21,33,72,25,35,13,3
16,19,13,0,1,0,0,0
18,19,28,2,0,0,0,0
0,0,0,0,52,45,68,8
6,5,7,6,2,0,1,1
1,2,1,0,4,6,4,1
0,0,0,0,0,0,0,0
3,3,6,0,5,20,15,6
0,0,0,0,4,4,2,1
33,36,32,31,9,12,8,10
1,1,1,0,1,3,5,0
10,16,12,1,0,1,0,1
4,5,1,1,2,0,0,2
12,11,10,11,7,9,7,6
35,29,27,4,32,29,20,41
20,26,21,3,2,0,2,1
6,6,8,3,18,24,14,12
29,27,30,28,44,31,29,32
0,2,0,1,15,16,12,7
0,0,0,0,2,1,7,1
54,56,47,114,0,0,0,0
2,0,0,0,22,29,31,18
17,19,15,20,44,46,32,4
8,19,12,3,13,17,13,25
92,73,72,184,3,3,4,4
12,17,8,7,42,50,57,85
5,5,12,11,2,3,2,1
2,0,1,0,35,34,43,48
0,1,1,0,6,4,9,1
1,1,0,1,13,14,20,13
1,0,0,0,0,0,0,0
5,4,2,0,3,4,3,0
34,33,40,35,69,88,61,2
16,11,19,12,16,24,22,0
1,3,2,4,3,1,5,1
11,13,13,25,3,2,1,0
3,9,4,10,1,2,1,1
0,0,1,0,11,14,17,10
7,9,7,15,2,5,7,8
0,0,0,1,2,1,1,2
1,1,0,0,80,84,87,67
25,25,25,5,0,0,0,1
12,16,8,4,7,1,9,2
0,0,1,0,4,7,5,2
3,1,2,1,0,0,0,0
6,6,15,27,0,0,0,0
0,3,1,0,0,3,2,1
1,1,2,1,50,35,44,100
2,4,2,1,0,0,0,0
19,20,16,31,4,1,0,0
6,7,5,11,5,3,1,1
0,0,0,0,0,0,0,0
45,59,35,134,0,0,0,0
10,13,16,22,4,1,3,2
14,22,29,22,22,22,33,8
2,2,1,0,7,13,13,1
4,8,6,13,0,0,0,0
9,5,5,8,1,2,1,2
0,1,0,0,71,72,54,41
25,24,27,4,26,39,28,26
0,1,2,3,0,0,0,0
1,2,1,6,2,4,3,5
32,20,23,7,7,3,6,0
81,101,87,78,0,0,0,0
19,8,11,29,60,50,31,26
23,27,24,1,15,30,23,106
31,40,25,21,28,29,30,15
0,0,0,0,31,40,30,32
12,13,18,21,0,0,0,0
40,34,33,20,29,39,17,20
2,1,1,1,2,6,4,0
2,4,3,0,2,3,1,2
6,7,4,5,3,7,6,3
3,2,1,0,0,0,0,0
19,21,23,2,1,3,4,1
6,5,4,17,5,9,4,5
1,0,1,0,9,5,3,7
0,0,0,0,8,1,6,7
0,0,0,0,52,56,45,26
43,24,35,19,9,13,7,10
3,1,1,2,9,8,12,0
38,31,41,52,0,3,0,1
0,0,0,0,16,21,21,28
0,0,0,0,7,9,4,6
10,17,11,8,36,47,61,17
12,11,8,1,14,13,10,10
0,0,0,0,16,14,20,54
6,5,3,1,37,36,51,18
11,6,8,7,25,22,13,67
4,2,1,0,1,1,0,0
8,6,7,4,60,57,88,41
22,33,28,26,0,0,0,0
5,4,5,9,2,0,0,1
14,8,9,1,10,10,12,5
0,0,0,1,16,17,13,11
0,0,1,0,0,0,0,6
1,2,0,0,0,0,0,0
2,5,5,1,78,80,57,70
11,7,5,4,13,20,13,10
13,18,11,3,0,0,0,0
5,7,6,6,1,1,0,1
14,14,17,6,7,15,7,18
55,51,50,20,13,15,13,35
0,0,0,0,8,9,16,5
0,0,0,0,2,3,1,7
3,10,5,6,1,1,7,0
0,0,0,0,0,0,0,0
3,2,4,4,47,50,56,51
52,40,29,33,12,24,12,15
0,1,0,0,3,3,6,4
14,6,12,12,0,0,0,0
13,18,22,17,7,6,1,10
1,1,1,0,63,42,76,54
0,5,4,0,0,0,0,0
30,34,46,46,0,2,2,1
2,3,2,8,2,1,1,0
146,136,170,14,8,13,23,14
2,7,3,11,0,4,3,2
7,15,20,4,39,39,27,28
50,50,60,82,33,45,41,12
40,56,58,39,11,11,10,11
17,13,16,1,13,10,17,27
0,0,0,0,20,9,13,44
1,0,0,0,26,22,33,9
0,0,0,0,4,7,8,1
9,4,5,6,37,39,21,21
2,0,4,0,25,23,24,5
123,124,121,200,61,41,50,89
52,66,51,39,74,69,89,205
16,14,8,3,9,9,8,1
0,0,0,0,5,11,6,0
7,3,5,5,43,32,33,0
3,2,7,4,1,4,6,0
9,6,2,7,7,6,6,16
7,8,9,5,13,19,7,1
4,0,0,0,13,6,10,2
10,9,4,1,13,13,7,30
5,3,6,6,58,45,72,56
5,5,4,1,2,2,4,4
31,40,25,18,18,16,27,22
0,0,0,0,8,10,6,6
59,67,51,27,0,0,0,0
13,12,9,7,51,40,51,163
37,30,46,45,85,57,68,73
0,0,0,0,6,8,2,2
70,63,31,186,6,3,6,0
19,24,30,4,5,10,11,2
9,20,20,32,72,77,67,23
18,26,19,29,38,29,37,83
1,4,3,7,0,0,0,0
25,27,35,20,5,5,3,1
3,4,3,1,3,5,5,1
0,0,0,0,35,42,34,17
7,2,4,10,0,0,0,0
19,40,24,29,132,120,137,124
4,3,3,0,71,43,74,70
73,51,47,20,31,33,41,41
7,11,15,11,6,8,8,1
0,0,0,0,19,31,29,24
7,0,6,0,6,5,4,1
22,19,16,11,84,84,61,126
29,28,21,1,1,3,3,1
1,3,3,2,7,9,13,0
14,13,13,14,0,0,0,0
12,17,15,14,0,0,0,0
1,2,0,8,0,0,0,0
79,91,72,19,0,0,0,0
67,49,86,15,33,55,51,42
26,25,33,37,7,15,10,16
0,1,3,0,20,8,17,5
0,0,0,0,0,0,0,0
32,25,24,12,1,1,0,2
15,19,10,19,22,36,16,74
0,0,0,0,7,18,7,3
38,39,29,40,7,9,3,4
1,0,0,0,11,16,15,11
35,39,34,8,11,8,4,8
0,0,0,0,4,7,4,0
3,3,6,5,1,1,0,0
3,0,2,0,0,0,0,0
16,17,15,77,1,1,0,6
5,3,7,2,18,15,6,5
24,20,26,2,10,15,9,2
0,0,0,0,27,23,31,42
22,23,18,9,0,0,0,1
7,11,11,5,16,22,15,27
22,20,25,13,20,25,22,30
7,3,3,5,3,8,4,14
95,128,72,2,0,0,0,0
0,0,0,0,5,9,10,10
0,1,2,1,3,2,1,3
0,0,0,0,0,0,0,0
1,0,0,1,17,24,25,15
0,0,0,0,60,55,47,82
1,5,2,0,2,3,2,1
13,15,15,11,3,6,2,7
2,2,2,3,8,4,7,4
9,7,7,2,9,12,7,10
11,14,15,13,1,0,7,2
3,3,3,5,0,0,0,0
5,4,7,7,36,40,47,71
2,2,3,2,31,22,37,59
9,13,7,10,16,19,22,5
0,1,0,0,2,6,1,0
31,29,40,29,3,2,4,2
18,19,17,18,1,0,2,2
5,0,5,0,1,2,2,3
5,9,13,5,23,13,21,2
21,16,23,102,11,13,7,16
26,16,26,9,39,68,44,54
5,6,4,0,17,20,22,15
13,15,21,6,0,0,0,0
9,9,17,5,8,9,13,7
19,28,16,2,76,46,72,43
0,0,0,0,0,0,1,1
19,17,13,16,62,56,85,43
20,13,17,11,18,23,14,36
0,0,0,0,0,0,0,0
9,14,5,8,9,10,3,4
27,19,16,25,14,9,13,7
0,0,1,0,0,0,0,0
10,10,6,2,10,10,5,0
3,4,1,2,22,26,36,7
3,1,2,1,0,0,0,0
7,1,15,9,1,2,0,0
2,2,4,5,0,0,0,0
5,5,0,0,6,3,4,0
18,15,15,4,18,12,15,50
5,2,3,2,1,0,0,0
3,3,1,0,12,20,18,10
11,23,6,1,29,22,21,18
19,16,13,42,6,5,7,0
0,1,4,2,37,33,52,64
27,26,31,20,13,11,11,10
27,25,25,25,13,12,17,18
12,18,23,29,21,20,15,20
38,30,42,33,2,3,2,1
0,0,1,0,17,11,20,14
55,61,48,21,0,0,3,1
100,74,86,80,16,5,10,9
4,2,7,0,14,23,12,18
36,52,48,12,2,3,2,5
35,44,27,9,32,27,28,16
1,2,1,2,5,7,16,3
0,0,0,0,29,17,29,7
3,2,7,0,26,31,37,103
13,16,16,21,0,0,0,0
2,0,1,0,0,1,1,0
53,62,56,107,0,2,1,2
3,6,8,1,17,12,14,3
25,30,29,12,0,0,0,0
4,3,3,0,28,19,30,39
52,49,58,7,21,22,29,20
0,0,2,0,43,49,40,28
11,8,7,9,2,8,3,9
0,2,1,3,3,3,2,2
58,82,71,79,2,14,13,6
6,1,7,7,0,0,2,3
98,97,78,105,19,26,17,10
55,40,62,177,0,0,0,0
37,52,38,97,36,39,45,49
1,2,0,1,7,6,8,8
5,7,9,4,0,0,0,0
14,9,24,10,0,0,0,0
1,0,0,1,11,15,25,12
5,6,8,11,9,10,12,14
0,0,0,0,32,39,35,6
52,47,51,38,0,0,0,0
5,7,6,5,31,22,19,54
19,16,33,34,32,20,24,3
14,16,12,3,1,1,1,0
6,5,4,7,4,6,3,8
22,29,15,38,34,46,37,37
0,0,0,0,0,0,0,0
50,56,65,62,23,26,25,12
25,26,21,10,10,10,5,16
20,12,19,12,37,34,25,15
38,33,40,40,60,88,56,21
5,11,8,2,8,7,8,5
0,0,0,0,69,70,82,17
2,2,1,1,8,11,11,20
35,55,44,0,30,24,36,14
51,83,47,38,0,0,2,0
0,0,0,2,3,0,3,11
7,7,5,17,50,36,37,82
6,4,2,6,0,0,0,0
103,112,101,29,0,2,2,2
0,0,0,0,24,23,22,24
2,8,4,0,0,0,0,0
0,2,1,0,7,4,6,3
0,0,0,0,0,0,0,0
0,0,0,0,9,6,7,0
5,7,5,0,3,4,1,4
3,8,6,1,4,2,2,2
7,15,9,15,37,65,41,29
33,52,16,15,2,3,6,2
3,2,1,2,2,1,7,0
3,2,5,2,0,0,0,0
3,5,0,1,0,0,1,0
4,5,2,1,6,6,2,4
30,42,41,49,0,0,0,0
0,0,0,0,0,1,1,1
29,27,36,11,54,45,58,10
17,6,15,2,8,6,8,13
0,2,1,0,40,43,33,30
9,4,3,7,24,9,14,1
64,54,53,60,0,0,0,0
0,0,0,0,0,0,0,0
9,11,8,14,30,32,31,55
0,0,0,0,4,3,5,9
13,13,7,7,8,8,6,6
9,14,9,10,5,6,10,10
27,36,30,17,19,23,30,13
1,3,1,3,58,52,54,24
42,39,60,108,0,0,0,1
30,49,46,1,0,0,0,0
12,15,6,2,0,1,3,1
6,1,11,5,5,7,2,3
27,27,23,6,0,0,0,0
49,58,37,32,11,8,8,24
25,26,19,10,10,11,3,3
5,2,6,5,35,29,30,70
0,0,0,0,0,0,0,0
23,23,22,58,25,15,17,32
16,12,19,119,0,0,1,0
55,51,72,25,0,0,0,0
0,0,0,0,3,2,3,2
26,21,22,42,9,4,7,5
5,4,4,8,35,32,25,16
18,14,27,14,7,4,2,2
1,0,0,0,0,0,0,0
14,13,9,13,8,9,13,22
13,13,6,3,10,13,7,46
0,2,0,5,25,30,20,27
100,110,101,47,8,8,13,5
17,30,18,12,5,3,5,2
3,6,4,5,0,0,0,0
39,44,45,144,2,1,2,3
0,3,5,2,10,9,3,4
20,14,20,13,0,0,0,0
104,100,96,127,79,72,73,83
2,0,1,3,8,10,10,17
27,28,27,11,2,0,0,0
57,63,49,69,7,2,12,0
4,1,4,0,11,14,10,7
23,17,21,21,0,0,0,0
1,1,1,3,3,4,4,2
7,7,9,1,22,17,20,1
0,0,0,0,9,4,5,1
0,0,0,0,19,31,15,16
28,23,27,19,8,7,7,7
0,0,0,0,19,18,8,16
8,5,6,0,1,1,1,0
0,0,0,0,0,0,0,0
0,3,2,0,0,0,0,0
0,0,1,0,33,40,21,35
7,7,5,6,0,0,0,0
0,0,0,0,2,6,5,2
1,1,3,2,0,0,0,0
0,0,0,0,5,10,12,0
31,29,33,12,72,69,90,51
5,7,6,11,13,19,13,2
5,6,5,6,7,1,3,1
58,78,47,63,4,4,3,4
0,0,0,0,0,0,0,2
95,80,89,48,12,18,11,6
26,21,18,22,30,32,34,37
18,12,15,24,15,10,14,5
13,12,5,5,4,7,3,10
0,0,0,0,0,0,0,0
24,19,26,15,24,27,28,12
11,13,13,5,0,0,0,0
10,5,13,6,0,3,1,3
2,2,0,2,21,28,24,5
0,0,0,0,5,12,7,0
23,31,20,15,6,9,2,5
14,12,15,17,0,1,0,0
11,6,11,4,0,0,0,0
52,47,43,55,38,43,43,19
0,0,0,0,1,1,3,0
5,3,6,15,0,0,0,2
1,0,3,1,29,28,17,9
0,0,1,0,6,7,11,1
13,18,29,12,5,4,10,1
4,1,3,12,38,37,43,70
14,16,18,12,18,19,21,11
4,8,6,1,11,5,9,0
11,22,12,16,6,3,2,0
41,42,41,31,9,24,8,1
40,35,42,14,7,10,20,28
36,45,45,35,19,17,19,18
66,71,50,32,0,1,0,0
32,21,36,100,5,9,2,5
0,0,0,1,62,67,58,82
12,14,27,37,38,43,27,1
20,37,20,11,1,3,5,9
5,1,6,13,0,0,0,0
2,5,4,3,54,56,50,66
17,12,12,4,5,4,10,19
92,111,99,101,31,21,21,16
24,29,19,20,35,24,23,57
0,0,0,0,14,8,20,13
20,12,18,12,22,26,19,12
14,19,22,3,0,0,0,0
11,13,10,11,3,0,2,0
0,0,0,0,12,25,15,1
11,14,14,26,14,18,15,16
4,0,0,0,18,18,12,26
22,21,26,31,9,9,8,10
42,64,50,45,11,7,7,4
30,30,22,28,14,14,18,9
30,30,32,45,37,44,45,15
0,0,0,0,18,12,14,10
30,28,25,16,7,4,6,11
0,0,0,0,0,0,0,0
14,22,21,13,36,39,23,21
0,0,0,0,17,14,7,22
5,8,3,2,7,6,9,7
6,4,5,20,17,11,10,3
7,6,9,4,18,22,18,21
31,34,37,44,1,0,1,0
0,0,2,0,3,6,2,0
12,18,16,26,1,1,1,3
8,3,8,3,8,5,11,5
4,1,3,1,45,42,37,23
15,11,12,8,58,58,77,100
1,0,0,1,79,100,81,22
55,51,58,13,0,0,0,0
3,2,4,0,6,8,10,6
14,10,21,10,0,0,0,0
0,0,0,0,0,0,1,0
10,29,20,9,48,49,21,75
30,21,23,35,21,23,23,6
15,6,13,8,5,4,3,3
3,4,3,3,28,32,23,18
4,1,0,0,1,0,0,0
17,15,25,18,12,13,9,18
24,23,28,8,1,1,4,0
12,20,18,17,1,0,3,1
14,9,14,3,5,7,6,4
5,4,2,0,5,15,18,0
15,20,11,0,0,2,2,1
0,0,0,0,10,15,15,4
22,20,25,60,18,8,19,11
4,1,4,1,0,0,0,0
7,12,12,12,6,6,6,1
1,2,1,0,7,16,16,1
29,25,33,67,4,3,5,1
1,1,0,0,0,0,0,0
9,7,5,3,18,11,11,1
3,6,3,2,11,11,14,16
8,4,11,1,3,4,2,0
42,34,49,5,1,8,1,7
9,6,8,1,4,8,5,1
13,7,6,23,1,0,0,0
179,212,138,38,4,4,0,3
48,47,59,1,2,0,5,4
2,1,2,2,0,0,0,0
3,1,2,1,83,85,55,54
11,17,22,9,0,0,0,0
84,96,79,243,22,15,12,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
26,17,13,23,51,82,65,39
8,15,14,5,57,52,49,42
0,0,0,0,2,2,2,6
16,9,8,15,2,0,2,1
0,0,0,0,13,8,14,20
2,4,6,3,0,0,0,0
8,2,7,5,8,9,5,11
0,1,3,0,37,46,37,12
36,44,21,3,20,21,21,18
4,13,11,9,71,63,86,61
80,91,60,24,0,1,0,0
17,14,20,30,31,47,27,73
0,0,0,0,39,38,48,12
2,3,0,0,3,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,5,9,6,0
53,47,54,36,2,6,5,1
1,1,1,1,0,0,0,0
0,0,0,0,20,24,18,17
9,5,7,6,37,26,23,14
2,2,4,3,32,35,27,18
11,11,10,4,37,35,26,6
1,1,1,0,5,11,4,0
3,2,2,0,13,5,10,14
3,8,9,4,85,94,58,102
5,10,4,5,9,9,9,3
18,15,24,69,19,26,15,1
14,23,13,7,7,5,9,11
35,51,30,58,0,1,1,0
16,17,15,16,13,13,13,4
11,12,14,8,61,77,56,87
2,1,1,8,0,2,0,1
0,0,0,0,7,2,4,0
9,9,11,15,56,60,46,38
4,4,3,0,0,0,0,0
0,0,0,0,4,5,2,0
5,5,4,1,9,4,2,18
13,10,11,30,10,4,1,1
8,12,6,21,12,18,11,33
2,1,8,2,0,0,0,0
9,8,6,6,0,0,0,0
34,32,20,37,19,15,33,78
2,3,8,6,16,20,20,14
5,7,7,5,0,0,0,0
31,18,23,62,32,37,43,36
20,13,17,18,37,22,46,24
0,0,0,0,6,3,8,1
0,0,0,1,0,0,0,0
46,57,36,39,13,18,8,6
25,27,33,12,45,50,73,26
0,0,0,0,12,13,20,5
0,0,0,0,2,1,2,0
1,1,1,4,4,2,6,1
2,4,6,7,11,8,7,20
16,17,9,18,0,0,0,0
19,19,17,12,2,3,4,0
36,50,51,45,29,25,20,6
6,13,8,4,0,0,1,0
48,47,53,25,13,21,18,7
29,17,33,7,24,37,27,65
43,47,45,47,19,25,15,31
0,1,2,8,3,12,11,9
19,23,27,30,83,62,75,18
0,0,0,0,0,0,0,0
2,9,3,8,8,12,8,29
0,0,0,0,1,1,2,0
16,13,21,15,0,0,0,0
38,30,36,27,0,0,2,2
24,38,30,3,7,12,9,20
90,88,48,112,6,5,6,5
20,16,23,22,20,14,22,8
0,0,0,0,4,5,6,6
19,16,21,8,32,28,24,17
3,2,0,1,11,11,4,1
21,14,27,0,5,5,2,1
11,7,9,3,5,2,1,2
30,39,43,51,4,1,1,2
2,0,0,1,0,0,0,0
0,0,0,0,83,89,71,226
0,4,4,0,0,0,0,0
13,19,10,19,2,7,4,0
0,0,0,0,20,19,20,24
55,56,32,4,43,38,38,6
0,1,1,1,15,15,18,3
1,3,3,0,0,0,0,0
14,23,8,2,0,0,1,0
12,9,14,4,13,9,11,19
1,2,4,3,22,15,14,3
2,1,1,1,0,0,0,0
3,3,3,0,7,6,3,2
44,47,37,22,0,0,0,0
6,4,4,8,36,24,33,47
13,9,5,12,0,0,0,0
1,1,0,0,0,0,0,0
0,0,1,0,31,21,37,133
11,8,7,16,0,0,0,0
58,56,46,29,29,24,39,15
29,39,32,5,53,73,45,17
37,28,27,38,0,1,0,2
2,4,0,2,17,14,21,13
6,4,3,0,5,2,6,5
46,82,62,73,0,0,0,0
0,0,0,0,8,18,11,11
3,3,4,0,0,0,0,0
0,0,0,0,4,1,9,1
0,1,1,1,11,10,13,8
5,6,1,44,0,0,0,0
39,48,40,41,42,44,17,22
25,21,21,28,2,4,4,0
21,30,17,27,18,15,21,4
25,42,23,43,42,60,51,19
0,0,0,0,0,0,0,0
7,6,6,6,26,16,26,23
0,0,0,0,8,12,13,6
0,0,0,0,0,0,0,0
85,72,57,56,2,1,0,2
2,2,1,1,4,4,8,3
0,0,0,0,8,2,6,10
6,18,8,9,2,2,1,0
15,11,21,5,2,1,4,1
10,11,9,13,0,1,0,0
62,67,62,34,1,1,1,2
21,25,18,23,15,23,10,10
7,3,13,2,50,42,51,48
1,3,0,0,0,0,0,0
6,6,4,3,5,2,1,5
22,26,17,2,0,0,0,0
24,26,29,25,56,62,63,11
66,53,52,41,0,0,0,0
13,11,9,22,3,3,3,1
3,6,2,2,2,0,1,0
22,27,24,5,0,0,0,0
34,24,23,12,0,1,0,1
7,4,8,5,0,0,1,1
24,11,17,36,106,96,104,36
30,12,28,27,27,31,25,19
13,12,20,9,7,10,11,14
0,0,0,0,1,0,0,0
8,11,7,3,27,14,25,5
40,36,48,56,0,0,0,0
15,10,13,14,10,16,21,18
4,9,12,10,17,12,14,10
22,25,23,5,1,0,1,0
2,9,1,0,7,6,10,2
22,19,24,121,35,41,50,79
37,46,41,12,0,0,0,0
0,0,0,0,5,9,11,3
7,5,6,7,17,20,27,2
18,28,15,24,30,24,25,49
33,44,34,48,1,1,1,0
20,44,30,25,3,12,4,16
0,0,0,0,3,3,2,0
6,4,3,8,88,94,78,85
0,0,0,0,12,10,7,9
3,2,0,17,0,0,0,0
20,28,28,12,2,1,1,5
11,24,15,5,31,49,28,14
0,0,0,0,0,0,0,0
11,10,9,2,15,14,10,9
0,1,0,1,4,1,4,0
0,0,0,0,27,25,27,33
2,1,4,0,17,18,22,3
1,2,4,1,0,4,1,0
43,51,53,29,0,3,2,1
4,4,3,6,1,0,0,2
6,9,5,3,2,1,0,0
9,4,4,5,7,3,6,0
12,16,10,15,2,4,3,11
65,71,69,124,2,4,3,1
0,0,0,0,19,15,26,12
