"sim1_repl1_input","sim1_repl1_high","sim1_repl1_med","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_med","sim1_repl2_low"
43,41,44,88,0,0,0,0
0,2,1,0,25,22,18,14
18,19,17,14,38,34,46,30
19,21,12,9,8,11,22,5
83,78,104,45,3,10,11,5
8,15,7,4,46,41,48,95
11,8,3,5,1,2,1,0
1,1,1,0,37,42,42,22
0,1,0,0,5,14,7,0
0,0,0,1,25,12,17,16
0,0,1,1,0,0,0,0
7,1,4,0,5,3,5,4
34,40,30,8,61,70,65,46
11,12,7,12,20,29,23,6
2,4,6,0,4,8,6,0
13,18,10,23,1,2,2,1
3,3,9,1,0,1,1,0
0,0,1,0,11,9,9,10
8,8,8,1,8,3,3,2
0,0,0,0,2,1,3,5
0,0,0,0,89,93,95,34
20,18,21,11,0,0,0,0
9,17,12,8,3,8,9,4
0,0,0,0,4,4,6,4
2,1,2,1,0,0,0,0
17,5,11,22,0,0,0,0
3,0,1,3,2,1,0,3
2,2,1,3,41,51,37,30
5,0,6,1,0,0,0,0
18,14,22,52,0,0,0,0
5,3,2,8,2,4,1,1
0,0,0,0,0,0,0,0
43,51,38,54,0,0,0,0
9,7,13,5,2,3,1,0
25,25,35,25,22,25,27,17
1,0,1,0,10,8,10,7
8,11,9,1,0,0,0,0
5,4,7,9,0,1,1,0
0,0,0,0,60,67,57,87
23,21,35,25,30,28,36,29
3,1,2,0,0,0,0,0
0,1,1,1,4,3,2,2
21,28,25,7,4,3,4,11
98,79,122,87,0,0,0,0
13,11,5,10,40,24,42,16
25,34,23,44,27,33,27,4
34,35,26,95,34,44,42,7
0,0,0,0,39,31,32,5
19,10,23,11,0,0,0,0
32,37,28,42,25,25,31,60
1,0,0,1,5,3,7,1
3,5,10,6,3,1,1,1
6,5,2,0,1,7,3,2
0,0,3,0,0,0,0,0
21,20,27,13,4,3,2,4
7,5,12,4,2,2,6,3
1,1,0,0,7,5,4,1
0,0,0,0,4,5,5,2
0,0,0,0,58,51,65,20
32,32,24,11,11,10,20,4
2,2,2,8,11,8,5,9
31,40,35,15,1,2,0,0
0,1,0,0,18,30,19,11
0,0,0,0,3,5,3,8
7,11,11,11,38,48,40,188
17,16,11,5,12,13,7,0
0,0,0,0,17,20,16,16
3,4,1,6,35,47,35,12
4,5,4,3,16,30,15,14
4,2,4,0,2,1,0,0
4,2,6,2,77,67,70,40
36,28,24,18,0,0,0,0
5,8,6,3,2,1,0,0
1,4,6,0,17,12,9,8
0,0,0,1,17,15,17,12
3,1,1,3,0,1,0,2
1,1,0,0,0,0,0,0
1,1,3,2,79,51,61,152
7,2,11,1,20,8,18,45
10,12,9,16,0,0,0,0
5,4,8,4,2,0,0,1
15,15,13,32,13,16,7,16
59,58,52,38,19,19,19,17
0,0,0,0,16,16,12,6
0,0,0,0,5,6,5,12
10,5,3,8,4,5,3,2
0,0,1,0,0,0,0,0
1,2,4,6,60,60,52,62
46,37,36,37,15,19,16,35
0,0,1,0,6,4,3,1
20,20,12,27,0,0,0,0
19,14,21,12,6,1,4,3
0,2,0,0,62,68,59,10
0,1,1,3,0,0,0,0
30,35,39,43,1,1,0,1
4,2,2,0,1,1,0,3
165,146,147,166,8,16,10,2
2,3,5,0,5,2,2,1
16,15,10,0,42,33,36,52
52,47,52,14,34,34,36,42
59,39,52,38,16,8,15,46
16,10,21,8,10,14,13,10
0,0,0,0,15,12,17,6
1,0,0,1,33,34,26,47
0,0,0,0,4,8,5,5
8,9,3,9,22,32,21,33
1,1,2,3,21,17,17,29
116,136,98,142,48,57,64,25
45,72,33,66,81,80,60,4
15,12,14,24,10,12,13,5
0,0,1,0,3,6,10,12
6,6,3,5,21,37,22,6
3,2,4,3,2,7,1,12
4,3,2,1,9,6,8,12
8,2,6,6,16,14,11,28
1,0,1,1,6,5,10,0
17,4,12,17,9,12,9,4
2,6,2,2,58,41,69,89
2,5,3,0,1,5,4,5
23,24,37,57,26,23,23,27
0,0,0,0,5,6,5,4
57,47,65,11,0,0,0,0
10,8,10,6,39,45,36,80
35,44,43,7,75,77,59,113
0,0,0,0,6,5,7,5
47,44,48,15,5,9,9,6
27,13,28,9,6,5,6,8
24,14,11,12,75,74,66,60
24,19,26,44,37,29,51,52
4,0,1,1,0,0,0,0
36,28,37,37,4,7,2,0
4,3,4,0,2,3,3,14
0,0,0,0,28,40,27,5
4,4,3,0,0,0,0,0
26,23,30,70,115,125,114,190
7,7,6,0,75,54,58,111
61,73,53,109,32,28,49,39
10,26,17,9,3,4,18,7
0,1,0,0,35,20,31,19
3,5,2,4,6,10,11,6
27,15,10,22,79,87,82,146
24,18,18,42,3,3,6,1
4,0,2,0,12,10,8,26
13,21,16,29,0,0,0,0
2,12,8,12,0,0,0,0
0,3,1,0,0,0,0,0
74,79,66,113,0,0,0,0
86,62,89,55,45,43,47,86
39,30,43,100,10,12,5,1
1,0,0,0,14,13,16,4
0,0,0,0,0,0,0,0
22,29,25,28,1,0,4,3
14,17,15,19,29,23,29,24
0,0,0,0,19,7,9,3
38,37,27,52,9,9,10,16
0,0,0,0,5,14,11,7
44,32,30,26,9,5,3,3
1,1,1,0,5,1,5,4
3,3,1,0,2,1,0,2
1,2,3,2,0,0,0,0
27,20,24,7,3,0,1,1
4,7,3,1,12,11,12,11
25,15,23,39,16,14,9,23
1,1,0,0,24,39,21,84
29,20,24,9,0,0,0,1
4,8,5,16,13,24,21,20
16,27,26,12,26,32,21,49
0,3,2,0,4,8,2,6
102,92,90,63,1,0,0,0
0,0,0,0,1,6,15,6
3,0,1,1,0,0,1,4
0,0,0,0,0,0,0,0
0,0,0,0,19,20,17,6
0,0,0,0,48,43,60,129
4,1,3,0,4,5,1,4
12,12,14,11,6,3,5,6
1,2,3,0,5,6,4,5
8,9,8,2,14,13,7,8
12,11,15,6,5,5,6,1
1,1,2,0,0,0,0,0
3,4,3,12,40,36,40,33
0,3,1,0,35,25,22,30
4,10,6,2,27,17,18,3
0,1,0,0,3,3,3,1
38,35,27,5,2,3,3,3
13,19,16,13,0,1,1,1
5,4,2,0,1,0,1,2
10,8,8,0,20,10,23,14
14,26,22,10,9,14,11,3
26,28,24,23,54,43,40,24
4,6,6,1,22,14,20,15
20,12,20,16,0,0,0,0
10,5,11,36,14,7,9,8
19,18,21,8,65,62,51,32
0,1,0,0,0,2,0,0
19,14,22,25,57,84,50,50
18,11,14,9,25,8,19,23
0,0,0,0,0,0,0,0
9,9,12,14,6,7,5,0
20,28,16,15,16,20,12,4
0,0,0,2,0,0,0,0
5,12,5,2,6,6,3,13
4,3,4,3,28,31,29,63
3,3,3,8,0,1,1,2
6,5,12,3,2,2,1,0
0,3,0,4,0,0,0,0
5,3,7,6,3,2,4,7
13,18,12,15,15,15,15,8
0,3,2,0,0,1,0,0
3,1,3,2,16,13,17,13
6,12,13,4,24,32,10,23
20,18,16,11,8,5,11,3
1,2,2,5,48,55,43,36
22,31,33,27,13,5,11,0
18,13,27,45,9,12,12,2
20,14,17,8,19,24,12,16
39,47,38,11,2,3,3,13
5,3,1,3,22,14,16,1
52,57,44,105,2,3,0,1
59,82,87,163,13,5,8,5
3,12,7,0,16,14,29,38
64,51,60,19,2,3,2,2
35,23,21,32,30,40,35,16
2,0,0,5,12,14,18,1
0,0,0,0,21,24,19,35
4,4,2,7,40,28,43,45
15,16,12,3,0,0,0,0
0,2,0,2,0,0,1,2
61,59,69,81,0,0,2,0
12,3,6,3,15,10,15,3
28,23,20,19,0,0,0,0
7,5,4,3,29,39,23,83
49,43,43,23,28,34,13,1
1,1,0,0,36,47,60,88
6,6,6,8,5,3,3,8
0,3,0,0,1,1,5,2
84,71,71,37,8,6,9,0
10,11,9,3,1,0,1,0
78,71,105,56,16,11,15,24
62,57,49,144,0,0,0,0
38,59,38,49,34,38,37,14
1,1,2,1,17,7,8,9
5,8,2,6,0,0,0,0
22,21,17,23,0,0,0,0
0,0,0,0,18,17,7,16
9,7,9,14,9,5,13,9
0,0,0,0,29,39,27,10
65,54,54,41,0,0,0,0
14,6,11,11,24,40,29,33
17,34,22,51,27,22,31,80
21,13,16,16,1,0,0,2
4,2,3,4,0,2,5,2
32,18,20,12,36,39,28,82
0,0,0,0,0,0,0,0
56,59,64,35,23,17,30,8
33,21,32,1,8,11,12,21
22,17,23,44,36,27,30,13
31,41,27,22,74,76,64,93
8,9,6,5,11,6,11,15
0,0,0,1,64,66,75,15
1,0,1,2,12,5,7,4
41,35,54,35,37,45,24,29
65,72,62,18,0,0,1,1
1,0,2,1,3,8,5,2
13,9,6,8,26,43,34,45
5,2,3,2,0,0,0,0
135,119,102,121,1,1,1,1
0,0,0,0,20,19,17,9
0,4,2,3,0,0,0,0
3,0,0,0,7,2,10,1
0,0,0,0,0,0,0,0
1,1,0,1,5,7,8,9
9,6,7,0,3,3,2,1
3,3,6,5,0,2,0,1
9,3,7,1,45,49,40,75
29,43,29,35,3,3,2,2
4,1,2,2,1,1,4,3
2,0,4,6,0,0,0,0
0,2,4,1,0,0,0,0
5,7,3,13,3,4,3,9
33,27,38,2,0,0,0,0
0,0,0,0,1,0,0,0
33,32,32,31,48,55,48,29
13,13,15,16,10,11,7,16
1,2,2,0,46,42,41,21
6,10,8,9,18,17,8,15
53,56,58,21,0,0,0,0
0,0,0,0,0,0,0,0
8,8,5,21,28,30,27,23
0,0,0,0,3,4,6,2
20,11,10,14,9,6,8,9
12,11,10,2,8,9,6,0
32,18,35,9,20,30,17,15
2,0,0,5,36,56,46,37
36,52,34,19,1,0,0,1
46,41,57,24,0,0,0,0
5,9,9,21,1,2,0,0
7,9,5,14,3,7,7,6
29,19,29,25,1,2,0,1
35,29,36,58,13,9,11,8
24,19,29,45,7,7,18,9
7,4,3,0,33,36,24,10
0,0,0,0,0,0,0,0
42,20,27,3,20,23,20,24
15,20,13,22,0,1,0,0
48,58,61,62,0,0,1,0
0,0,0,0,1,3,2,3
32,39,24,97,9,8,4,10
2,5,2,4,38,37,33,1
22,23,12,15,4,15,2,4
1,0,1,1,0,0,0,0
12,8,11,17,6,10,8,5
14,14,10,22,19,14,15,10
0,1,0,2,28,34,30,51
101,88,108,139,6,11,7,10
25,19,16,23,2,6,5,5
2,9,4,9,0,0,0,0
40,37,41,62,3,4,3,0
2,4,4,3,7,9,9,6
19,15,17,26,0,0,0,0
82,106,104,95,74,75,72,107
0,2,1,0,11,13,9,10
24,29,27,51,0,0,1,0
46,52,53,109,2,6,6,4
0,4,4,1,4,11,11,2
22,34,32,13,0,0,0,0
1,3,1,3,2,9,12,2
4,10,2,1,22,28,20,31
0,0,0,0,7,6,5,1
0,0,0,0,15,17,20,1
27,17,27,5,10,11,7,5
0,0,0,0,19,20,12,11
11,9,5,3,0,0,0,3
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,1,0,33,34,36,9
8,9,7,2,0,0,0,0
0,0,0,0,3,2,2,3
1,3,2,3,0,0,0,0
0,0,0,0,6,5,8,6
30,39,20,8,85,89,80,84
13,9,9,8,16,8,18,12
2,2,2,5,5,11,4,7
72,61,57,69,2,3,2,2
0,0,0,0,1,0,0,0
89,94,84,165,19,12,8,8
18,16,22,19,31,28,34,21
25,14,15,14,10,14,15,9
9,7,10,10,3,5,2,2
0,0,0,0,0,0,0,0
18,21,22,32,36,33,24,4
10,13,13,16,0,0,0,0
8,10,3,6,2,4,1,1
0,1,1,0,25,18,27,22
0,0,0,0,6,8,4,3
19,26,17,29,7,9,6,0
13,11,14,13,0,0,0,0
14,8,9,8,0,0,0,0
43,48,59,163,37,35,25,5
1,0,1,2,0,1,3,0
2,5,12,8,2,1,0,0
1,1,1,1,30,20,22,7
1,3,4,1,10,11,6,2
20,19,20,13,6,3,6,5
3,4,7,5,29,25,34,61
15,12,16,11,14,22,24,49
4,5,6,6,9,10,8,3
15,24,13,5,2,2,7,4
36,40,46,32,18,18,13,10
48,32,45,99,16,11,18,18
30,27,48,32,8,16,12,14
68,50,56,18,0,0,2,0
35,24,40,14,7,10,2,0
0,1,0,0,43,63,58,92
10,11,16,12,34,29,43,13
25,25,22,43,1,3,4,3
7,3,6,14,1,0,0,1
4,7,3,5,45,56,45,31
17,20,23,6,7,10,14,9
112,125,87,131,27,30,16,29
30,27,26,26,26,48,33,28
0,0,0,0,6,13,16,5
27,23,28,15,26,22,24,11
22,22,13,3,0,0,0,0
18,16,18,6,4,2,2,1
0,0,1,0,21,16,14,32
16,9,14,15,9,14,13,22
1,2,3,2,19,14,21,15
21,27,22,26,7,13,11,17
54,54,58,69,8,4,10,2
34,27,28,16,12,11,17,10
31,25,31,81,46,37,36,14
0,0,0,0,15,13,12,10
23,14,27,92,7,6,4,9
0,0,0,0,0,0,0,0
16,14,9,29,32,31,28,16
0,0,0,0,9,14,12,7
5,7,6,18,6,4,7,1
11,7,7,6,21,9,6,13
9,7,6,9,24,24,27,12
42,36,36,36,0,0,1,1
2,0,2,0,7,4,10,3
5,13,17,20,0,0,3,2
8,8,8,0,11,5,8,1
2,3,3,1,48,36,44,50
15,9,14,9,69,53,62,91
0,0,0,0,91,77,88,32
70,59,74,15,0,0,0,0
3,2,1,1,6,14,13,13
16,19,11,9,0,0,0,0
0,0,0,0,1,0,0,1
18,23,15,12,51,43,57,12
40,26,22,9,20,21,15,20
15,7,13,4,3,3,8,3
3,0,5,1,26,32,28,17
0,1,2,1,1,0,0,0
20,24,21,24,9,15,8,10
31,40,32,30,2,0,2,0
21,20,29,15,3,1,1,1
14,12,11,16,7,5,7,6
8,6,3,2,10,11,9,2
16,14,15,10,1,1,0,0
0,0,0,0,21,19,13,12
20,23,17,26,22,24,21,9
6,5,3,7,0,0,0,1
11,9,8,0,5,12,6,14
2,1,3,0,19,13,16,10
23,39,20,16,3,2,3,5
2,0,0,1,0,0,0,0
3,10,5,3,13,12,15,5
2,6,7,6,14,6,12,12
10,9,7,3,2,3,2,0
32,53,39,27,6,3,4,5
5,7,10,10,9,6,11,16
7,12,3,43,0,1,1,2
161,151,172,30,4,7,2,0
48,45,43,4,4,1,2,5
2,5,4,2,0,0,0,0
3,4,4,2,73,59,67,30
15,13,16,14,0,0,0,0
76,94,68,7,19,17,16,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
9,9,13,5,53,54,73,99
20,6,12,3,43,54,50,81
0,0,0,0,3,3,4,0
10,18,16,9,0,1,0,0
0,0,0,0,11,8,10,23
6,1,4,1,0,0,0,0
5,5,2,4,8,8,10,3
1,1,0,3,42,44,33,6
36,57,35,35,32,31,10,37
3,7,4,16,68,86,75,105
68,63,92,53,1,0,0,0
18,13,20,24,37,35,45,11
3,0,0,0,35,42,27,19
2,1,0,4,0,0,2,0
0,0,0,0,2,2,0,0
1,1,1,0,6,2,3,11
49,59,44,88,1,4,5,1
1,5,2,1,0,0,0,0
0,0,0,0,28,27,31,28
4,9,3,4,25,28,22,53
4,1,1,3,30,31,46,29
14,11,11,4,36,36,31,17
3,1,4,0,4,5,7,8
0,0,0,2,8,7,5,9
9,12,8,5,97,106,105,133
7,10,11,14,9,7,7,7
19,31,20,20,19,21,13,22
14,18,18,20,9,8,8,0
35,45,47,11,3,3,1,1
13,7,11,24,14,12,9,27
7,9,12,0,85,75,89,122
0,1,1,2,0,2,0,3
0,0,0,0,5,2,6,10
14,8,9,3,62,60,62,47
2,4,4,4,0,1,0,0
0,0,0,0,0,1,0,2
1,4,2,6,8,8,10,16
13,17,6,1,4,4,0,2
5,10,8,24,17,11,15,18
8,3,0,12,0,0,0,0
8,11,20,5,0,0,0,0
31,24,36,27,35,26,27,5
6,2,4,10,13,20,18,28
3,4,7,1,0,0,0,0
25,19,30,1,26,30,20,20
12,19,16,22,33,31,32,16
0,0,0,0,8,2,1,2
1,0,3,0,0,0,0,0
46,36,40,33,7,13,7,24
31,21,19,27,42,50,57,5
0,0,0,0,20,16,19,9
0,0,0,0,5,3,4,0
3,0,2,2,5,8,7,2
6,9,6,9,5,7,7,12
10,12,17,3,0,0,0,0
13,13,17,16,1,5,4,1
32,34,42,27,30,28,19,59
6,6,10,8,0,1,1,0
55,43,49,7,20,23,19,20
28,19,35,73,37,22,32,23
46,44,40,56,36,34,17,15
2,1,3,6,4,8,9,12
24,24,29,3,62,75,64,48
0,2,0,0,0,0,0,0
7,4,6,4,6,10,8,7
0,0,0,0,0,1,1,2
13,10,13,3,0,0,0,0
27,18,23,20,0,1,2,1
23,24,30,22,11,10,13,47
63,64,78,53,8,5,3,0
26,17,15,45,26,23,11,31
0,0,0,0,6,4,10,5
20,21,8,60,38,28,36,56
1,1,1,0,8,12,6,3
18,22,20,36,3,8,4,3
5,6,6,2,0,2,2,3
36,35,47,3,3,4,0,3
2,0,1,3,0,0,0,0
0,0,0,0,90,98,87,33
7,2,2,2,0,0,0,0
13,18,9,9,3,2,4,8
0,0,0,0,20,27,23,41
65,41,57,61,36,41,26,4
1,0,0,1,15,16,20,2
1,1,1,1,0,0,0,0
17,11,24,4,2,3,1,0
9,10,8,16,13,8,9,6
1,1,0,3,18,19,13,26
0,1,2,0,0,0,0,0
3,2,4,2,7,11,6,8
36,50,32,26,0,0,0,0
4,7,3,0,23,31,35,69
6,7,6,4,0,0,0,0
2,1,2,0,0,1,2,0
1,0,2,0,30,25,25,28
11,4,10,8,0,0,0,0
56,45,58,9,34,28,33,3
41,45,28,7,53,41,62,213
23,22,34,4,0,1,0,8
4,3,1,6,14,23,15,16
7,5,5,12,5,7,3,0
56,58,74,69,0,0,0,0
0,0,0,0,12,16,12,15
7,4,5,2,0,0,0,0
0,0,0,0,7,3,7,3
1,1,3,1,14,20,10,2
8,9,9,3,0,0,0,0
40,47,48,37,31,40,33,60
26,23,32,8,3,3,6,4
24,23,30,15,23,20,18,27
31,34,19,3,47,58,60,25
0,0,0,0,0,0,0,0
5,6,10,6,22,17,26,8
0,0,0,0,11,14,12,38
0,0,0,0,0,0,0,0
73,79,82,7,0,1,2,0
3,1,2,1,5,9,5,2
0,0,0,0,6,7,2,4
14,12,16,5,3,1,2,0
15,19,12,22,5,3,0,0
7,8,2,9,1,0,0,0
71,60,78,50,3,1,2,0
17,18,27,17,17,17,16,23
11,15,10,38,53,44,49,47
2,0,2,0,0,0,0,0
5,8,7,2,1,1,2,0
18,27,11,9,0,0,0,0
27,25,33,41,57,38,65,64
47,56,40,66,0,0,0,0
8,11,14,43,4,4,2,2
3,1,2,0,0,0,0,0
23,35,33,64,0,0,0,0
27,39,17,43,1,0,0,3
3,12,7,7,1,0,3,1
15,22,18,8,106,102,93,10
22,21,25,4,27,30,24,18
11,11,16,22,11,14,10,0
0,0,0,0,0,0,1,0
7,15,20,9,21,16,20,6
31,47,32,79,0,0,0,0
6,11,8,2,17,16,9,22
7,8,13,2,19,16,22,13
18,21,24,19,0,0,0,1
2,5,1,1,3,4,7,2
18,25,27,5,49,40,45,89
52,34,68,6,0,0,0,0
0,0,0,0,9,12,9,2
10,8,6,6,16,24,16,7
16,13,23,30,34,21,30,40
41,32,48,11,2,0,0,0
44,37,44,42,7,9,3,3
0,0,0,0,0,2,1,0
3,6,5,8,72,75,84,72
1,0,0,0,7,8,8,10
1,3,5,0,0,0,0,0
31,47,28,23,4,1,1,4
11,20,12,17,36,32,46,56
0,0,1,0,0,0,0,0
11,11,4,19,11,10,14,18
0,0,0,0,0,0,6,5
1,0,0,0,21,31,23,19
0,2,1,0,10,14,18,7
2,4,2,2,3,4,1,2
55,53,52,23,4,0,2,0
2,1,6,2,1,1,3,2
8,4,8,11,0,0,0,1
7,5,6,5,7,6,3,11
19,15,10,13,7,6,8,3
52,74,77,16,1,0,1,0
0,0,0,0,25,24,35,10
