"sim18_repl1_input","sim18_repl1_high","sim18_repl1_med","sim18_repl1_low","sim18_repl2_input","sim18_repl2_high","sim18_repl2_med","sim18_repl2_low"
7,8,7,13,57,42,63,116
0,4,6,2,47,42,55,113
0,0,0,0,41,29,23,31
40,29,59,7,54,43,33,66
0,0,0,0,9,7,10,0
49,50,34,22,83,79,90,27
24,29,14,8,3,4,5,10
7,3,7,0,29,24,25,67
9,13,8,12,5,12,17,3
2,0,1,0,12,5,7,2
0,0,2,0,51,67,46,21
19,22,19,0,35,45,42,56
3,7,7,5,33,21,34,24
4,11,2,10,0,0,0,0
8,6,4,0,14,21,7,11
17,11,24,21,0,0,0,0
7,0,1,9,0,0,0,0
52,46,44,140,0,0,0,0
0,0,0,0,0,1,2,0
0,0,0,0,12,7,7,0
7,4,7,9,5,2,11,2
4,1,1,2,25,27,17,34
41,52,37,8,4,2,1,2
6,10,18,21,2,1,0,2
11,5,10,4,22,27,10,37
0,0,0,0,1,2,2,0
9,19,13,14,11,10,11,2
49,57,48,8,4,2,1,0
5,6,4,0,12,11,17,7
74,46,62,21,1,0,0,0
75,62,60,17,104,73,99,68
13,9,5,6,3,1,4,2
4,3,4,3,22,31,24,22
0,0,0,0,23,26,22,10
26,9,28,18,13,20,14,19
17,12,19,0,1,5,1,1
9,6,6,1,1,0,0,0
0,0,0,0,9,5,5,1
71,62,63,37,4,8,4,4
5,5,3,7,4,3,3,4
21,25,12,68,26,22,29,18
4,1,1,0,0,0,0,0
9,16,5,24,11,12,8,6
20,24,17,25,0,1,0,1
6,10,3,5,6,5,3,1
2,6,3,1,34,36,23,70
6,9,14,12,20,25,26,21
43,43,30,25,9,14,19,2
25,33,32,47,16,14,13,6
2,3,1,2,17,19,11,8
22,41,20,30,31,44,35,12
6,4,2,1,0,1,0,0
0,0,0,0,0,0,0,0
7,10,6,0,0,0,2,2
0,3,1,0,3,1,2,1
2,2,3,0,59,49,58,21
1,1,2,2,7,5,5,8
46,52,46,80,13,23,12,14
24,26,21,48,44,45,33,23
2,2,3,2,37,27,51,77
0,0,0,0,12,5,15,9
11,5,4,1,57,42,46,100
0,0,0,0,23,12,19,18
65,85,79,30,19,21,18,30
4,8,7,0,1,1,1,1
8,12,6,3,0,0,0,0
3,5,3,6,64,45,68,87
5,4,7,9,26,28,33,16
21,27,26,10,0,0,0,0
35,36,47,63,11,9,7,3
19,13,18,11,4,2,5,0
9,8,8,4,0,0,0,0
8,3,13,7,0,0,0,0
0,0,0,0,34,37,22,1
15,15,12,6,22,33,16,35
0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,0,15,17,17,28
1,1,2,1,0,0,0,0
1,2,0,3,3,7,5,2
0,1,0,1,6,10,5,16
15,20,21,3,1,4,3,0
19,29,28,21,15,18,20,3
1,3,2,3,3,4,1,2
2,2,3,5,0,0,0,0
4,4,8,3,11,2,5,11
9,8,11,6,36,36,33,0
5,5,0,4,2,0,2,5
4,2,5,2,1,1,1,5
14,21,16,10,4,6,2,11
8,8,8,28,9,6,8,11
9,4,3,15,23,23,32,49
9,10,10,31,7,4,13,12
0,0,0,0,1,0,0,3
56,71,37,27,10,15,11,15
37,32,31,27,16,13,20,11
0,3,1,0,7,11,3,7
0,0,0,0,5,17,3,7
23,34,31,20,4,15,8,23
0,0,0,0,62,62,70,120
34,35,27,22,5,6,3,1
85,92,96,256,14,16,15,11
29,35,32,24,1,1,2,1
0,1,3,0,3,5,2,16
46,75,41,19,5,1,1,0
1,2,3,2,15,14,18,9
0,1,1,0,4,1,5,3
6,1,4,9,19,16,40,16
28,31,33,8,51,31,57,94
2,3,0,3,2,2,2,6
21,23,22,7,6,7,7,7
3,3,1,3,17,19,14,37
6,5,5,1,0,0,0,0
44,34,42,110,20,11,8,16
13,21,9,16,54,31,49,25
0,0,0,0,1,2,3,6
20,15,41,23,39,26,20,7
13,9,13,27,1,0,0,0
19,24,24,7,2,1,0,0
0,0,0,0,54,56,66,36
6,5,3,10,0,1,2,1
3,0,3,0,4,3,1,4
0,0,0,0,0,0,0,0
3,3,3,2,11,11,12,5
0,0,0,0,6,1,6,4
32,37,38,62,15,6,10,15
1,0,1,0,1,0,2,3
17,13,18,28,1,0,0,0
2,3,0,4,1,3,1,0
7,17,5,11,7,4,3,0
32,34,41,28,29,29,30,40
18,28,23,1,1,0,2,0
6,9,3,22,23,20,14,9
27,40,26,35,48,25,31,53
0,1,2,0,11,9,8,13
0,0,0,0,1,4,4,6
49,59,62,115,0,0,0,0
0,0,1,0,24,27,23,52
15,24,19,0,47,33,51,91
16,14,14,1,12,14,9,4
79,100,82,7,4,4,9,9
14,15,13,2,38,42,66,25
11,19,9,12,1,2,2,1
3,2,3,2,48,47,42,100
0,0,1,1,4,5,16,4
0,1,0,0,8,13,13,35
0,0,1,2,0,0,0,0
4,6,1,2,8,2,4,3
37,26,35,8,70,81,47,1
18,11,24,4,29,21,23,25
3,3,1,1,2,7,5,8
15,18,12,3,3,3,1,0
2,8,3,9,2,1,1,0
1,0,0,1,15,10,9,34
10,14,7,18,7,2,6,6
0,0,0,0,3,2,2,0
0,0,0,0,102,109,75,13
25,19,24,15,2,0,1,0
12,11,11,22,6,13,4,8
1,0,0,0,8,14,5,14
1,2,1,2,0,0,0,0
11,13,14,18,0,0,0,0
2,1,3,0,1,1,1,0
0,0,0,0,45,40,49,20
1,2,1,0,0,0,0,0
20,15,15,22,1,1,1,2
6,3,6,1,1,2,2,0
0,0,0,0,0,0,0,0
42,49,35,11,0,0,0,0
13,18,8,14,3,4,2,0
26,24,22,21,21,16,22,62
1,1,1,2,15,3,14,4
5,8,5,9,0,1,1,0
6,7,8,6,2,2,0,2
0,0,0,1,65,75,51,139
18,31,23,14,43,24,35,82
0,1,2,0,0,0,0,0
0,2,1,0,4,1,3,2
25,30,23,14,7,0,8,1
104,89,93,72,0,0,0,0
9,17,9,7,40,45,41,106
19,17,33,41,17,26,25,5
28,27,36,4,36,29,25,15
0,0,0,0,36,36,37,15
10,17,10,15,0,0,0,0
51,42,32,83,26,30,29,12
1,1,1,0,4,1,6,2
5,5,3,8,2,1,0,1
10,8,7,2,7,1,8,1
0,0,0,0,0,0,0,0
18,24,20,22,2,1,2,2
5,5,5,0,4,4,7,3
1,2,1,1,5,6,5,19
0,0,0,0,3,6,10,0
0,0,0,0,44,48,51,61
29,20,45,35,6,15,12,0
2,1,0,5,9,6,8,3
26,43,21,82,0,3,0,2
0,0,0,0,10,16,22,39
0,0,0,0,3,0,3,7
11,18,19,11,63,41,49,48
14,9,9,0,14,7,10,5
0,0,0,0,17,20,17,3
1,4,5,2,35,41,29,2
8,6,2,2,23,16,22,50
4,3,3,1,1,0,3,0
5,4,4,13,50,66,64,68
27,27,34,26,0,0,0,0
3,4,6,2,0,0,0,0
6,5,6,1,9,13,13,1
1,0,0,0,20,15,11,38
1,3,3,8,0,0,2,1
0,1,0,1,0,0,0,0
1,1,4,2,85,85,51,14
3,8,7,0,18,16,21,13
15,23,13,19,0,0,0,0
9,10,4,0,0,0,0,0
14,18,12,6,8,13,15,7
51,53,68,31,22,18,29,9
0,0,0,0,12,11,13,13
0,0,0,0,3,8,1,5
7,6,5,2,4,3,0,3
0,0,0,1,0,0,0,0
3,3,2,1,41,54,51,97
31,38,39,3,21,22,26,18
0,0,0,0,7,3,5,4
22,16,19,20,0,0,0,0
25,19,16,18,5,13,4,5
1,2,1,0,72,64,58,107
0,3,0,3,0,0,0,0
27,39,37,69,0,1,0,0
4,5,6,6,1,1,0,1
135,144,135,60,19,17,9,2
8,4,8,8,2,2,2,2
11,15,12,19,38,30,35,52
46,59,53,24,43,47,36,15
46,55,51,24,15,6,12,11
15,21,14,16,13,11,8,39
0,0,0,0,16,18,16,7
1,0,0,1,27,25,21,30
0,0,0,0,3,7,17,10
6,0,3,3,31,25,28,80
2,0,0,3,21,13,24,17
123,122,101,177,62,56,67,62
46,32,71,4,76,72,87,65
6,19,10,12,13,11,14,18
0,0,0,1,6,10,6,10
2,8,2,5,29,33,26,15
3,1,3,1,0,2,4,1
2,2,4,7,13,11,10,9
9,6,12,1,10,9,9,1
0,0,0,0,8,9,10,6
5,9,2,14,9,9,5,25
5,3,3,2,65,51,65,6
6,5,2,3,1,2,5,2
34,35,34,17,19,21,18,5
0,0,0,0,11,5,5,1
60,41,67,2,0,0,0,0
12,16,11,3,48,44,47,3
30,34,45,30,76,62,54,37
0,0,0,0,2,7,11,5
64,46,66,140,3,4,5,1
26,18,31,11,4,9,6,19
24,25,15,35,61,86,78,58
27,35,30,3,26,28,31,6
2,2,5,0,0,0,0,0
33,33,38,69,4,4,8,7
3,5,0,0,0,4,7,2
0,0,0,0,32,40,20,15
4,2,5,6,0,0,0,0
28,24,44,10,113,129,138,64
6,9,5,7,59,71,79,15
57,73,57,13,35,41,39,24
21,14,19,12,7,12,8,5
1,1,0,0,34,22,29,25
3,0,1,3,4,6,5,11
23,22,22,34,78,66,79,20
22,28,24,24,2,5,5,0
5,2,2,0,6,7,9,5
14,16,14,7,0,0,0,0
7,10,3,19,0,0,0,0
0,1,1,2,0,0,0,0
67,91,52,50,0,0,0,0
71,68,78,28,44,53,41,87
24,42,31,19,16,12,16,7
0,0,1,1,16,5,13,10
0,0,0,0,0,0,0,0
28,19,33,2,1,0,0,3
15,19,13,1,30,28,30,3
0,0,0,0,12,13,11,6
40,34,41,40,3,9,1,13
0,0,0,0,13,12,15,9
41,36,37,73,13,5,8,16
2,0,0,0,4,6,3,0
9,3,4,3,4,3,0,0
3,6,2,0,0,0,0,0
16,17,18,4,0,1,3,0
1,9,5,1,4,16,12,20
24,45,18,1,6,9,18,8
1,0,0,4,22,36,23,27
17,26,21,11,0,0,2,0
10,11,9,21,11,16,15,4
20,27,25,4,22,24,21,26
8,1,5,2,5,6,11,4
97,84,110,138,0,0,1,0
0,0,0,0,5,14,6,11
0,1,2,2,3,1,1,1
0,0,0,0,0,0,0,0
0,0,2,0,29,12,16,2
0,0,0,0,53,67,62,12
1,2,3,4,3,4,2,0
7,14,6,29,3,5,2,8
1,0,1,4,8,5,9,7
5,9,6,5,11,13,10,13
18,8,14,20,1,4,2,0
0,3,1,1,0,0,0,0
0,5,4,5,29,31,39,78
0,2,1,4,30,30,31,2
3,3,10,3,16,20,17,28
0,0,0,1,5,4,2,2
35,25,26,34,3,3,1,0
14,15,18,3,1,0,0,0
6,4,3,4,2,0,2,4
5,7,8,7,16,30,16,13
31,23,21,10,6,11,8,2
26,23,28,117,52,48,45,2
5,6,4,7,18,15,18,5
12,25,18,28,0,0,0,0
6,12,8,3,7,11,14,27
19,27,20,18,53,67,55,16
1,1,0,0,2,0,0,0
18,19,19,6,56,46,70,27
20,10,17,21,20,11,15,20
0,0,0,0,0,0,0,0
7,11,15,5,4,3,4,0
18,13,30,27,14,13,7,7
0,1,0,0,0,0,1,0
10,3,13,1,8,5,7,0
1,2,1,1,20,27,27,16
1,2,5,2,0,0,2,0
7,8,5,6,3,2,1,0
5,1,3,8,0,0,0,0
7,7,6,2,2,3,0,2
15,14,19,13,12,21,17,8
3,1,1,1,0,0,0,0
1,0,3,3,26,21,14,8
20,11,16,7,28,32,21,56
16,13,19,8,5,4,8,6
2,1,2,2,45,32,58,23
17,23,25,40,7,8,5,12
25,33,21,27,10,7,9,18
19,22,20,19,17,11,26,41
35,24,38,24,2,2,6,0
3,4,5,2,14,21,10,16
34,62,49,98,2,2,2,3
85,67,92,69,12,9,10,7
6,5,3,5,23,15,18,24
62,56,54,66,2,6,1,3
30,20,33,69,32,29,20,49
2,3,2,3,13,13,12,3
0,0,0,0,27,16,27,29
5,5,4,0,36,31,29,60
20,12,21,17,0,0,0,0
1,1,0,1,0,0,1,0
60,61,42,92,0,2,0,2
5,7,1,4,16,18,14,21
29,22,29,15,0,0,0,0
5,3,7,2,32,22,25,34
45,44,42,42,30,21,28,17
1,0,1,0,49,68,40,7
12,9,5,5,5,1,9,1
2,0,0,0,2,2,1,2
100,89,72,210,9,4,3,9
13,7,9,6,0,1,1,3
77,104,81,44,18,17,20,40
53,52,68,30,0,0,0,0
33,55,39,52,29,47,47,6
3,1,2,0,5,8,9,10
9,8,4,2,0,0,0,0
20,19,10,11,0,0,0,0
3,1,0,0,12,16,16,11
6,11,11,12,18,6,11,21
0,0,0,0,34,33,32,33
57,55,41,38,1,2,0,0
6,12,5,3,27,21,26,70
22,34,14,6,29,35,27,29
6,11,14,4,0,1,0,1
1,3,3,3,3,9,4,3
21,20,15,53,33,39,46,76
0,0,0,0,0,0,0,0
71,66,61,133,23,21,28,42
25,49,28,79,10,7,11,3
16,17,12,11,20,24,17,36
35,34,38,46,67,88,48,48
12,9,9,7,8,7,5,0
1,0,0,0,82,76,70,96
2,0,1,5,13,7,7,14
50,49,30,74,35,42,37,46
46,47,74,87,1,0,2,1
1,2,1,1,5,0,2,2
10,10,10,13,46,41,30,118
8,3,6,5,0,0,0,0
109,88,114,34,3,1,2,0
0,0,0,0,16,16,20,17
2,10,5,2,0,0,0,0
0,1,1,1,6,2,4,9
0,0,0,0,0,0,0,0
1,0,0,0,2,8,5,2
8,7,4,15,3,1,4,1
3,5,4,9,1,0,1,2
10,6,10,0,57,62,51,20
34,28,26,28,2,4,1,1
2,3,0,2,4,1,0,5
1,6,4,9,0,0,0,0
2,2,0,1,0,0,1,1
2,6,3,2,5,4,4,2
31,37,33,62,0,0,0,0
0,0,0,0,0,0,0,0
23,29,30,10,40,42,61,74
8,8,8,6,5,6,6,8
2,0,1,4,41,47,41,17
5,6,4,5,14,12,16,30
53,55,53,83,0,0,0,0
0,0,0,0,0,0,0,0
9,6,10,9,38,28,31,6
0,0,0,0,4,12,3,1
12,16,6,17,4,5,8,5
14,6,10,0,4,6,8,10
26,32,22,18,22,22,29,78
4,1,3,1,49,46,56,72
55,40,45,57,0,2,0,0
41,48,54,163,0,0,0,0
8,12,5,8,0,0,4,0
7,7,12,6,10,5,2,3
26,29,30,1,1,0,0,0
35,44,34,10,12,19,13,5
28,26,32,20,13,7,7,1
11,8,8,13,33,37,34,27
0,0,0,0,0,1,0,0
20,30,29,4,26,22,21,7
22,21,25,21,0,0,1,1
46,53,58,7,0,1,0,0
0,0,0,0,3,2,1,1
24,21,27,26,5,7,8,8
8,6,8,0,28,32,27,5
24,19,13,7,5,5,7,6
0,0,0,0,0,0,0,0
10,13,12,9,9,12,5,0
14,10,6,26,13,13,10,7
1,2,1,1,20,23,21,1
115,103,91,34,8,11,10,13
17,15,14,26,6,7,6,25
4,5,1,2,0,0,0,0
43,37,58,74,2,2,6,0
5,4,3,3,5,6,4,15
15,19,19,9,0,0,0,0
100,64,99,156,88,79,80,46
1,1,0,0,5,9,9,1
28,18,33,21,0,0,2,1
53,64,46,71,6,6,2,0
1,2,3,0,9,6,6,10
23,23,31,0,0,0,0,0
2,2,0,1,7,11,3,6
9,11,4,6,21,27,10,11
0,0,0,0,3,2,4,3
0,0,0,0,23,18,25,4
21,29,30,10,4,8,3,2
0,0,0,0,17,16,12,11
5,4,7,0,1,0,1,0
0,0,0,0,0,0,0,0
1,1,0,2,0,0,0,0
0,0,0,0,46,44,35,71
8,11,5,3,0,0,0,0
0,0,0,0,1,2,5,1
3,1,3,6,0,0,0,0
0,0,0,0,8,9,15,3
31,31,27,68,84,86,77,113
6,19,11,8,18,12,15,28
4,3,5,4,7,8,13,0
48,59,69,18,2,0,0,3
0,0,0,0,1,0,1,0
108,93,92,11,14,7,14,11
7,22,20,34,38,21,32,10
14,15,6,7,14,11,12,0
12,8,6,2,4,10,4,8
0,0,0,0,0,0,0,0
33,26,24,30,23,29,24,30
12,12,12,10,0,0,0,0
9,7,9,1,2,1,3,0
0,1,0,3,24,19,37,17
0,0,0,0,5,4,8,0
27,25,29,19,8,7,1,2
9,11,9,3,0,1,1,2
14,17,7,8,0,0,0,0
55,41,49,20,19,37,35,59
0,2,0,0,2,1,0,2
3,9,4,3,3,1,0,1
1,0,5,3,18,15,31,30
1,2,0,0,9,6,5,2
22,19,20,8,2,8,4,10
5,2,2,1,49,35,38,45
11,21,10,14,22,28,17,38
5,3,7,1,6,14,3,4
16,16,19,2,9,6,2,14
34,33,44,84,7,18,17,15
44,40,39,15,18,23,16,28
25,27,40,9,16,21,21,5
49,62,60,78,3,0,4,1
29,28,40,2,5,5,3,8
1,1,0,0,64,58,55,93
13,15,14,9,46,36,32,24
23,31,31,8,2,6,3,1
5,4,2,8,0,0,0,0
6,5,3,4,45,42,55,16
15,18,21,19,10,19,5,2
94,117,134,38,28,22,29,2
18,28,17,11,31,25,23,9
0,0,0,0,12,10,12,11
24,13,29,62,23,15,18,8
26,13,23,17,0,0,0,0
15,9,13,37,0,1,0,1
0,0,0,0,14,14,18,46
16,6,16,8,13,8,14,44
4,0,1,0,19,21,23,31
20,25,24,11,9,12,4,1
51,78,54,42,6,6,9,4
26,22,25,31,20,12,18,1
27,24,40,17,32,37,35,29
0,0,0,0,14,11,12,6
28,19,32,0,7,10,6,2
0,0,0,0,0,0,0,0
19,12,18,15,31,28,40,23
0,0,0,0,8,12,8,44
6,10,5,5,8,8,9,3
7,11,4,8,18,8,9,7
9,9,2,1,33,24,29,3
42,30,47,25,1,0,0,2
0,0,3,0,4,5,9,13
16,12,14,15,2,3,2,0
5,10,17,6,11,14,4,0
1,5,2,1,44,59,24,35
6,10,10,3,55,59,50,28
0,0,0,0,98,80,96,18
69,47,67,75,0,0,0,0
5,2,6,1,7,11,6,23
11,14,10,21,0,0,0,0
0,0,0,0,0,2,2,1
15,15,19,9,45,46,43,84
35,28,28,1,21,24,23,132
9,12,9,17,4,5,0,0
4,3,3,1,28,25,31,48
2,1,3,1,0,0,1,0
21,20,17,10,12,9,9,24
27,23,24,67,0,0,0,1
14,23,17,17,4,3,4,1
8,18,19,22,8,4,9,0
1,4,3,8,10,13,11,14
16,24,24,3,0,1,1,2
0,0,0,0,13,14,15,14
18,22,37,15,11,23,21,11
1,2,4,0,0,0,1,0
8,10,12,8,6,14,5,2
5,1,2,0,12,12,14,15
23,40,37,25,2,4,4,13
1,2,1,1,0,0,0,0
6,5,4,5,11,7,8,13
7,9,4,18,12,8,6,2
10,2,9,3,5,5,4,1
45,31,41,4,7,2,3,1
8,4,6,4,9,0,4,5
10,13,14,5,0,0,0,1
190,209,127,503,5,3,9,8
35,50,41,71,4,4,5,0
7,2,2,1,0,0,0,0
2,3,2,9,68,74,68,31
17,18,18,8,0,0,0,0
80,89,88,31,18,18,18,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
24,12,20,20,54,68,64,132
16,13,12,24,53,54,73,23
0,0,0,0,7,6,0,0
8,13,14,2,1,2,0,3
0,0,0,0,7,14,15,22
3,2,3,1,0,0,0,0
2,2,3,0,5,12,8,15
3,2,3,0,41,44,32,4
44,41,40,100,29,24,26,9
9,6,8,15,72,67,68,67
78,55,85,74,0,0,0,0
15,15,15,19,42,42,39,20
1,2,1,0,32,39,34,19
0,1,2,0,1,2,0,2
0,0,0,0,0,1,0,1
0,0,1,0,3,3,4,6
60,52,44,136,6,0,7,0
1,0,0,3,0,0,0,0
0,0,0,0,21,31,24,17
4,2,8,5,20,28,35,32
2,4,1,4,39,32,51,5
16,15,11,11,39,36,30,20
0,2,1,0,7,6,3,6
2,3,0,2,11,10,4,12
12,6,9,3,78,88,87,26
10,7,4,11,10,6,10,8
25,24,25,18,23,17,27,50
21,13,15,11,6,12,8,5
35,41,41,48,2,0,1,0
13,15,19,15,11,17,22,17
11,14,7,5,69,64,76,45
0,0,2,0,0,1,0,0
0,0,0,0,4,10,4,2
10,8,17,5,64,65,43,69
3,7,3,6,0,0,0,0
0,0,0,0,1,1,1,2
3,0,6,1,6,7,8,27
10,10,8,4,2,2,6,3
14,17,8,3,13,13,10,19
3,7,2,11,0,0,0,0
9,7,10,10,0,0,0,0
28,34,35,28,22,25,25,68
8,7,4,1,12,18,15,27
5,4,1,11,0,0,0,0
29,25,41,19,34,33,22,81
15,18,22,29,28,35,26,28
0,0,0,0,4,2,4,21
0,0,1,0,0,0,0,0
29,41,40,12,11,11,14,9
24,22,29,12,62,58,46,70
0,0,0,1,18,8,21,43
0,0,0,0,4,2,4,6
2,2,1,0,6,3,2,8
6,4,6,14,9,7,11,4
13,14,14,6,0,0,0,0
14,9,22,13,6,7,1,3
48,36,39,28,18,18,30,59
12,10,6,8,1,0,1,1
51,55,56,12,19,21,18,14
17,21,20,18,24,33,22,10
51,38,51,51,24,30,25,49
4,3,3,3,8,4,8,12
28,31,24,44,66,60,88,56
0,0,0,0,0,0,0,0
1,6,4,4,4,6,14,8
0,0,0,0,2,0,1,1
10,17,15,11,0,0,0,0
23,38,36,20,1,1,2,1
22,16,21,5,13,15,13,10
62,73,63,172,7,2,8,5
21,27,18,1,25,25,15,18
0,0,0,0,4,6,3,2
19,24,25,40,35,22,24,57
1,2,0,2,12,11,9,17
20,16,27,5,5,3,4,1
7,2,5,2,2,2,3,5
34,41,47,49,1,3,1,1
1,1,2,1,0,0,0,0
0,0,0,0,84,84,113,52
5,5,1,1,0,0,0,1
14,14,8,22,3,4,2,7
0,0,0,0,23,20,21,2
46,45,49,142,33,29,31,39
0,1,2,0,6,12,20,2
0,3,3,2,0,0,0,0
27,16,22,3,3,1,0,1
10,5,25,3,10,10,16,7
2,1,2,4,16,24,21,24
1,0,0,1,0,0,0,0
6,2,2,2,4,5,10,4
44,36,50,106,0,0,0,0
6,3,8,1,23,26,28,27
10,8,8,5,0,0,0,0
0,2,1,0,0,0,0,0
0,2,0,2,30,36,33,20
7,4,10,9,0,0,0,0
59,52,46,2,34,39,31,30
37,36,39,17,51,65,58,52
31,41,24,37,5,0,1,0
2,2,4,0,13,13,16,27
4,6,6,4,9,5,4,11
66,71,61,54,0,0,0,0
0,0,0,0,14,8,17,10
2,1,4,3,0,0,0,0
0,0,0,0,10,13,5,8
0,1,1,3,9,15,10,7
4,6,15,3,0,0,0,0
39,37,43,124,41,27,37,31
30,21,27,85,1,6,6,2
20,19,27,24,24,11,21,4
28,24,29,50,49,45,58,21
0,0,0,0,0,0,0,0
3,6,7,7,32,17,24,60
0,0,0,0,15,11,9,17
0,0,0,0,0,0,0,0
72,67,88,103,1,1,1,0
0,1,1,1,6,7,3,3
0,0,0,0,5,2,1,0
8,12,13,23,3,2,2,0
21,12,10,7,1,3,1,10
5,8,5,8,1,0,0,0
62,58,63,21,2,2,0,1
29,17,26,5,15,17,13,12
3,3,12,2,61,52,43,19
1,2,1,0,0,0,0,0
7,4,11,1,3,2,2,2
15,21,23,7,0,0,0,0
31,29,39,3,41,69,42,32
42,41,45,40,0,0,0,0
10,13,8,3,4,2,3,4
3,3,3,2,0,0,0,0
24,35,27,2,0,0,0,0
29,33,18,56,0,0,0,0
11,9,5,4,1,0,0,0
18,15,17,37,85,113,110,39
16,21,22,44,30,27,31,27
18,21,16,11,9,13,7,2
0,0,0,0,0,0,1,0
12,11,13,4,24,20,20,8
40,25,44,105,0,0,0,0
10,8,12,12,18,20,14,5
11,8,8,5,20,23,16,56
16,28,19,29,0,0,0,0
3,4,2,2,6,4,15,3
19,28,25,34,51,48,42,4
45,49,41,19,0,0,0,0
0,0,0,0,12,12,6,19
4,7,7,12,23,17,22,7
25,20,14,1,26,26,36,33
42,30,42,10,1,1,1,1
26,28,42,1,7,3,6,8
0,0,0,0,1,2,3,1
11,7,3,17,62,69,70,52
0,1,0,0,10,11,8,19
2,2,5,0,0,0,0,0
37,30,30,63,3,2,3,3
20,16,10,19,36,23,45,25
0,0,0,0,0,0,0,0
13,9,14,0,17,17,11,10
1,1,0,1,0,5,4,2
0,0,0,0,29,14,20,29
1,0,3,2,21,11,22,29
3,6,0,5,2,2,1,1
46,47,56,36,0,4,1,2
6,5,2,2,1,2,1,0
6,5,7,8,1,0,0,0
6,8,9,6,6,2,5,0
15,11,14,28,3,7,5,11
84,62,87,36,3,2,0,0
0,0,0,0,21,16,20,89
