"sim24_repl1_input","sim24_repl1_high","sim24_repl1_med","sim24_repl1_low","sim24_repl2_input","sim24_repl2_high","sim24_repl2_med","sim24_repl2_low"
0,0,0,0,0,0,1,1
23,33,30,83,55,48,28,9
11,13,13,1,5,3,6,6
1,4,1,4,43,57,42,14
8,12,7,29,13,16,13,48
58,50,54,89,0,0,0,0
0,0,0,0,0,0,0,0
7,7,7,2,29,32,31,39
0,0,0,0,4,5,10,10
7,22,8,2,6,8,6,0
12,12,5,1,8,8,7,8
35,23,23,24,28,24,27,27
1,3,4,4,51,62,50,2
36,55,35,84,2,1,1,2
50,31,47,67,0,0,0,0
10,7,11,8,0,2,1,0
9,10,8,6,3,6,6,3
24,27,22,3,1,1,0,0
38,48,29,37,11,13,13,13
26,25,22,3,8,8,7,4
1,12,9,0,27,43,39,24
0,0,0,0,0,0,0,0
27,25,29,15,29,19,25,23
20,19,25,37,0,0,1,1
48,48,73,21,0,1,0,0
0,0,0,0,5,1,3,4
26,30,30,34,3,3,7,3
1,6,5,13,26,31,37,106
15,21,9,2,5,6,5,4
1,0,0,0,0,0,0,0
17,9,14,17,13,5,13,3
13,14,14,35,12,17,18,43
0,1,1,0,33,17,16,87
104,71,121,157,2,4,9,5
17,13,21,15,5,5,5,9
3,2,4,1,0,0,0,0
49,62,30,7,4,3,2,4
1,2,6,1,4,13,10,15
19,20,18,37,0,0,0,0
109,91,71,386,80,92,53,10
0,0,3,1,15,6,12,3
34,28,22,37,0,0,0,0
48,60,41,4,4,6,3,13
3,3,8,1,8,10,12,16
23,26,20,34,0,0,0,0
1,2,1,3,10,13,2,4
10,6,5,13,13,19,20,9
0,0,0,0,3,6,5,4
0,0,0,0,31,19,27,76
28,19,20,28,8,2,11,10
0,0,0,0,20,27,11,44
1,3,10,1,2,1,2,0
0,0,0,0,0,0,0,0
2,3,2,2,0,0,0,0
0,0,2,0,38,38,35,39
5,5,16,3,0,0,0,0
0,0,0,0,3,2,4,1
3,1,5,3,0,0,0,0
0,0,0,0,7,8,8,17
33,37,21,24,82,66,116,12
17,9,16,1,16,11,14,18
2,5,3,1,4,8,6,15
62,71,60,34,1,3,0,0
0,0,0,0,1,0,0,0
99,77,88,98,13,10,17,13
16,23,25,5,35,31,30,55
15,11,17,14,9,14,14,16
9,14,9,4,5,4,6,11
0,0,0,0,0,0,0,0
30,25,32,20,26,21,23,29
14,9,8,4,0,0,0,0
15,8,6,10,0,1,2,1
0,1,0,0,20,27,17,36
0,0,0,0,3,5,1,11
24,20,29,23,7,3,5,16
16,10,13,33,2,1,3,0
11,17,6,5,0,0,0,0
48,46,50,36,31,43,34,53
0,1,0,3,1,2,1,6
7,9,4,17,2,1,0,0
1,1,2,0,23,24,27,9
1,1,4,1,8,6,5,4
17,20,16,14,8,9,2,2
3,4,3,4,39,32,43,88
14,20,11,33,16,32,21,16
8,3,3,11,8,4,7,2
12,17,16,1,6,4,1,8
44,37,42,30,18,21,15,5
32,32,39,53,13,23,21,19
37,39,33,14,14,14,19,3
67,45,46,44,2,1,0,0
38,34,52,8,6,6,8,3
1,1,1,0,61,51,73,39
9,18,13,12,35,30,45,16
27,33,21,22,4,0,4,4
7,5,4,4,1,1,1,2
3,8,5,3,64,56,56,32
15,15,16,7,8,19,8,10
119,96,129,20,20,21,11,9
22,20,27,13,35,26,32,19
0,0,0,0,15,13,12,4
12,17,10,35,21,14,23,10
13,12,15,44,0,1,0,1
18,9,13,10,0,0,1,2
1,0,0,0,17,22,15,17
17,8,10,13,12,17,14,10
5,3,1,0,20,21,32,19
18,21,26,22,9,8,6,13
51,38,70,19,6,6,6,30
33,20,34,37,13,12,12,10
29,25,29,45,38,42,63,23
0,0,0,0,24,7,13,27
26,24,24,15,11,13,1,3
0,0,0,0,0,0,0,0
21,19,12,3,38,32,34,29
0,0,0,0,9,11,10,2
5,12,7,5,9,5,6,4
6,4,8,11,10,9,11,17
10,7,5,20,25,16,33,68
45,30,46,24,0,1,2,1
2,0,0,1,8,7,13,13
11,17,23,15,0,2,2,1
10,6,10,22,6,8,6,3
1,2,0,3,45,40,41,22
6,6,4,15,60,60,59,38
0,0,0,1,95,83,113,9
48,64,63,50,0,0,0,0
2,3,2,1,6,4,9,3
14,11,11,12,0,0,0,0
0,1,0,0,0,2,1,0
16,14,31,7,28,34,39,42
25,27,26,13,16,22,16,16
10,10,3,0,0,2,2,5
5,4,4,0,26,22,24,27
2,1,0,1,1,0,0,0
23,20,24,28,3,11,10,12
31,27,18,40,1,1,2,0
16,19,12,31,2,2,1,1
18,13,16,15,3,7,2,8
2,4,0,1,14,10,12,1
12,20,22,16,0,1,0,5
0,0,0,0,20,21,7,2
21,19,47,36,15,17,9,21
2,4,3,8,0,0,0,0
9,7,8,2,7,5,9,8
3,0,2,0,12,16,15,49
17,25,37,34,0,0,1,7
0,0,2,0,0,0,0,0
2,5,5,5,9,12,7,22
6,8,4,6,10,9,9,6
9,10,3,7,2,1,4,4
61,51,56,5,8,2,8,4
3,3,4,12,6,9,10,15
6,7,9,8,0,1,0,0
186,213,129,141,5,4,1,4
48,47,48,20,8,3,1,2
0,2,2,7,0,0,0,0
5,2,3,1,60,60,74,38
19,10,14,14,0,0,0,0
78,64,90,108,16,16,17,25
0,0,0,0,0,0,0,0
0,0,0,0,0,1,2,0
16,12,24,18,63,57,58,89
20,17,15,17,55,43,48,20
0,0,0,0,1,3,5,1
8,9,21,24,1,1,1,1
0,0,0,0,10,9,14,10
4,5,3,7,0,0,0,0
3,5,0,6,13,10,7,18
2,2,2,1,53,34,34,26
34,35,37,22,25,29,28,18
6,7,8,8,73,75,63,1
65,69,79,14,0,0,1,0
17,21,21,4,31,31,41,19
1,0,1,3,43,24,39,30
0,1,2,0,1,2,0,0
0,0,0,0,2,3,1,1
0,0,3,0,9,5,4,1
44,56,58,14,9,4,3,3
1,0,1,0,0,0,0,0
0,2,0,0,21,16,26,38
9,10,6,6,29,39,34,1
2,4,2,0,29,21,34,10
13,10,14,3,40,26,42,8
1,0,4,4,1,4,8,12
1,2,3,1,9,11,3,5
8,17,5,7,89,77,81,8
8,10,4,20,7,8,4,9
23,28,26,3,28,27,26,11
11,22,17,1,4,5,4,2
55,40,36,10,2,2,1,1
12,11,13,6,16,14,14,29
14,13,14,8,80,67,88,56
1,1,2,0,1,0,0,0
0,0,0,0,6,7,5,3
9,12,10,21,60,44,60,240
3,2,3,11,0,0,1,0
0,0,0,0,1,3,2,0
4,2,5,2,15,10,5,2
9,11,16,3,3,5,5,1
15,9,4,9,19,12,18,12
4,2,1,4,0,0,0,0
14,14,14,5,0,0,0,0
25,38,22,26,28,28,18,2
4,6,4,6,20,20,18,4
6,4,9,2,0,0,0,0
14,22,25,6,31,30,41,15
17,13,14,4,32,28,29,92
0,0,0,0,11,7,6,6
1,3,0,0,0,0,0,0
41,52,33,25,6,11,10,6
28,37,19,6,56,63,50,4
1,0,0,0,17,9,16,3
0,0,0,0,4,3,1,5
1,2,1,0,3,1,7,4
8,9,3,6,12,6,9,10
14,12,9,5,0,0,0,0
13,16,5,15,1,1,3,4
44,41,43,88,32,35,16,25
6,6,8,9,0,0,0,1
34,46,75,30,16,17,19,0
22,37,19,40,26,35,38,46
35,46,33,27,26,30,20,11
5,3,5,2,9,6,9,6
31,35,19,15,67,66,64,71
1,0,0,0,0,0,0,0
2,5,4,1,5,11,4,4
0,0,0,0,0,1,2,2
25,15,14,8,0,0,0,0
23,35,19,16,0,4,6,1
33,24,24,9,12,16,6,2
57,85,74,83,5,7,5,5
8,25,18,16,10,22,19,19
0,1,0,0,9,4,3,1
20,11,15,0,30,29,17,21
1,1,2,1,10,7,7,3
16,19,16,15,3,1,5,5
12,11,2,1,2,1,3,0
30,26,34,50,2,1,3,1
1,2,1,1,0,0,0,0
0,0,0,0,91,81,106,123
1,4,4,6,0,0,0,0
7,12,21,18,8,2,4,2
0,0,0,0,21,17,25,6
45,51,45,76,44,27,47,49
1,1,0,0,11,18,11,7
2,3,0,3,0,0,0,0
22,16,16,35,4,2,0,0
10,11,15,4,16,18,18,6
0,2,3,0,22,20,14,32
0,0,2,3,0,0,0,0
2,4,3,1,9,5,12,3
44,36,48,7,0,0,0,0
2,5,7,0,43,32,21,23
4,9,3,17,0,0,0,0
2,0,1,1,1,1,0,0
0,0,0,0,29,29,27,2
9,9,7,4,0,0,0,0
45,53,63,16,28,22,53,35
26,29,24,35,54,58,74,81
35,25,30,34,1,1,2,1
6,1,3,3,18,17,7,10
6,5,5,7,5,1,12,3
58,50,48,90,0,0,0,0
0,0,0,0,17,12,6,10
3,4,6,0,0,0,0,0
0,0,0,0,9,7,10,0
0,1,1,0,14,23,8,8
6,13,11,1,0,0,0,0
40,40,44,102,28,33,33,7
22,19,34,46,2,2,3,2
25,23,24,58,19,18,19,15
23,20,30,32,50,37,63,66
0,0,0,0,0,0,0,0
6,6,3,13,22,25,28,68
0,0,0,0,16,14,7,12
0,0,0,0,0,0,0,0
67,56,58,37,0,0,1,2
0,0,2,4,5,6,1,1
0,0,0,0,3,2,3,0
9,16,18,3,3,1,2,4
18,11,16,24,2,2,4,3
8,9,7,3,2,0,2,0
62,49,63,12,2,2,2,0
22,34,24,5,26,12,29,7
8,3,12,15,49,49,47,93
1,2,1,2,0,0,0,0
5,7,6,9,3,4,1,6
32,18,26,11,0,0,0,0
34,38,28,7,61,50,47,22
50,57,51,8,0,0,0,0
19,7,12,8,0,1,2,4
0,2,4,5,1,0,0,0
35,54,29,18,0,0,0,0
29,23,26,38,0,1,0,1
2,1,4,6,0,0,0,1
15,15,26,8,97,90,99,163
28,25,22,6,22,27,15,25
21,12,9,20,2,10,5,33
0,0,0,0,0,0,0,0
9,11,8,11,18,27,21,3
31,24,29,84,0,0,0,0
13,13,9,4,12,11,16,11
9,11,10,11,15,24,14,66
29,21,28,50,0,0,3,3
0,2,1,2,9,5,5,4
21,28,32,1,55,70,32,18
56,44,48,65,0,0,0,0
0,0,0,0,7,4,8,12
13,8,8,5,20,26,15,33
16,12,20,16,24,29,41,7
39,35,33,54,0,1,1,1
39,51,30,34,5,5,5,6
0,0,0,0,1,3,2,0
9,3,6,0,91,75,93,90
0,0,0,0,9,15,8,4
3,1,2,1,0,0,0,0
33,14,33,14,5,1,2,2
16,18,18,4,36,27,37,85
1,0,1,4,0,0,0,0
9,11,14,9,10,21,17,19
1,0,1,0,5,5,4,5
0,0,0,0,22,26,11,31
1,1,1,2,16,14,16,4
0,4,3,3,1,0,1,1
55,39,66,60,1,0,3,1
1,3,7,3,1,1,2,0
9,12,9,5,0,0,0,0
5,9,9,19,6,2,4,2
9,16,6,26,4,3,7,0
54,78,50,119,1,0,2,1
0,0,0,0,26,21,32,11
