"sim28_repl1_input","sim28_repl1_high","sim28_repl1_med","sim28_repl1_low","sim28_repl2_input","sim28_repl2_high","sim28_repl2_med","sim28_repl2_low"
17,17,11,15,6,4,5,0
12,8,3,2,0,0,0,0
5,3,7,1,0,0,0,0
0,0,0,0,40,24,31,68
13,9,13,7,22,22,28,1
1,0,0,2,0,0,0,0
0,0,0,0,2,2,2,1
0,0,0,1,26,12,19,39
2,2,1,2,0,0,0,0
1,1,1,0,2,3,4,2
0,0,1,0,2,6,4,5
17,16,14,12,4,3,4,1
23,18,24,36,15,20,25,22
2,2,2,0,8,4,2,2
3,3,1,3,0,0,0,0
8,7,6,17,2,7,5,4
11,14,8,21,35,23,33,13
3,4,1,0,5,2,5,3
4,9,2,6,1,0,0,1
29,14,16,18,1,7,6,2
7,5,8,0,14,8,10,19
9,7,7,20,17,18,32,1
6,5,11,7,5,15,12,15
0,0,0,0,1,1,0,0
54,65,43,57,15,17,17,4
43,44,47,45,19,24,17,10
0,5,2,1,4,7,11,4
0,0,0,0,7,7,1,4
32,33,35,41,11,12,10,9
0,0,0,0,71,54,55,31
23,23,24,10,6,4,5,6
100,104,92,39,10,13,15,24
35,25,29,13,1,1,0,1
2,1,1,1,10,10,3,2
65,80,52,13,4,0,0,1
2,0,4,3,12,13,29,6
1,1,4,0,4,3,1,2
1,2,1,0,23,26,29,7
23,37,26,52,39,51,37,135
4,2,1,1,7,3,1,1
29,24,25,33,8,8,6,6
4,3,4,2,25,16,32,25
1,5,3,0,0,0,0,0
64,42,62,26,18,14,18,5
16,21,8,2,51,54,41,55
0,0,0,0,5,1,2,7
25,25,31,107,27,34,14,44
19,14,14,6,1,1,0,0
19,20,25,4,0,0,1,0
0,0,0,0,47,48,62,114
7,7,8,0,0,1,1,3
2,0,3,0,1,5,6,0
0,0,0,0,0,0,0,0
4,1,3,4,11,11,18,7
0,0,0,0,2,3,7,1
21,29,39,9,9,9,13,17
0,0,1,1,4,1,0,5
20,17,16,15,2,0,0,2
4,1,2,4,1,3,0,0
9,6,6,4,8,6,7,6
27,35,31,12,20,22,32,1
26,15,25,37,3,1,1,6
7,5,7,11,18,27,10,7
29,22,34,56,41,44,36,46
0,0,1,2,13,11,12,16
0,0,0,0,2,2,6,3
47,43,73,84,0,0,0,0
0,0,0,1,26,32,28,24
11,21,18,13,38,39,51,48
13,10,17,46,18,12,13,1
75,86,57,122,8,9,3,7
9,19,11,11,50,37,57,67
8,12,9,4,1,0,0,0
1,2,0,0,36,38,45,55
0,1,0,0,11,9,11,1
0,1,0,0,15,16,12,21
1,1,0,0,0,0,0,0
3,1,5,10,2,4,2,3
38,36,33,23,66,74,58,50
14,14,7,19,24,25,18,31
4,1,3,1,3,6,4,2
12,11,25,18,2,2,5,0
0,5,1,6,2,0,0,0
0,0,0,0,9,9,11,9
13,8,10,9,4,6,2,0
0,0,0,0,3,2,0,0
0,0,0,0,94,101,78,49
18,28,22,3,1,0,0,1
15,12,7,1,9,3,4,16
0,0,0,0,8,6,4,4
1,1,0,0,0,0,0,0
10,11,14,0,0,0,0,0
1,4,5,1,3,1,2,0
0,0,1,0,53,37,34,40
2,6,3,11,0,0,0,0
19,17,16,12,0,0,1,0
6,7,3,2,5,2,2,2
0,0,0,0,0,0,0,0
44,42,76,84,0,0,0,0
10,14,9,10,4,2,1,2
26,25,17,22,24,15,17,7
1,0,2,1,16,9,12,7
5,9,10,2,0,1,0,0
9,6,9,4,3,0,0,0
0,0,0,0,58,55,71,25
30,24,26,35,33,47,36,29
2,3,1,0,0,0,0,0
0,1,1,1,4,2,2,2
29,28,23,18,5,11,12,3
85,86,86,1,0,0,0,0
6,11,8,4,34,49,37,9
16,21,22,26,33,13,33,23
32,32,23,8,32,35,43,16
0,0,0,0,19,38,36,37
16,15,6,14,0,0,0,0
30,40,33,17,38,32,30,39
0,1,0,2,6,4,5,1
3,2,4,3,0,0,1,5
5,5,7,7,6,7,4,3
2,0,1,0,0,0,0,0
25,19,17,28,3,3,1,5
10,6,5,5,5,4,10,8
2,1,1,0,5,3,5,5
0,0,0,0,3,4,6,7
0,0,0,0,58,53,50,26
37,32,28,21,16,9,9,25
1,2,3,0,15,11,9,12
27,29,29,28,2,1,0,6
0,0,0,0,23,17,11,6
0,0,0,0,4,4,3,0
12,13,14,18,59,47,63,22
12,7,9,6,8,11,16,20
0,0,0,0,22,19,20,19
3,7,2,4,40,36,45,14
6,6,7,2,27,26,16,8
3,2,1,19,1,1,1,0
5,5,3,4,72,78,51,18
23,27,23,18,0,0,0,0
5,6,2,6,0,0,1,0
5,5,13,7,9,13,13,8
1,1,1,0,16,14,21,30
1,6,0,4,1,1,0,3
0,2,1,0,0,0,0,0
3,3,3,4,76,75,59,73
6,7,5,14,24,12,11,16
10,14,17,8,0,0,0,0
5,4,4,4,1,0,0,2
16,20,10,6,11,8,6,21
53,49,56,31,22,18,21,26
0,0,0,0,8,22,15,24
0,0,0,0,6,5,5,13
7,8,5,1,4,4,1,2
0,1,0,1,0,0,0,0
4,7,1,2,58,45,51,15
40,34,31,27,15,20,27,17
0,0,0,0,6,2,4,6
15,21,14,50,0,0,0,0
15,15,22,24,4,2,4,4
1,2,1,1,56,57,70,40
1,2,1,1,0,0,0,0
46,38,41,7,1,0,2,2
3,1,1,3,1,4,2,1
156,133,164,188,13,10,13,16
6,6,9,2,1,4,1,1
12,13,12,11,32,22,33,31
48,60,50,48,35,46,33,57
55,37,52,42,9,8,7,11
17,15,13,6,11,8,17,4
0,0,0,0,13,14,13,23
0,1,0,1,28,24,27,30
0,0,0,0,4,11,6,2
6,4,5,7,35,44,26,87
1,1,1,1,23,28,19,6
116,120,117,122,55,45,61,34
51,40,58,77,79,63,61,46
11,15,14,16,8,19,6,10
0,0,0,0,4,6,6,2
6,2,3,6,28,28,23,39
3,5,1,0,4,2,3,5
4,1,3,1,10,7,7,3
10,3,8,3,14,6,9,6
0,0,1,1,8,5,6,1
7,11,5,11,9,14,12,5
2,4,2,9,55,54,56,22
5,10,8,4,1,3,1,4
27,39,49,12,21,15,26,19
0,0,0,0,9,5,7,4
54,50,56,46,0,0,0,0
4,6,11,18,31,42,46,67
35,27,50,20,72,69,76,53
0,0,0,0,4,1,5,2
57,48,61,25,8,5,6,9
16,27,13,36,7,5,8,0
22,15,21,7,70,62,76,236
25,22,21,7,32,32,31,17
1,6,2,2,0,0,0,0
40,25,43,22,1,5,4,1
4,2,0,6,1,3,4,1
0,0,0,0,34,27,39,9
7,6,4,1,0,0,0,0
35,19,29,50,115,132,134,50
5,4,2,4,84,72,55,156
67,59,87,29,36,37,47,80
19,20,22,1,7,5,8,11
0,0,0,0,32,20,26,37
6,4,3,2,4,6,3,2
19,18,23,17,69,67,104,115
27,26,27,37,6,5,5,8
2,3,2,0,6,8,7,9
18,17,8,8,0,0,0,0
12,5,7,17,0,0,0,0
0,2,5,0,0,0,0,0
64,82,65,77,0,0,0,0
64,96,52,209,64,52,43,66
30,33,36,55,15,17,10,2
0,1,0,1,19,12,12,17
0,0,0,0,0,0,0,0
28,21,27,40,2,1,1,5
16,10,16,20,27,35,27,60
0,0,0,0,12,17,16,11
40,37,37,22,10,10,16,4
0,0,0,0,15,12,14,11
25,26,45,76,6,6,10,5
0,0,0,0,7,8,4,2
3,2,3,2,1,0,1,0
3,2,2,5,0,0,0,0
21,15,27,25,1,1,1,4
4,4,7,9,10,11,8,3
18,24,33,2,13,8,5,5
0,1,2,0,28,35,23,100
31,26,24,23,2,0,0,0
14,12,9,8,17,14,17,31
31,23,18,55,18,28,25,11
1,1,8,2,5,7,3,9
88,85,112,11,0,0,0,0
0,0,0,0,7,6,7,1
1,3,1,6,2,2,1,5
0,0,0,0,0,0,0,0
0,0,0,1,15,18,13,3
0,0,0,0,55,55,57,41
4,2,5,1,3,1,1,0
12,16,21,2,5,3,2,2
1,1,1,0,6,5,7,17
8,9,9,1,17,9,11,1
14,15,12,11,4,5,4,7
7,0,4,0,0,0,0,0
7,5,1,9,40,37,37,55
2,6,1,3,30,36,27,17
6,7,6,4,21,12,18,55
1,1,0,1,4,2,2,4
23,21,36,22,2,0,2,2
11,13,11,12,1,3,0,1
4,4,4,0,2,1,1,2
18,15,5,7,18,7,25,16
23,24,21,24,8,10,6,4
33,37,17,16,50,40,41,27
4,4,4,0,19,21,10,4
28,16,21,6,0,0,0,0
11,19,13,6,9,11,11,15
20,20,12,13,68,63,56,68
0,0,1,0,1,0,0,1
23,24,21,14,53,60,64,145
16,18,13,42,12,19,17,7
0,0,0,0,0,0,1,0
20,10,13,0,4,7,2,0
22,22,20,13,11,12,10,15
0,1,1,0,0,1,0,1
12,11,8,8,6,5,3,2
3,4,1,3,24,20,27,24
1,0,2,3,0,0,0,2
8,10,10,25,0,0,0,0
2,3,4,2,0,0,0,0
8,6,3,0,1,1,2,1
13,14,20,49,12,17,16,18
3,1,4,4,0,0,0,0
1,3,2,6,36,21,24,7
13,14,8,10,27,15,25,33
20,16,17,22,3,8,11,1
0,1,1,2,34,59,44,14
32,33,29,34,5,9,8,20
17,27,25,12,6,18,22,10
23,26,18,16,11,20,15,11
36,26,37,13,3,4,2,4
2,2,3,1,13,14,22,12
42,48,44,13,2,1,0,2
82,63,79,0,10,7,9,3
9,2,10,2,19,13,16,3
47,44,46,61,7,1,2,0
35,31,27,6,30,34,23,11
4,3,2,1,14,14,9,8
0,0,0,0,21,24,23,8
0,8,2,7,48,39,38,26
21,19,12,4,0,0,0,0
0,0,1,0,1,1,1,1
52,67,58,77,0,1,0,1
4,7,3,6,19,15,14,17
24,23,17,123,0,0,0,0
2,5,6,4,25,28,28,11
49,43,47,10,18,18,30,20
2,0,1,3,48,49,47,10
7,13,9,0,8,5,1,2
3,2,0,2,1,3,0,4
79,81,63,6,12,8,8,0
7,6,6,5,2,1,0,2
72,88,74,18,13,18,8,21
58,45,49,43,0,0,0,0
42,41,41,52,42,50,42,16
1,4,2,0,10,6,8,7
8,6,5,10,0,0,0,0
7,22,21,53,0,0,0,0
0,0,0,1,20,14,14,10
9,6,7,0,15,7,10,12
0,0,0,0,34,25,42,85
48,62,46,10,1,0,0,0
5,3,6,5,22,26,25,4
25,28,20,1,36,33,28,33
17,17,20,6,0,0,1,0
1,4,2,5,1,0,4,6
24,23,29,17,42,40,33,16
0,0,0,0,0,0,0,0
58,69,63,50,35,30,17,11
33,30,24,35,14,11,9,4
14,21,15,25,29,32,31,40
37,33,56,11,74,74,74,13
4,7,10,2,3,4,3,12
1,0,0,0,67,72,85,111
2,0,0,5,10,7,5,3
45,53,42,74,32,31,24,74
71,55,76,22,0,0,1,1
2,0,3,0,5,0,1,3
12,10,12,13,42,40,37,43
3,0,5,3,0,0,0,0
110,94,94,208,3,3,1,0
0,0,0,0,17,27,27,5
8,5,3,5,0,0,0,0
2,0,0,0,7,4,4,2
0,0,0,0,0,0,0,0
0,0,0,0,6,8,3,7
6,7,11,7,1,2,2,2
4,3,6,1,2,2,0,0
10,11,9,8,53,51,48,143
30,39,31,8,0,2,5,3
0,2,2,2,1,1,1,0
2,4,6,3,0,0,0,0
0,1,1,2,0,0,0,0
4,5,6,1,5,5,4,4
38,40,29,36,0,0,0,1
0,0,0,0,1,0,0,1
31,32,33,23,51,37,41,66
10,9,11,11,11,8,5,22
2,1,1,5,53,47,41,6
5,4,2,12,15,12,21,1
67,65,53,66,0,0,0,0
0,0,0,0,0,0,0,0
12,6,10,15,33,23,23,127
0,0,0,0,5,2,6,1
17,5,14,9,4,8,8,4
14,5,13,15,5,10,2,8
21,23,27,36,30,24,29,10
2,0,2,2,58,45,44,10
41,34,61,0,0,2,1,0
39,51,34,34,0,0,0,0
7,10,8,1,2,1,2,2
7,7,2,13,6,4,6,3
23,27,27,45,1,0,3,0
32,45,39,6,9,11,14,9
27,28,27,8,9,12,4,15
8,11,10,2,26,38,38,2
0,0,0,0,0,0,0,0
30,33,23,21,28,34,25,51
12,14,25,23,0,0,0,0
55,61,52,38,3,0,0,0
0,0,0,0,4,1,1,1
27,19,38,29,8,4,8,9
8,3,3,2,33,39,30,20
22,21,15,8,7,2,5,4
0,0,0,0,1,0,0,0
14,11,13,4,7,8,8,29
16,13,11,20,19,12,10,7
5,1,1,0,22,28,26,0
97,73,118,75,9,10,9,5
18,23,15,23,6,2,5,2
8,6,3,2,0,0,0,0
37,46,44,31,1,3,5,1
2,2,1,3,7,6,11,29
27,22,18,7,0,0,0,0
103,81,99,34,89,62,89,11
1,0,1,0,5,8,11,0
20,29,17,23,0,1,0,0
43,49,41,111,6,6,3,0
3,4,4,0,11,11,7,23
37,20,23,29,0,0,0,0
1,2,2,0,9,4,12,3
7,7,7,1,28,26,19,42
0,0,0,0,4,9,0,0
0,0,0,0,25,18,21,25
24,28,25,78,14,8,6,8
0,0,0,0,14,17,12,23
4,10,8,7,0,0,1,2
0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,0
0,0,0,1,30,36,41,16
9,9,10,11,0,0,0,0
0,0,0,0,2,2,5,0
3,4,0,4,0,0,0,0
0,0,0,0,10,8,7,16
34,30,37,37,89,70,95,44
6,8,4,21,15,10,19,1
5,6,3,2,8,5,7,9
46,72,66,17,1,0,2,2
0,0,0,0,0,0,0,0
84,100,69,46,14,14,15,23
20,28,25,44,28,39,37,15
13,18,8,12,11,15,7,5
14,9,12,1,5,3,5,3
0,0,0,0,0,0,0,0
28,20,34,32,25,16,29,16
9,11,10,28,0,0,0,0
7,9,8,12,1,3,1,0
2,0,0,1,20,29,23,18
0,0,0,0,5,4,8,0
25,22,37,42,7,10,3,0
15,13,10,5,1,1,0,0
13,11,10,18,0,0,0,0
39,52,39,6,32,32,42,44
1,0,0,0,2,1,2,1
8,7,7,17,2,3,1,1
3,3,3,4,25,24,27,42
0,3,1,1,6,4,4,1
10,28,14,7,3,4,5,6
5,6,3,1,31,46,33,43
12,17,15,2,23,32,22,21
5,10,6,3,7,7,11,4
21,17,20,8,5,4,3,0
52,44,40,32,15,10,17,11
30,39,35,82,24,28,18,26
28,28,35,39,13,8,11,12
64,58,57,35,1,0,0,7
35,35,31,32,9,3,12,29
0,0,0,2,55,56,68,7
19,13,14,11,53,33,41,20
29,22,36,57,5,4,3,0
5,5,3,0,0,0,0,0
4,5,6,0,39,55,54,56
20,16,16,13,11,15,8,7
136,118,120,81,19,19,28,2
19,33,13,14,34,23,31,113
0,0,0,0,12,14,9,5
14,22,16,26,12,7,27,16
15,13,20,18,1,0,0,0
16,15,14,7,0,1,1,2
1,0,0,0,16,17,11,37
13,7,22,15,21,16,15,2
2,3,2,2,23,14,12,21
19,18,24,12,12,11,8,2
61,59,72,45,7,7,4,1
33,38,22,54,15,19,17,15
28,22,35,21,38,42,36,10
0,0,0,0,16,26,12,3
30,31,26,18,9,11,13,21
0,0,0,0,0,0,0,0
18,22,18,8,29,33,25,8
0,0,0,0,5,7,13,3
11,5,7,0,9,7,8,11
3,8,6,9,13,7,12,16
8,6,5,23,27,29,24,32
26,34,44,38,2,1,0,0
1,0,1,0,10,8,4,9
20,17,10,65,3,1,3,1
12,8,13,0,9,6,7,2
1,1,2,0,38,32,36,132
12,5,6,6,55,46,65,17
0,0,0,0,112,108,75,420
46,67,46,180,0,0,0,0
5,3,2,1,10,12,6,25
15,11,13,14,0,0,0,0
0,0,1,0,1,3,0,1
16,23,17,9,40,41,50,13
23,32,25,16,33,11,29,29
7,11,18,23,4,3,0,5
2,3,1,4,28,30,27,14
1,0,0,1,2,0,0,1
17,20,23,24,7,17,9,12
32,25,22,24,0,0,0,2
27,14,18,4,6,1,1,3
15,19,20,4,4,2,5,22
5,2,0,1,12,11,8,14
19,12,12,30,2,1,3,2
0,0,0,0,23,11,14,25
26,24,21,33,18,24,13,13
7,4,1,5,0,0,1,2
12,8,10,20,8,8,8,1
0,2,1,1,13,22,10,14
21,40,27,6,0,3,3,5
2,1,2,0,0,0,0,0
4,6,8,2,18,6,13,25
4,3,10,4,11,11,8,17
9,7,7,4,1,0,1,5
36,36,36,15,4,5,8,4
10,7,6,7,6,8,11,18
6,9,10,5,1,0,0,0
166,171,182,73,3,5,3,1
45,29,63,98,2,2,2,6
2,3,2,0,0,0,0,0
4,2,5,3,72,70,79,65
23,11,20,5,0,0,0,0
70,105,99,80,19,17,15,14
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0
14,14,15,12,61,68,66,84
20,14,14,38,41,52,50,44
0,0,0,0,4,3,2,1
14,11,13,5,2,0,1,0
0,0,0,0,13,4,8,10
5,2,3,2,0,0,0,0
7,5,2,0,7,8,7,1
0,1,2,5,49,32,42,73
41,35,40,28,17,22,25,23
7,7,6,1,71,54,69,137
74,71,72,103,1,1,0,0
18,17,13,13,37,59,32,75
1,0,1,0,24,32,34,40
1,3,3,1,3,0,0,0
0,0,0,0,0,1,0,2
0,1,0,0,7,8,2,5
36,54,59,64,0,3,6,1
3,0,0,1,0,0,0,0
0,1,0,0,25,26,27,12
3,11,6,5,21,31,37,13
2,3,1,4,40,52,24,25
10,11,9,9,24,35,42,67
2,2,3,2,11,5,8,2
0,1,0,2,4,8,9,4
8,9,5,8,98,93,105,259
3,3,15,2,7,6,8,2
27,18,35,28,20,13,18,7
18,20,20,9,11,9,13,1
27,37,46,47,0,3,3,1
9,13,16,26,21,18,11,11
11,4,8,8,78,72,75,24
3,1,1,1,0,0,0,0
0,0,0,0,1,5,6,5
13,7,19,10,65,59,64,90
4,7,3,1,0,0,0,0
0,0,0,0,2,4,1,1
2,3,3,5,7,7,6,12
5,6,5,4,4,4,1,6
8,12,7,11,8,10,16,13
1,6,6,4,0,0,0,0
14,10,12,27,0,0,0,0
32,25,34,42,28,34,29,33
3,6,4,1,16,17,14,19
6,6,8,15,0,0,0,0
17,38,30,35,24,36,42,14
19,13,12,12,30,34,31,88
0,0,0,0,5,3,4,7
2,0,0,4,0,1,1,0
29,32,41,29,6,7,9,2
24,34,32,14,54,58,67,42
0,0,0,0,12,17,21,12
0,0,0,0,4,1,2,1
1,0,2,0,2,2,2,2
5,7,7,22,10,9,15,2
12,5,15,18,0,0,0,0
13,11,17,8,3,5,0,5
33,41,28,76,24,26,24,7
9,9,7,1,0,0,0,0
55,45,48,49,15,25,15,20
26,28,18,3,41,26,29,29
40,41,56,41,32,23,17,36
2,6,2,3,8,9,9,21
25,22,26,17,64,66,62,13
0,0,0,0,0,0,0,0
4,5,0,3,6,10,7,1
0,0,0,0,0,0,1,0
11,12,12,12,0,0,0,0
29,28,37,40,3,2,2,0
30,33,24,14,10,9,17,20
69,70,68,146,4,5,7,10
13,18,16,9,17,14,21,26
0,0,0,0,2,4,5,5
20,20,20,17,19,27,26,11
4,2,1,2,7,13,8,13
13,13,20,19,4,8,4,1
6,9,5,7,1,2,5,6
42,31,32,11,0,5,0,0
2,2,1,0,0,0,0,0
0,0,0,0,99,69,95,111
2,3,3,9,0,0,0,0
11,15,18,8,2,2,10,8
0,0,0,0,14,26,11,20
53,48,54,10,39,33,26,11
0,0,1,1,22,15,16,3
1,0,1,2,0,0,0,0
23,29,23,15,1,0,3,3
8,8,12,20,15,14,11,7
3,5,1,1,15,12,15,17
1,1,1,3,0,0,0,0
3,4,7,5,7,10,7,8
42,36,35,18,0,0,0,0
4,1,7,6,26,39,29,5
9,10,16,13,0,0,0,0
0,2,1,1,0,0,0,0
0,0,1,0,34,28,27,88
9,6,5,5,0,0,0,0
55,56,58,220,18,39,35,22
45,32,41,84,56,53,58,51
33,36,31,21,0,4,2,2
2,1,1,1,15,17,15,20
10,6,6,8,7,5,9,2
52,86,35,63,0,0,0,0
0,0,0,0,15,12,13,29
5,4,7,8,0,0,0,0
0,0,0,0,9,11,3,5
0,2,1,0,15,12,11,10
5,7,3,4,0,0,0,0
36,43,55,61,28,33,45,3
22,26,21,38,5,5,2,3
24,16,13,15,20,18,9,57
35,30,27,29,59,46,59,40
0,0,0,0,0,0,0,0
6,10,3,2,35,22,25,9
0,0,0,0,9,13,10,2
0,0,0,0,0,0,0,0
72,52,93,21,2,0,1,2
1,3,1,0,7,8,9,10
0,0,0,0,5,4,2,12
14,12,9,14,0,6,5,2
5,9,17,27,4,0,6,1
4,5,8,5,2,1,2,5
68,70,68,104,4,1,1,3
20,15,22,3,14,15,22,0
7,8,10,5,57,56,52,5
0,3,2,0,0,0,0,0
7,12,4,3,3,3,4,4
16,19,19,17,0,0,0,0
27,35,26,21,44,40,57,66
43,53,49,3,0,0,0,0
10,13,16,3,4,5,3,4
2,5,3,4,0,0,1,0
33,25,33,18,0,0,0,0
34,45,29,15,1,0,0,1
6,5,9,27,2,0,2,1
14,15,11,5,82,74,84,102
33,15,25,49,30,27,32,48
17,27,12,29,7,7,7,11
0,0,0,0,0,0,3,2
10,11,11,1,22,18,21,6
43,36,43,21,0,0,0,0
14,8,9,29,16,12,20,24
12,6,11,13,18,15,24,21
22,20,29,27,1,0,1,1
6,1,2,0,6,8,8,0
39,22,39,4,52,49,48,63
38,45,45,77,0,0,0,0
0,0,0,0,6,8,9,9
5,4,4,0,22,20,22,54
19,19,27,28,25,40,24,7
34,37,32,69,1,0,0,0
36,26,35,22,3,5,5,3
0,0,0,0,0,1,2,0
2,5,8,5,90,91,78,67
0,0,0,0,6,9,5,11
3,5,4,4,0,0,0,0
29,33,28,25,2,1,0,0
15,12,16,1,33,25,37,15
0,0,1,0,0,0,0,0
17,12,14,7,14,20,14,11
0,0,0,0,3,2,4,4
0,0,0,0,32,40,30,33
1,2,0,6,16,30,21,6
5,6,3,1,0,4,1,0
48,47,45,58,0,1,1,1
7,1,3,2,0,0,2,0
9,7,12,10,0,0,1,0
7,5,9,4,3,5,5,6
17,8,12,18,5,5,5,7
79,55,79,113,1,2,0,3
0,0,0,0,27,19,20,11
