"sim26_repl1_input","sim26_repl1_high","sim26_repl1_med","sim26_repl1_low","sim26_repl2_input","sim26_repl2_high","sim26_repl2_med","sim26_repl2_low"
28,21,45,13,37,45,31,128
2,0,1,1,4,3,3,0
30,23,22,27,7,11,13,21
0,3,2,5,19,11,14,7
2,2,1,2,0,0,0,0
49,32,45,40,16,28,16,19
21,10,25,12,50,56,29,89
0,0,0,0,2,3,6,0
27,35,24,18,19,27,21,42
10,14,11,15,1,0,0,0
14,18,28,20,0,0,0,0
0,0,0,0,44,47,60,26
9,7,4,18,2,0,1,0
2,1,0,0,4,4,2,0
0,0,0,0,0,0,0,0
4,6,7,4,8,11,10,20
0,0,0,0,1,3,1,5
24,30,34,63,7,6,9,6
1,0,0,0,4,2,0,1
12,12,6,19,0,1,0,0
2,2,5,0,1,0,3,0
9,10,5,5,6,8,4,6
26,33,25,35,29,18,17,21
14,22,26,18,3,1,1,0
8,7,10,6,17,24,9,20
20,24,31,53,31,35,26,27
0,2,0,0,14,10,11,4
0,0,0,0,6,3,3,1
54,52,56,11,0,0,0,0
1,1,0,4,33,24,21,21
21,15,16,5,54,45,24,27
20,12,10,0,14,20,7,3
98,75,73,40,4,5,2,6
11,10,15,15,43,37,58,62
5,12,8,1,0,1,1,0
2,0,2,2,40,32,42,58
0,0,0,1,5,13,2,3
0,0,0,1,13,10,20,14
0,0,0,0,0,0,0,0
4,4,1,9,2,3,2,0
36,17,31,33,63,62,70,45
17,12,25,0,24,32,26,11
7,2,4,1,1,3,4,5
10,12,15,10,0,2,4,1
2,4,5,0,2,1,1,0
0,1,0,0,16,12,9,4
7,4,3,19,2,5,4,3
0,0,0,0,1,3,4,6
1,0,0,0,91,79,116,55
26,25,29,16,0,0,0,1
15,13,15,1,14,8,8,14
0,0,0,0,10,11,10,21
2,3,0,3,0,0,0,0
10,11,15,18,0,0,0,0
2,1,2,0,2,2,2,2
2,3,1,3,40,35,32,24
6,4,4,3,0,0,0,0
16,10,26,20,0,1,0,0
7,4,6,1,2,1,4,2
0,0,0,0,0,0,0,0
44,55,51,61,0,0,0,0
12,10,11,3,5,3,4,3
24,28,34,30,27,23,27,6
2,1,1,5,16,7,9,25
4,7,4,4,1,0,0,0
9,5,7,3,2,2,0,2
0,1,0,0,66,59,69,205
32,36,27,70,31,41,25,15
3,1,0,0,0,0,0,0
0,1,0,0,3,2,4,8
19,24,22,8,9,3,6,14
77,102,76,35,0,0,0,0
11,13,12,3,43,49,33,65
24,33,28,21,16,28,45,9
35,22,32,39,25,28,33,62
0,0,0,0,30,39,41,5
17,9,15,3,0,0,0,0
40,50,30,19,38,20,40,11
0,1,0,1,3,7,3,0
5,5,6,5,2,0,0,0
2,5,7,15,1,9,6,5
4,1,1,0,0,1,0,0
17,23,17,32,2,5,1,1
5,11,13,2,2,4,8,3
0,2,0,2,6,2,6,1
0,0,0,0,4,1,8,3
0,0,0,0,59,61,65,106
38,30,34,70,11,12,10,0
4,7,0,0,13,9,8,8
25,36,29,31,1,0,3,0
0,0,0,0,23,19,17,18
0,0,0,0,2,4,4,0
18,14,16,13,54,46,52,22
7,14,4,27,9,14,6,26
0,0,0,0,18,31,22,5
7,1,6,0,43,26,48,1
5,10,3,7,16,21,17,4
4,1,2,3,1,1,0,0
7,4,5,4,47,73,62,22
33,36,24,9,0,0,0,0
10,14,5,7,2,0,2,0
10,17,7,1,13,7,7,4
0,0,0,0,16,12,18,3
5,0,0,3,1,1,2,0
1,1,1,6,0,0,0,0
1,2,4,2,59,82,60,54
5,7,2,12,12,13,14,4
6,18,17,9,0,1,1,0
8,7,5,9,0,0,0,1
15,17,8,45,12,13,9,34
46,61,64,69,19,11,31,16
0,0,0,0,9,10,18,36
0,0,0,0,4,10,6,11
7,9,3,25,1,2,3,1
0,0,1,0,0,0,0,0
3,1,1,5,44,53,47,31
40,21,40,117,18,15,19,10
0,0,0,1,0,6,6,1
15,12,11,8,0,0,0,0
19,19,12,4,5,4,2,11
0,0,1,0,67,64,67,49
3,2,4,0,0,0,0,0
40,41,29,51,2,0,1,0
2,4,3,1,3,2,0,0
172,136,178,216,14,20,14,12
7,5,1,2,2,3,0,0
11,13,16,7,26,27,34,37
36,79,51,39,36,26,30,44
46,64,59,9,16,13,8,4
15,21,20,8,15,12,17,20
0,0,0,0,14,20,16,19
1,1,1,0,25,34,32,9
0,0,0,0,7,8,2,5
5,4,3,9,39,38,21,20
1,2,3,1,20,13,23,73
124,161,106,235,60,62,60,50
62,55,62,91,59,56,74,124
10,11,14,7,11,10,8,3
0,0,0,0,9,1,4,8
5,7,2,0,29,28,38,15
2,2,3,1,5,4,3,3
2,4,5,6,14,11,10,12
14,6,8,8,14,11,13,13
1,2,0,2,14,7,5,8
8,4,6,3,11,8,11,29
2,3,2,2,54,45,66,70
8,5,4,0,3,4,4,0
26,26,22,46,25,14,14,31
0,0,0,0,4,5,2,18
66,43,61,2,0,0,0,0
12,10,3,6,53,46,32,33
44,35,38,26,82,58,56,34
0,0,0,0,5,10,4,2
46,65,48,16,6,5,7,8
22,21,24,23,3,4,6,5
17,12,13,14,70,67,54,82
26,29,16,21,29,37,27,46
6,2,4,4,0,0,0,0
32,31,27,72,2,3,5,4
0,6,6,2,1,8,2,3
0,0,0,0,23,32,42,15
7,3,7,5,0,0,0,0
27,37,31,5,122,104,131,70
5,8,7,0,61,66,47,30
62,63,78,22,26,41,36,18
8,13,10,34,4,6,7,6
1,0,0,0,31,23,34,15
3,4,8,2,7,10,9,8
17,20,16,6,88,77,63,14
22,29,22,7,2,1,2,0
3,3,3,2,5,9,9,18
15,15,5,1,0,0,0,0
15,10,6,6,0,0,0,0
1,1,3,0,0,0,0,0
64,67,73,31,0,0,0,0
70,81,78,44,58,64,41,51
38,40,30,82,16,10,7,22
2,1,2,0,9,19,21,0
0,0,0,0,0,0,0,0
28,32,24,8,6,3,2,1
10,14,15,7,26,26,32,42
0,0,0,0,8,15,17,20
39,21,47,86,5,3,11,15
0,0,0,0,14,14,19,12
29,39,31,30,6,6,17,8
0,0,2,0,2,4,2,1
3,3,3,1,2,2,0,0
3,2,2,2,0,0,0,0
27,25,15,10,0,2,2,1
9,5,6,8,13,13,14,9
25,21,27,25,14,16,15,11
0,0,0,1,22,32,37,5
20,31,27,10,1,0,0,0
13,6,8,2,16,15,14,15
19,25,18,32,25,19,25,15
4,3,2,6,7,8,2,6
83,72,100,183,0,1,0,1
0,0,0,0,7,10,2,7
2,2,2,1,2,3,1,1
0,0,0,0,0,0,0,0
0,0,0,0,22,17,16,18
0,0,0,0,67,74,61,58
5,2,1,3,4,3,3,1
12,20,16,3,3,6,5,3
0,1,1,2,7,6,1,7
9,10,10,1,9,9,17,2
10,11,14,13,1,4,5,2
2,1,2,3,0,0,0,0
6,2,8,9,42,41,41,4
1,4,0,0,37,34,35,78
12,6,7,7,16,26,11,7
0,2,1,2,6,4,0,4
31,30,33,36,6,4,2,1
25,20,13,13,1,0,0,0
8,2,5,2,3,3,1,4
9,9,7,7,19,12,29,1
25,30,25,11,13,9,5,17
32,28,25,13,45,62,41,34
0,7,3,4,16,15,17,27
23,20,14,23,0,0,0,0
12,13,7,30,13,12,16,12
21,25,16,8,50,60,68,20
0,1,1,0,0,0,1,1
25,23,24,61,56,79,71,40
14,18,8,0,12,17,8,15
0,0,0,0,0,0,1,0
5,11,18,14,3,8,4,4
17,14,22,29,12,10,9,3
1,0,0,0,0,0,0,0
9,4,9,11,1,8,1,2
1,3,1,0,32,18,39,8
2,3,3,0,0,0,0,1
9,9,4,1,0,0,2,0
2,1,1,2,0,0,0,0
7,5,6,5,5,1,4,2
20,11,18,7,25,16,15,18
2,1,4,2,0,0,1,0
3,1,4,0,24,30,11,8
14,16,17,13,13,14,22,6
13,11,18,49,10,7,4,40
0,4,1,3,42,39,51,125
20,26,21,44,8,9,9,7
27,31,17,4,13,8,11,18
12,22,10,36,12,19,13,2
41,45,34,2,3,2,2,2
3,1,5,0,11,7,13,19
43,57,56,39,0,1,2,1
72,61,100,68,8,4,7,6
3,2,2,2,24,14,21,33
46,47,52,99,2,2,1,1
30,38,13,18,27,26,33,7
1,1,1,1,21,8,18,21
0,0,0,0,14,14,17,19
1,5,2,5,41,46,41,35
13,12,24,43,0,0,0,0
1,1,0,2,1,0,1,0
67,54,62,56,2,0,1,3
6,4,7,8,10,13,9,13
25,40,23,20,0,0,0,0
6,4,6,6,17,46,21,0
39,47,41,78,29,26,30,21
1,0,1,0,60,43,50,46
7,4,7,13,7,3,5,5
2,1,0,0,3,4,3,4
67,69,80,62,8,12,19,15
9,10,6,14,0,0,0,2
78,105,73,268,19,19,13,13
53,69,52,2,0,0,0,0
44,53,36,9,44,24,48,95
3,0,1,1,10,5,4,4
9,10,2,3,0,0,0,0
11,16,12,4,0,0,0,0
2,0,0,3,21,9,20,24
13,3,5,19,12,11,10,14
0,0,0,0,31,39,33,11
59,48,54,46,1,1,0,0
8,4,11,11,18,31,26,71
16,23,24,13,37,37,21,3
14,12,18,39,3,0,1,0
0,2,4,0,3,8,5,1
28,23,21,8,34,40,30,57
0,0,0,0,0,0,0,0
65,47,57,72,18,27,26,14
26,25,24,2,6,9,9,9
11,17,23,3,26,12,30,21
34,39,48,13,71,72,59,72
4,10,8,4,8,11,8,1
0,0,1,0,67,50,87,16
1,0,0,1,8,8,8,6
45,44,37,30,32,35,33,43
60,57,79,27,2,1,1,0
0,3,1,3,3,2,5,4
6,11,12,6,36,50,52,46
3,4,4,1,0,0,0,0
91,105,109,24,5,1,5,0
0,0,0,1,20,24,29,3
2,7,9,3,0,0,0,0
5,0,1,3,6,2,8,9
0,0,0,0,0,0,0,0
0,0,0,1,3,4,13,6
1,6,5,3,2,0,4,1
5,4,6,3,2,2,1,1
9,11,7,8,46,50,57,75
27,36,32,21,2,0,2,0
4,1,0,2,2,0,2,1
2,3,2,6,0,0,0,0
3,4,0,2,1,0,0,0
4,3,3,6,3,2,3,5
33,32,32,23,0,0,0,0
0,0,0,0,0,0,0,0
36,28,24,28,52,43,53,30
3,8,10,4,13,7,4,5
2,1,2,12,29,43,31,71
6,7,10,4,9,15,24,3
48,65,52,63,0,0,0,0
0,0,0,0,0,0,0,0
12,10,7,6,41,26,36,51
0,0,0,0,6,6,9,4
13,9,10,35,4,7,5,1
18,7,9,5,10,6,8,0
24,32,30,24,33,30,25,22
3,1,4,4,48,48,45,0
48,53,33,52,0,0,1,0
34,47,40,49,0,0,0,0
5,14,8,13,1,1,1,0
8,3,7,6,3,2,1,3
25,22,38,5,1,1,1,0
35,27,44,35,14,12,8,10
29,24,33,35,8,6,10,4
9,7,14,3,41,31,34,55
0,0,0,0,0,0,0,2
37,17,30,24,23,18,27,23
10,24,18,14,2,0,0,0
53,46,56,79,0,0,0,0
0,0,0,0,3,3,4,0
31,33,33,34,6,3,4,10
5,5,6,1,26,38,37,30
12,16,24,47,5,6,8,1
0,0,0,0,0,0,0,0
10,18,3,33,5,10,12,5
9,8,10,31,10,15,15,7
0,1,0,1,28,20,17,11
106,115,93,6,12,9,9,11
23,16,23,9,3,4,3,1
6,3,2,0,0,0,0,0
40,42,47,25,1,4,2,5
6,3,5,6,9,9,6,10
13,20,25,20,0,0,0,0
84,100,101,24,80,92,64,69
0,0,2,0,7,8,12,7
30,27,24,10,1,0,0,0
57,40,66,12,3,2,7,8
2,4,1,1,8,7,6,1
20,16,25,25,0,0,0,0
3,1,1,2,7,6,4,5
7,5,10,12,24,10,19,25
0,0,0,0,12,7,5,1
0,0,0,0,23,13,25,10
23,35,26,0,8,11,8,14
0,0,0,0,15,18,21,21
5,9,4,7,0,0,0,0
0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0
0,0,0,0,35,28,34,51
10,6,11,8,0,0,0,0
0,0,0,0,2,4,0,5
4,5,3,0,0,0,0,0
0,0,0,0,17,7,4,12
27,33,39,10,61,92,84,40
10,7,7,23,10,13,12,0
2,2,0,9,6,4,7,3
63,67,68,85,0,1,3,3
0,0,0,0,1,0,0,0
81,85,82,44,18,17,13,9
26,24,18,3,28,25,29,8
12,7,15,16,12,9,13,11
15,15,13,6,5,2,5,4
0,0,0,0,0,0,0,0
20,22,25,31,31,26,21,9
16,16,15,4,0,0,0,0
11,3,4,8,1,1,2,1
0,0,0,0,29,29,22,2
0,0,0,0,4,2,1,1
21,25,40,8,8,6,5,3
14,10,20,9,0,1,1,2
9,4,18,4,0,0,0,0
58,67,59,19,39,32,37,22
0,1,0,1,1,1,0,0
10,13,4,4,1,1,0,0
1,1,1,3,25,20,26,23
1,0,1,4,8,9,7,6
20,20,15,9,5,2,2,5
4,2,5,1,41,31,31,8
15,12,10,5,23,28,32,4
7,3,10,6,8,10,5,6
15,14,14,6,4,4,5,7
32,56,44,32,15,14,11,4
34,29,30,14,20,11,11,31
45,35,24,94,12,20,8,29
57,83,67,9,0,2,0,0
25,40,41,14,5,8,7,3
0,1,0,0,45,55,75,15
18,8,9,11,38,32,42,49
31,22,31,34,2,0,2,0
10,5,9,5,0,1,0,1
2,8,2,0,51,52,49,78
13,16,22,1,10,9,6,31
120,98,133,100,23,30,17,48
19,24,16,3,27,30,28,21
0,0,0,0,10,18,13,0
22,33,12,25,17,11,18,31
23,24,19,34,0,0,0,0
10,19,18,18,3,1,3,3
0,0,0,0,18,14,23,41
12,13,16,1,16,18,14,5
2,2,3,1,23,34,22,11
13,30,20,23,9,11,5,3
43,75,51,42,6,13,7,8
34,35,26,19,16,7,16,28
30,32,19,26,37,46,35,33
0,0,0,0,13,15,14,6
22,22,21,16,8,11,8,0
0,0,0,0,0,0,0,0
22,5,18,2,41,36,24,32
0,0,0,0,12,11,13,9
11,6,9,9,4,3,8,16
7,11,5,12,7,15,11,5
3,5,6,2,29,32,29,10
48,31,39,32,0,2,0,0
0,0,1,0,8,5,10,6
17,21,18,14,1,1,1,0
17,9,5,2,7,10,6,9
0,2,4,0,46,60,35,73
6,18,7,1,56,62,50,4
0,1,0,0,100,117,74,47
53,54,50,14,0,0,0,0
2,4,2,1,8,9,4,7
19,17,17,8,0,0,0,0
1,0,1,0,2,0,0,0
9,21,15,2,30,52,39,31
23,24,23,38,15,17,19,5
15,11,13,1,3,3,2,1
3,8,1,10,24,20,38,12
1,3,0,0,0,0,0,0
10,22,15,60,6,10,16,1
31,22,30,22,0,0,0,0
23,19,11,21,0,2,3,1
18,25,14,25,8,7,8,7
4,0,2,6,12,15,10,5
22,16,6,26,0,2,1,1
0,0,0,0,23,17,7,14
25,31,25,22,14,19,21,16
5,6,4,2,0,0,0,0
11,11,9,3,6,9,7,15
1,1,1,0,23,16,12,44
30,24,22,6,2,0,4,6
1,1,4,0,0,0,0,0
1,8,4,2,9,13,12,5
6,5,3,8,7,9,11,9
6,7,5,9,5,4,3,3
36,36,49,72,6,1,6,3
11,8,3,5,7,6,5,2
7,7,10,9,1,0,0,0
171,144,175,419,0,4,4,3
53,46,47,185,4,4,2,2
2,4,7,2,0,0,0,0
2,1,3,7,77,84,67,52
16,22,11,5,0,0,0,0
96,77,66,139,13,23,23,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
14,13,20,11,52,64,61,4
11,10,13,9,47,55,57,66
0,0,0,0,5,3,2,1
10,12,24,24,1,0,0,1
0,0,0,0,6,7,13,27
5,5,5,2,0,0,0,0
4,4,5,7,4,6,6,3
0,1,1,3,34,37,41,39
34,39,37,114,25,22,21,12
8,8,7,4,66,70,73,156
62,69,84,62,0,0,0,1
20,19,25,4,38,44,24,14
1,0,0,3,34,36,51,9
0,0,2,0,1,1,1,1
0,0,0,0,3,2,0,0
1,2,0,0,5,4,11,6
45,45,51,170,5,4,2,8
0,1,0,0,0,0,0,0
0,0,0,0,25,25,22,46
5,6,2,9,24,40,23,22
2,2,1,2,37,40,29,18
10,8,8,21,21,28,31,33
3,0,2,1,4,4,10,0
3,0,0,1,9,8,16,4
4,5,4,2,95,93,95,29
9,7,13,2,11,10,13,9
19,25,32,30,18,32,15,54
18,17,13,19,10,5,6,12
35,39,37,82,1,1,3,1
9,11,19,15,15,13,13,15
11,2,6,11,72,67,78,65
1,0,0,0,1,0,1,0
0,0,0,0,1,4,8,2
9,6,11,2,63,64,54,40
1,1,8,4,0,0,0,0
0,0,0,0,0,4,3,2
3,6,4,1,10,11,9,6
7,7,12,10,1,5,5,3
12,8,14,24,13,11,24,7
4,3,8,3,0,0,0,0
16,5,11,16,0,0,0,0
32,30,27,25,27,25,31,6
0,4,2,3,22,23,23,41
5,9,6,5,0,0,0,0
19,27,20,18,24,31,30,26
15,13,10,44,37,35,30,52
0,0,0,0,4,9,2,4
0,2,1,0,0,0,0,1
40,39,51,38,9,14,9,14
31,30,33,31,51,68,49,68
1,0,0,0,13,12,21,20
0,0,0,0,4,4,0,3
2,1,5,3,5,5,2,3
4,0,4,1,6,16,8,5
10,17,12,7,0,0,0,0
18,13,12,7,2,2,4,4
35,41,45,17,24,18,24,9
7,11,6,11,1,0,0,1
61,51,40,33,21,24,22,32
33,19,21,26,31,28,37,41
41,46,43,87,26,31,29,5
2,4,9,2,10,4,8,2
26,21,23,37,73,61,69,33
0,0,0,1,0,0,0,0
3,4,6,0,6,12,8,4
0,0,0,0,2,0,0,0
7,16,12,38,0,0,0,0
34,35,30,20,1,3,0,2
23,35,19,19,13,14,9,16
68,69,68,82,10,11,1,4
16,13,27,5,19,17,26,27
0,0,0,0,5,6,7,2
28,25,22,44,44,36,35,21
1,1,2,4,8,9,7,1
20,21,21,5,7,2,6,3
8,6,8,9,4,2,5,1
39,26,34,20,2,2,0,1
1,0,1,2,0,0,0,0
0,0,0,0,85,87,81,26
1,3,2,5,1,0,0,0
13,9,13,13,5,9,5,5
0,0,0,0,19,18,19,2
61,54,50,12,29,39,40,13
0,0,1,0,17,17,13,14
2,0,3,6,0,0,0,0
18,15,21,18,2,1,4,3
10,13,13,26,11,14,9,9
3,0,2,1,23,20,16,15
0,0,0,0,0,0,0,0
7,4,3,13,8,9,3,11
38,47,45,57,0,0,0,0
5,5,8,2,37,32,33,17
10,6,9,18,0,0,0,0
1,1,0,3,0,0,0,0
0,0,1,1,28,36,28,34
12,11,8,6,0,0,0,0
58,61,49,87,27,35,39,20
41,24,39,20,61,54,67,86
32,49,26,37,0,1,1,1
2,2,6,1,15,13,13,1
3,7,4,3,5,7,4,2
50,67,70,84,0,0,0,0
0,0,0,0,12,10,9,19
2,1,1,7,0,0,0,0
0,0,0,0,13,6,5,1
1,0,1,1,13,13,14,29
9,12,7,4,0,0,0,0
47,53,39,8,43,43,34,49
33,29,24,6,1,2,2,0
25,28,10,68,14,27,19,24
25,11,25,17,55,55,45,153
0,0,0,0,0,0,0,0
9,10,5,5,26,23,20,15
0,0,0,0,12,15,16,2
0,0,0,0,0,0,0,0
80,54,84,124,1,0,0,1
3,2,3,1,4,8,3,17
0,0,0,0,5,6,6,1
11,11,11,15,3,0,2,2
8,16,9,14,1,0,1,2
7,11,10,4,1,4,2,3
80,56,84,105,2,0,1,7
18,28,21,23,21,18,22,6
10,9,11,13,43,52,40,34
1,3,3,3,0,0,0,0
9,6,8,24,3,4,1,3
16,12,17,17,0,0,0,0
22,29,30,55,50,69,44,30
51,50,56,9,0,0,0,0
11,14,13,7,4,2,3,1
3,4,2,1,0,0,0,0
27,30,21,65,0,0,0,0
27,26,26,29,0,1,0,2
4,3,5,14,0,0,0,0
15,16,18,11,83,93,97,313
22,17,26,11,26,18,42,28
18,19,16,39,7,7,5,7
0,0,0,0,0,0,0,0
13,9,7,5,21,22,25,25
34,53,39,33,0,0,0,0
12,10,9,9,18,12,14,4
6,4,8,3,29,18,27,27
32,23,34,30,0,1,0,1
2,1,4,1,1,7,9,3
24,24,18,17,32,35,50,6
49,43,48,13,0,0,0,0
0,0,0,0,5,9,5,9
7,6,5,5,19,11,29,0
24,21,21,39,22,32,26,33
48,44,43,11,1,1,0,3
40,36,37,24,6,2,5,0
0,0,0,0,1,0,1,0
6,7,5,1,84,85,68,34
1,0,0,0,9,9,7,4
1,2,4,5,0,0,0,0
33,22,22,8,1,0,3,1
8,22,19,2,30,30,33,60
1,0,0,0,0,0,0,0
16,11,14,11,20,11,18,32
0,0,1,0,3,12,6,4
0,0,1,0,35,32,14,11
1,1,1,0,20,15,19,20
2,4,2,1,3,0,1,1
46,37,44,11,1,3,2,3
4,1,5,1,1,0,1,0
5,13,11,11,1,0,1,1
6,2,9,5,4,1,6,5
8,16,11,11,6,3,5,4
59,65,63,82,5,2,2,1
0,0,0,0,29,19,27,22
