"sim2_repl1_input","sim2_repl1_high","sim2_repl1_med","sim2_repl1_low","sim2_repl2_input","sim2_repl2_high","sim2_repl2_med","sim2_repl2_low"
1,1,2,1,24,28,25,2
2,2,1,2,4,0,1,3
2,1,1,1,28,20,23,45
28,31,29,7,44,51,45,34
3,2,1,0,4,3,2,0
17,30,20,4,2,4,15,5
5,2,1,1,25,19,22,66
5,3,3,0,0,0,0,0
44,43,40,109,11,20,22,32
13,20,14,12,42,37,55,24
0,0,0,0,3,4,3,4
16,20,23,33,25,20,15,38
13,15,14,4,0,1,2,1
18,15,19,32,1,0,0,0
0,0,0,0,61,45,49,46
2,2,5,8,2,0,1,1
2,0,0,3,3,7,7,4
0,0,0,0,0,0,0,0
6,2,5,10,12,10,13,2
0,0,0,0,3,4,2,0
34,34,39,4,8,8,9,0
0,0,1,1,2,3,0,1
9,27,12,6,0,0,1,1
1,1,1,0,1,0,0,0
8,9,8,16,12,6,3,1
40,19,31,69,15,21,19,10
16,27,23,16,0,1,1,0
10,9,12,5,26,19,16,2
29,26,30,15,35,23,32,42
1,1,0,0,9,9,9,3
0,0,0,0,9,2,8,11
43,51,57,28,0,0,0,0
3,0,1,0,26,26,26,30
10,23,13,7,31,29,57,111
20,26,13,17,11,7,13,0
93,80,80,56,5,4,3,4
12,11,11,1,64,60,47,150
4,8,4,0,1,1,1,0
2,2,3,1,40,43,36,18
0,1,0,0,9,5,11,6
0,0,1,1,13,12,15,11
0,0,1,1,0,0,0,0
3,4,3,0,7,4,7,9
36,33,27,26,73,69,54,15
18,10,14,1,37,18,13,30
2,6,3,0,4,4,4,3
15,11,10,5,2,3,1,3
6,5,4,1,1,0,0,0
0,0,1,0,14,12,10,3
6,4,9,4,2,4,5,21
2,0,0,0,1,4,3,1
0,0,0,0,87,101,111,120
25,24,15,23,0,0,1,0
17,17,16,9,8,8,5,8
0,0,2,0,7,8,9,9
0,1,2,2,0,0,0,0
14,13,11,35,0,0,0,0
2,4,1,2,1,0,3,1
0,2,2,2,44,30,35,86
2,3,2,3,0,0,0,0
16,21,21,0,0,0,0,0
5,4,6,3,1,0,2,2
0,0,0,0,0,0,0,0
41,54,41,82,0,0,0,0
11,5,11,15,3,5,2,2
19,23,12,49,17,21,19,100
1,1,1,1,10,7,9,4
4,7,8,1,2,1,1,0
9,10,8,10,2,0,3,0
0,0,1,0,63,74,59,39
24,22,34,56,34,27,28,54
0,4,0,0,0,0,0,0
2,0,0,0,3,2,4,4
22,23,19,67,9,7,8,4
91,71,85,503,0,0,0,0
8,15,9,9,34,42,35,58
23,23,19,24,26,25,24,28
20,25,22,18,33,33,35,10
0,0,0,0,48,31,29,37
13,15,9,15,0,0,0,0
35,41,39,7,26,38,25,29
0,1,0,1,1,1,8,6
5,3,6,3,1,4,1,1
1,5,6,2,6,10,7,2
4,1,0,0,0,0,0,0
15,17,23,16,3,4,4,4
5,7,6,6,6,2,5,3
1,1,1,11,2,3,2,15
0,0,0,0,5,7,6,6
0,0,0,0,69,59,68,4
32,39,18,58,13,6,12,19
1,5,7,4,9,14,5,15
27,26,32,116,0,0,3,0
0,1,0,0,15,16,25,11
0,0,0,0,1,4,4,1
9,6,12,7,42,39,72,80
6,9,6,19,16,10,12,25
0,0,0,0,20,12,20,10
4,3,4,5,43,42,37,24
4,1,12,0,20,17,17,19
3,5,3,2,1,0,1,0
6,3,4,1,59,57,43,106
29,30,39,38,0,0,0,0
4,4,3,20,1,0,1,4
12,11,9,3,13,16,7,1
0,1,0,2,13,21,18,28
2,4,0,3,0,2,0,0
1,0,1,1,0,0,0,0
2,6,3,5,73,80,41,171
5,10,8,11,21,21,24,7
12,16,9,7,0,0,0,0
4,4,10,4,0,1,0,0
23,12,17,8,12,9,12,1
60,49,44,127,18,17,27,20
0,0,0,0,12,14,12,1
0,0,0,0,6,13,4,8
7,4,10,8,3,2,5,0
0,0,0,0,0,0,0,0
4,1,2,2,43,54,45,168
34,33,31,70,14,19,17,9
0,0,0,0,8,2,6,6
23,21,16,37,0,0,0,0
20,27,15,6,6,2,6,0
0,0,1,1,54,66,60,45
0,0,0,0,0,0,0,0
33,40,29,34,3,1,1,3
6,2,4,4,2,3,2,2
136,153,130,37,8,8,13,1
8,4,4,2,2,2,0,3
13,11,21,17,36,41,24,28
65,66,48,76,46,41,41,50
45,48,63,20,12,13,8,2
14,12,11,36,12,12,9,5
0,0,0,0,18,16,14,8
1,0,0,0,31,24,33,12
0,0,0,0,8,7,6,9
7,3,2,4,33,31,33,28
0,2,1,3,24,23,25,20
125,88,116,31,46,47,53,36
47,58,57,89,68,76,69,91
15,15,12,14,14,6,6,13
0,0,0,0,6,8,9,2
7,3,4,8,35,25,29,7
2,3,4,7,2,5,5,5
3,6,1,4,12,5,10,7
8,6,7,1,16,11,10,8
0,0,0,0,9,8,12,6
10,6,9,5,12,8,12,6
5,2,4,2,58,41,54,186
2,10,1,12,1,4,4,2
29,24,24,39,14,26,19,9
0,0,0,0,5,11,6,0
54,44,52,4,0,0,0,0
7,4,9,22,48,38,45,83
50,39,53,21,76,69,72,11
0,0,0,0,4,3,2,0
59,47,54,1,6,4,7,4
16,24,22,2,7,3,10,6
20,19,9,17,63,69,63,197
28,17,30,13,32,36,29,6
2,5,3,5,0,0,0,0
24,26,48,74,3,5,6,7
3,0,4,2,5,5,6,6
0,0,0,0,36,24,39,84
3,1,5,2,0,0,0,0
19,28,27,3,117,104,133,44
15,5,2,11,60,67,64,94
81,80,57,75,29,43,35,75
10,17,12,16,7,5,9,6
0,0,0,1,36,24,25,23
2,5,2,0,5,4,4,10
20,17,22,68,84,65,69,33
30,23,17,3,5,4,2,0
1,4,0,2,7,6,3,0
12,12,14,23,0,0,0,0
7,9,5,29,0,0,0,0
2,1,3,12,0,0,0,0
75,87,78,190,0,0,0,0
83,77,74,33,49,58,39,29
39,21,41,20,8,8,10,5
0,0,2,8,22,12,19,11
0,0,0,0,0,0,0,0
31,30,27,53,2,1,0,7
14,17,17,4,37,24,22,20
0,0,0,0,10,14,12,16
40,40,37,7,8,7,13,7
0,0,0,0,13,13,10,6
36,34,21,19,8,10,9,10
1,0,1,0,3,6,3,6
4,8,3,2,1,1,1,1
4,3,5,0,0,0,0,0
11,20,24,7,0,0,1,1
6,6,12,4,10,18,8,0
37,19,27,15,10,13,14,0
1,1,1,0,28,40,29,33
20,15,23,27,0,1,1,0
11,10,10,9,16,24,19,45
18,30,20,23,27,26,28,6
2,2,2,1,3,6,8,1
83,85,115,73,0,1,0,0
0,0,0,0,10,11,9,6
2,2,1,1,2,1,3,0
0,0,0,0,0,0,0,0
0,1,0,0,18,19,13,6
0,0,0,0,70,73,56,5
2,4,0,0,1,0,1,1
17,11,12,11,1,1,7,0
2,2,1,2,11,1,2,8
7,9,4,4,12,8,9,51
18,13,16,6,1,2,4,4
3,1,2,0,0,0,0,0
3,3,4,4,42,21,40,10
3,2,1,0,32,29,18,8
11,4,7,8,23,23,12,4
0,1,0,2,3,3,3,3
41,25,35,87,2,3,0,1
12,15,11,3,0,0,1,0
3,2,5,10,5,1,3,1
8,5,6,7,14,20,23,38
15,27,24,2,15,13,11,17
25,27,39,35,46,51,59,25
4,4,1,2,17,21,21,8
15,16,16,7,0,0,0,0
10,9,10,2,17,10,13,19
26,26,21,15,70,68,49,60
0,1,0,0,2,0,1,0
31,24,23,31,43,50,58,78
12,12,21,7,12,18,18,34
0,0,0,0,0,0,0,0
13,9,11,10,5,3,11,0
23,25,16,8,11,19,11,3
1,0,0,1,0,0,1,0
7,6,10,1,4,6,8,1
3,3,4,2,20,20,36,17
0,2,6,16,1,0,0,0
8,8,12,16,3,4,1,6
6,3,3,7,0,0,0,0
5,11,8,6,1,3,4,7
12,10,15,15,22,16,22,12
3,1,0,0,0,0,0,0
1,2,0,8,14,17,22,17
12,14,5,3,17,26,24,60
28,17,16,0,7,5,6,7
2,2,0,2,39,56,38,26
22,22,22,30,11,8,14,17
26,28,28,12,7,10,3,6
25,14,28,14,18,21,10,15
50,30,33,41,0,2,2,3
5,5,1,5,16,20,11,38
57,44,53,33,2,2,2,0
66,99,57,159,5,7,12,6
6,7,4,5,20,20,18,23
49,50,38,79,4,5,2,2
27,22,28,13,22,27,33,15
1,1,1,2,12,8,14,11
0,0,0,0,24,19,14,19
4,0,3,1,37,40,33,12
19,16,19,20,0,0,0,1
0,1,2,0,1,0,0,0
53,68,66,72,1,0,0,0
2,6,11,11,8,11,18,19
37,22,19,6,0,0,0,0
8,4,6,1,23,35,22,10
55,48,42,45,16,21,29,29
0,1,0,0,51,36,41,20
10,8,4,9,3,9,3,2
2,2,1,1,1,5,1,4
84,67,76,104,5,6,5,14
4,3,8,11,1,4,2,0
90,91,92,71,17,21,20,28
51,50,46,45,0,0,0,0
36,31,38,37,33,35,33,79
4,2,2,0,4,6,10,29
4,5,7,0,0,0,0,0
16,18,18,5,0,0,0,0
0,1,0,0,19,17,16,34
4,6,2,23,17,12,9,16
0,0,0,0,29,36,44,13
63,65,39,117,0,0,0,0
8,6,4,1,24,27,16,42
21,11,33,12,17,23,22,9
8,12,22,37,0,0,0,0
8,7,4,3,3,4,0,1
17,16,22,22,34,28,29,156
0,0,0,0,0,0,0,0
59,57,62,106,31,37,18,19
31,29,32,17,8,5,14,1
15,13,14,32,22,23,37,13
29,32,42,19,73,62,59,72
7,5,7,3,5,5,7,3
0,0,0,0,72,86,61,32
2,2,0,3,11,5,8,6
43,43,43,45,23,26,51,42
70,64,48,151,0,1,1,0
0,0,0,1,5,3,1,2
5,14,12,10,59,54,36,27
4,5,2,1,0,0,0,0
109,103,106,130,1,1,2,3
0,0,0,0,17,26,24,6
11,5,3,0,0,0,0,0
1,0,2,0,1,2,3,2
0,0,0,0,0,0,0,0
0,0,0,0,4,7,6,4
8,9,4,4,0,3,2,6
8,2,4,0,0,2,2,0
9,5,3,5,42,59,44,27
36,38,29,19,3,2,0,6
2,3,1,1,1,4,2,0
3,5,2,3,0,0,0,0
2,3,0,0,0,0,0,0
4,4,3,0,3,7,7,1
44,31,39,11,0,1,0,0
0,0,0,0,1,0,0,0
31,20,30,35,55,42,54,29
12,15,10,1,12,4,7,4
1,2,3,0,43,45,40,14
0,4,3,1,17,20,13,17
44,66,48,7,0,0,0,0
0,0,0,0,0,0,0,0
6,20,5,5,22,33,36,26
0,0,0,0,4,6,4,13
14,15,9,21,5,7,9,20
7,10,11,4,4,8,6,8
25,17,26,20,25,21,23,1
2,1,0,4,42,60,50,14
61,37,30,1,0,3,0,0
41,30,65,47,0,0,0,0
13,6,10,7,1,1,1,0
4,4,10,17,2,7,5,3
28,30,28,7,2,0,1,0
40,42,30,65,11,16,4,0
30,26,21,5,12,6,13,13
3,2,10,5,37,27,33,31
0,0,0,0,0,0,0,0
18,27,31,9,23,20,15,43
15,22,24,22,0,1,0,0
50,75,54,7,1,0,0,0
0,0,0,0,4,4,3,0
33,28,24,30,3,5,1,1
3,4,7,6,24,22,26,29
20,12,18,8,8,10,4,1
0,0,0,0,0,0,0,0
3,10,8,28,7,6,5,41
11,7,10,7,13,17,9,21
1,1,0,1,21,28,23,8
91,91,112,54,8,11,7,2
20,15,22,53,3,2,9,9
4,3,4,2,0,0,0,0
41,30,50,69,2,1,4,5
3,4,1,15,7,7,8,9
21,16,13,10,0,0,0,0
106,96,98,56,85,104,79,26
0,0,0,0,4,6,8,6
21,21,27,14,2,0,2,0
62,62,37,28,2,5,6,2
0,2,3,3,10,8,10,4
37,20,30,13,0,0,0,0
1,2,0,3,6,10,7,8
6,12,10,5,22,27,18,10
0,0,0,0,6,2,6,3
0,0,0,0,26,30,10,58
28,22,31,21,6,7,6,4
0,0,0,0,18,19,21,10
6,9,6,21,2,2,0,0
0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0
0,0,0,0,31,26,45,33
7,7,10,5,0,0,0,0
0,0,0,0,2,5,6,5
1,1,3,0,0,0,0,0
0,0,0,0,8,13,2,70
34,31,31,54,91,81,82,61
10,15,6,5,20,12,13,21
2,3,4,3,4,10,6,1
63,55,57,23,1,1,2,0
0,0,0,0,1,0,0,0
75,103,75,136,16,13,21,29
9,22,14,24,20,27,30,18
10,13,6,3,14,15,10,15
9,10,2,2,3,4,5,2
0,0,0,0,0,0,0,0
26,30,28,14,34,32,22,10
12,12,12,12,0,0,0,0
3,14,7,6,2,2,3,0
0,0,3,1,33,20,27,12
0,0,0,0,3,1,4,11
26,26,15,34,8,5,6,7
14,20,12,11,0,0,0,0
11,10,16,22,0,0,0,0
50,47,56,17,34,29,34,7
2,0,0,0,2,2,0,0
6,4,9,14,2,0,2,0
3,0,3,2,22,37,25,9
1,2,1,1,10,3,13,4
10,15,16,25,4,5,8,4
5,3,3,4,30,37,31,69
13,15,14,17,20,24,25,16
4,7,4,11,9,4,7,9
15,10,16,11,7,2,6,10
47,45,31,12,11,12,13,11
41,41,27,52,17,15,18,5
39,46,50,12,15,16,15,0
57,44,86,37,2,0,0,2
30,31,35,19,8,7,6,4
2,0,1,1,66,58,68,0
9,17,19,9,41,35,33,12
31,36,30,11,3,1,4,1
5,3,7,11,0,0,1,4
5,4,1,5,42,52,55,36
7,19,17,7,14,10,12,7
109,124,122,70,23,29,15,35
28,22,17,3,35,37,31,20
0,0,0,0,20,18,7,8
25,32,26,4,21,25,16,1
14,15,24,0,0,0,0,0
11,16,13,12,1,1,4,0
0,0,0,0,15,14,15,15
10,13,18,20,10,20,16,3
2,3,1,2,19,24,30,18
21,25,31,41,7,9,6,2
53,52,72,84,10,7,7,6
24,30,20,2,13,10,16,4
19,33,27,14,33,42,37,23
0,0,0,0,25,14,8,17
26,28,18,9,8,7,9,7
0,0,0,0,0,0,0,0
12,10,12,1,30,26,25,18
0,0,0,0,15,9,9,18
8,10,12,8,5,3,9,3
9,4,4,6,14,6,9,29
1,9,4,4,25,22,24,30
39,30,28,96,2,0,0,0
0,0,0,1,7,6,6,1
13,7,11,39,0,2,1,2
9,5,8,0,12,6,5,1
4,3,1,0,43,36,49,23
7,6,13,10,59,67,60,100
1,0,1,0,88,70,99,57
53,61,69,50,0,0,0,0
1,2,7,6,10,10,16,19
23,18,16,17,0,0,0,0
0,0,0,0,2,0,0,2
15,19,16,13,44,30,49,18
33,31,26,27,21,23,18,16
9,10,9,2,4,3,1,7
5,8,4,2,30,24,31,30
0,1,2,0,1,2,0,0
20,18,16,26,8,9,12,7
23,23,31,22,0,0,0,1
26,17,29,11,0,0,2,0
19,14,12,13,9,1,10,8
8,1,2,2,10,12,12,4
18,12,14,14,2,2,1,3
0,0,0,0,11,14,21,6
18,39,16,23,23,19,14,4
5,3,2,6,0,0,0,0
8,10,10,5,8,3,8,2
2,3,0,1,16,16,16,14
26,44,17,3,2,3,1,5
2,3,3,2,0,0,0,0
3,6,3,4,10,9,9,5
8,3,13,0,13,6,12,4
6,6,3,8,3,4,4,0
51,34,47,5,6,5,7,6
7,9,8,17,6,4,11,5
9,6,6,6,0,0,1,0
175,206,169,206,1,4,5,9
59,60,51,9,0,4,8,1
4,2,4,6,0,0,0,0
3,3,1,2,65,75,59,38
16,32,13,22,0,0,0,0
81,91,92,210,10,20,17,17
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
19,23,19,16,65,69,64,27
12,9,10,13,56,46,44,51
0,0,0,0,6,2,0,0
12,15,14,5,2,0,2,0
0,0,0,0,6,14,8,10
0,7,1,4,0,0,0,0
1,3,5,6,9,11,9,1
1,1,2,3,39,36,33,63
42,37,44,52,18,16,25,3
6,2,8,18,72,83,70,23
76,60,89,64,0,0,0,0
18,14,20,31,39,49,37,43
1,0,1,1,24,23,36,16
2,2,3,1,0,1,1,5
0,0,0,0,1,0,1,0
0,1,1,0,6,7,4,1
54,46,55,37,4,1,2,7
0,0,2,0,0,0,0,0
0,0,0,0,24,23,22,24
9,2,8,20,20,22,32,44
3,3,0,1,38,32,28,0
13,19,15,20,30,26,36,40
1,1,1,3,6,3,9,4
1,1,0,3,7,9,10,14
6,6,6,1,89,71,98,116
9,5,9,6,9,7,14,8
24,28,20,47,27,19,22,16
20,14,9,22,7,5,7,7
50,38,41,38,1,0,1,1
10,18,10,23,9,14,17,2
9,6,11,12,72,63,69,3
1,0,2,0,1,0,0,0
0,0,0,0,4,1,7,4
7,12,13,14,56,58,72,18
1,1,5,4,1,0,0,1
0,0,0,0,1,5,0,2
1,1,2,4,5,8,7,12
11,3,12,2,5,4,2,7
6,8,15,13,12,14,8,11
3,1,8,1,0,0,0,0
11,11,9,8,0,0,0,0
35,34,43,41,31,32,18,2
6,2,5,0,17,19,26,4
8,6,4,11,0,0,0,0
20,18,17,7,35,25,45,13
13,15,13,4,30,26,43,50
0,0,0,0,6,2,3,6
4,3,2,0,0,0,0,0
42,40,49,15,10,7,9,2
28,22,22,2,63,55,46,94
0,0,1,0,19,17,20,3
0,0,0,0,2,1,4,2
1,0,0,5,3,13,3,9
5,9,13,1,14,8,11,20
15,12,7,9,0,0,0,0
12,26,18,22,1,1,2,0
30,40,32,11,19,34,25,4
7,7,5,2,0,0,0,1
41,40,57,30,16,21,21,1
24,25,28,30,35,37,30,5
36,48,40,38,25,18,21,17
5,1,6,2,9,7,11,0
28,30,20,10,60,80,59,57
1,1,0,0,0,0,0,0
5,5,8,1,8,6,9,11
0,0,0,0,0,0,0,0
14,16,9,7,0,0,0,0
30,15,24,26,1,5,4,0
26,21,26,38,10,8,17,5
75,81,53,159,5,8,2,5
8,16,23,1,20,17,18,0
0,0,0,0,6,7,3,7
25,18,23,7,22,34,24,32
0,0,2,0,9,8,7,2
20,17,24,22,5,5,1,7
6,8,8,14,2,3,1,0
37,35,58,29,2,2,1,1
1,1,0,2,0,0,0,0
0,0,0,0,91,117,93,96
2,2,5,7,0,0,0,0
15,11,14,6,3,4,6,2
0,0,0,0,21,26,23,19
47,45,50,10,28,47,28,8
1,0,1,0,17,10,10,7
3,1,3,2,0,0,0,0
8,31,21,28,0,1,3,2
13,13,13,14,8,14,7,24
2,2,1,3,14,23,21,19
0,2,2,0,0,0,0,0
4,10,2,3,4,8,4,0
46,34,43,113,0,0,0,0
4,5,11,7,32,26,33,14
4,7,10,1,0,0,0,0
0,1,1,1,0,0,1,0
3,2,0,1,32,41,38,13
7,13,8,15,0,0,0,0
53,57,44,6,13,38,30,8
34,30,43,56,52,66,65,76
34,32,30,13,1,0,1,4
4,9,4,9,15,11,18,5
7,5,5,2,7,8,7,0
64,47,74,9,0,0,0,0
0,0,0,0,11,11,17,2
3,3,5,4,0,0,0,0
0,0,0,0,5,5,7,3
1,0,1,1,14,23,10,2
13,13,8,4,0,0,0,0
57,45,50,29,40,31,34,11
35,21,24,15,1,6,4,9
24,9,28,5,13,13,15,12
19,27,26,57,51,40,65,61
0,0,0,0,0,0,0,0
6,9,5,2,28,25,15,31
0,0,0,0,14,12,13,17
0,0,0,0,0,0,0,0
63,72,68,37,0,1,0,0
3,3,2,2,3,6,7,12
0,0,0,0,3,3,1,2
15,8,14,8,0,2,2,4
7,17,9,26,0,3,2,10
6,6,11,6,1,2,0,1
66,67,66,25,1,2,2,1
23,18,19,13,16,14,18,20
10,7,11,4,42,53,47,115
2,1,1,1,0,0,0,0
8,7,5,2,1,3,0,1
17,23,20,34,0,0,0,0
31,30,31,56,59,45,68,45
46,47,52,17,0,0,0,0
17,8,16,3,4,4,4,2
2,2,1,0,0,0,0,0
21,39,28,19,0,0,0,0
26,27,20,37,0,0,1,0
8,7,4,3,0,1,1,0
14,21,13,11,79,98,103,76
30,21,24,25,34,22,22,8
14,13,13,2,11,9,9,12
0,0,0,0,0,1,0,1
8,6,14,9,16,21,24,5
36,34,48,91,0,0,0,0
12,12,12,35,12,17,16,31
12,10,13,8,27,19,29,26
22,26,21,30,1,2,0,0
4,1,3,5,11,7,4,4
29,36,14,42,50,49,39,35
43,47,39,5,0,0,0,0
0,0,0,0,11,7,6,24
6,10,10,5,28,30,17,1
23,23,25,22,26,30,25,68
33,33,49,7,1,0,0,0
37,39,48,57,7,5,4,5
0,0,0,0,3,2,2,3
6,4,2,2,77,68,85,40
0,0,0,0,10,9,7,26
0,2,0,0,0,0,0,0
29,29,31,29,2,1,1,0
10,14,19,9,40,42,32,35
0,0,2,0,0,0,0,0
17,9,7,12,23,14,13,9
1,0,1,1,4,3,2,1
0,0,0,0,28,19,28,44
0,3,1,1,13,20,22,12
5,3,2,1,2,1,1,1
46,47,67,75,2,4,2,4
4,4,1,1,0,2,0,4
7,8,8,11,0,1,0,1
3,9,11,5,4,7,4,12
13,8,8,36,2,9,4,5
45,75,72,102,3,3,2,3
0,0,0,0,23,17,19,48
