"sim13_repl1_input","sim13_repl1_high","sim13_repl1_med","sim13_repl1_low","sim13_repl2_input","sim13_repl2_high","sim13_repl2_med","sim13_repl2_low"
0,2,2,0,2,2,0,0
22,12,23,10,7,8,7,18
35,30,34,91,0,0,2,0
5,2,3,0,13,12,15,21
61,76,61,159,1,0,0,2
55,63,63,85,107,103,95,189
10,3,9,10,3,2,1,4
7,4,4,0,21,21,27,12
0,0,0,0,28,25,30,7
24,28,23,4,14,11,13,4
14,8,19,20,3,0,1,2
9,6,7,16,0,0,0,0
0,0,0,0,4,2,8,3
71,51,85,44,4,7,4,3
3,9,6,7,4,9,2,2
20,32,27,9,35,29,21,5
3,2,1,0,0,0,0,0
10,12,10,16,9,11,11,2
22,10,27,8,1,1,0,0
7,5,7,1,3,8,2,1
4,7,6,1,37,27,31,148
9,13,4,0,23,30,35,18
45,28,32,5,18,15,13,18
26,34,28,18,10,6,9,21
0,1,0,3,20,17,16,4
25,39,26,15,27,36,33,48
4,4,2,8,0,0,0,0
2,0,1,0,0,0,0,0
3,9,8,4,5,5,2,1
2,0,0,1,2,0,0,2
2,0,0,3,47,41,59,24
0,2,4,1,5,9,9,4
51,44,54,43,12,18,16,25
34,33,26,31,35,49,26,61
1,3,3,0,39,41,50,49
0,0,0,0,7,5,10,6
9,8,6,6,37,34,38,47
0,0,0,0,19,22,21,10
85,63,58,172,18,23,22,42
9,3,12,2,1,0,2,1
14,5,9,22,0,0,0,0
4,4,6,0,66,77,47,25
3,8,4,15,23,34,27,84
28,19,26,38,0,0,0,0
32,34,25,2,14,7,8,10
20,12,9,20,8,4,2,0
9,10,5,23,0,0,0,0
8,5,6,4,0,0,0,0
0,0,0,0,40,50,39,69
15,22,16,12,25,19,18,1
1,2,2,0,0,0,0,0
0,0,0,0,1,0,0,2
0,1,1,3,25,21,12,4
3,2,0,3,0,0,0,0
4,2,1,0,5,8,4,2
0,3,0,0,2,3,4,11
10,7,18,7,3,3,3,3
21,25,27,11,22,14,18,1
1,3,4,1,5,4,8,5
5,2,4,7,0,0,0,0
13,10,6,9,3,7,4,2
13,14,7,18,17,32,33,4
1,4,2,4,6,1,3,0
3,5,2,1,2,1,0,1
10,21,16,8,3,5,3,5
7,5,7,24,12,10,12,10
8,2,11,8,25,31,30,9
9,13,12,18,8,12,5,1
0,0,0,0,0,2,1,0
50,56,28,44,8,18,14,18
40,31,56,27,21,15,12,7
2,1,1,0,7,12,12,10
0,0,0,0,9,10,9,7
35,27,33,16,13,12,12,37
0,0,0,0,54,59,77,32
36,23,38,9,10,6,5,4
108,111,90,28,14,17,6,6
30,32,27,16,1,1,2,1
0,2,4,0,5,8,7,10
65,49,62,26,4,4,5,0
0,3,2,0,31,23,16,0
1,2,2,1,4,0,0,0
4,3,3,1,23,32,18,29
27,37,32,21,53,45,44,0
2,1,1,1,1,3,1,1
15,22,24,17,5,6,13,8
3,2,4,1,26,25,21,43
3,0,2,2,0,0,0,0
49,58,40,36,18,17,14,29
15,15,17,7,51,45,41,47
0,0,0,0,4,4,5,6
13,22,23,3,27,24,17,53
7,15,14,3,1,0,0,1
12,26,13,8,0,0,0,0
0,0,0,0,61,50,40,110
4,4,3,3,0,1,0,1
1,1,0,1,0,0,5,0
0,0,0,0,0,0,0,0
4,5,2,4,10,10,6,4
0,0,0,0,4,1,4,1
32,43,28,7,9,7,8,19
0,0,1,2,1,0,1,1
12,18,17,12,0,1,1,1
1,2,1,4,0,0,0,0
12,12,11,0,6,7,4,9
27,31,43,22,13,21,22,0
29,19,29,2,0,1,0,3
2,7,8,0,26,20,15,2
27,27,30,48,42,30,33,4
0,1,1,1,15,11,19,5
0,0,0,0,5,6,4,3
49,42,37,240,0,0,0,0
0,0,2,0,23,33,21,18
21,21,15,45,55,39,46,73
13,14,23,28,14,13,14,25
73,70,79,110,3,6,5,10
4,9,18,10,50,43,45,124
6,3,4,5,1,1,1,0
2,1,2,2,40,47,37,87
0,2,1,1,5,7,8,22
0,0,1,0,16,15,18,6
0,0,1,2,0,0,0,0
7,4,2,4,1,8,7,2
30,22,40,9,61,50,75,151
18,17,18,2,31,17,24,57
5,2,2,5,6,7,4,2
17,12,11,0,2,0,0,3
2,2,5,1,2,0,0,0
0,0,0,0,15,20,10,9
15,11,10,10,5,5,4,1
0,0,0,1,2,1,1,2
0,0,0,0,87,110,83,178
17,28,17,37,0,0,0,0
6,8,16,2,7,9,5,7
1,0,0,0,9,12,9,29
2,0,3,1,0,0,0,0
12,12,7,10,0,0,0,0
1,2,0,2,3,2,3,0
0,0,1,2,45,36,47,25
5,5,7,0,0,0,0,0
18,9,18,33,0,1,0,1
4,2,6,1,2,5,4,3
0,0,0,0,0,0,0,0
50,42,62,25,0,0,0,0
10,11,11,8,6,5,1,2
34,23,25,5,21,24,26,15
0,0,2,0,8,8,8,12
4,9,6,16,0,1,0,0
12,11,5,4,2,1,0,2
0,0,0,0,54,58,58,150
21,40,19,6,27,37,21,29
2,4,1,3,0,0,0,0
0,1,0,1,3,0,2,4
28,13,38,14,6,7,11,5
89,116,70,72,0,0,0,0
13,12,16,14,37,41,30,60
32,21,28,8,19,25,39,9
40,36,31,20,34,29,23,0
0,0,0,0,27,53,31,42
17,14,6,6,0,0,0,0
37,37,29,79,38,29,43,31
0,1,0,3,2,9,7,6
7,10,4,5,1,2,4,0
6,3,7,7,5,7,1,21
2,0,1,0,0,0,0,0
14,14,17,6,3,1,1,1
7,5,5,22,5,2,4,2
1,0,1,0,1,3,2,4
0,0,0,0,4,5,6,0
0,0,0,0,49,67,49,36
26,41,28,4,13,12,9,27
1,6,4,2,14,19,6,16
29,23,31,15,2,2,2,1
0,0,0,1,11,20,31,6
0,0,0,0,3,0,5,2
19,12,11,25,49,53,53,19
13,11,8,15,16,7,5,10
0,0,0,0,16,15,24,34
4,2,2,0,32,37,50,10
8,10,12,8,17,24,23,29
2,5,4,3,2,1,0,1
7,0,4,8,49,85,64,36
28,32,34,16,0,0,0,0
4,5,5,6,1,2,0,1
4,10,5,9,11,16,15,16
0,0,1,1,15,16,15,14
2,0,3,4,0,0,1,1
0,0,1,2,0,0,0,0
1,3,0,1,55,81,55,79
7,2,9,2,17,14,15,3
15,6,10,7,0,0,1,0
8,6,2,1,1,2,1,1
18,19,16,2,10,11,21,30
60,44,56,63,20,30,22,50
0,0,0,0,8,11,5,36
0,0,0,0,9,9,6,8
5,6,11,9,2,3,0,8
2,0,0,0,0,0,0,0
4,6,0,2,58,42,43,54
34,43,38,31,19,13,16,5
0,1,0,0,8,5,3,4
19,16,13,5,0,0,0,0
14,16,15,9,0,1,4,0
1,1,1,0,66,77,54,43
2,1,1,2,0,0,0,0
38,37,32,93,0,1,1,0
1,2,4,5,0,1,0,0
180,192,128,177,18,17,13,14
3,1,3,5,0,0,3,1
16,13,9,3,39,46,38,15
48,50,45,41,41,47,35,11
61,44,57,12,16,9,9,27
16,10,14,3,15,9,16,7
0,0,0,0,20,14,17,8
0,2,0,1,24,34,17,38
0,0,0,0,8,6,6,1
6,4,8,5,36,36,38,24
2,3,2,1,14,22,30,15
117,140,89,27,63,52,47,88
58,61,54,47,74,68,71,48
6,19,13,11,9,10,10,37
0,0,0,0,6,7,9,20
4,6,5,3,42,28,28,35
2,1,2,0,2,2,3,8
5,5,1,1,7,10,16,8
5,12,5,1,13,9,16,6
0,0,0,1,6,5,5,16
3,6,8,12,10,6,14,18
3,1,5,3,51,40,60,70
5,8,7,4,3,7,4,1
32,34,24,9,19,27,34,45
0,0,0,0,8,7,7,6
55,60,55,7,0,0,0,0
17,4,12,5,42,43,39,21
35,37,37,27,60,61,63,33
0,0,0,0,3,6,2,2
48,32,57,113,6,5,6,13
22,21,27,40,6,5,6,7
23,15,16,7,68,66,70,13
28,35,20,16,31,29,30,10
4,2,2,2,0,0,0,0
34,29,38,11,4,2,2,8
4,1,3,1,5,8,6,10
0,0,0,0,30,38,36,71
8,9,0,6,0,0,0,0
36,11,24,2,107,111,144,28
6,6,4,5,63,52,63,30
70,67,65,67,43,29,50,46
18,18,17,12,11,6,7,11
0,0,0,1,29,29,29,60
6,4,1,8,11,5,7,4
19,24,21,11,77,73,75,5
26,17,27,3,4,2,5,0
1,3,2,0,12,10,11,2
19,22,10,16,0,0,0,0
7,16,14,8,0,0,0,0
3,0,2,1,0,0,0,0
78,72,73,102,0,0,0,0
63,96,75,116,42,49,48,4
36,39,40,114,10,12,12,6
2,1,3,1,13,15,9,36
0,0,0,0,0,0,0,0
30,21,36,23,0,1,2,0
15,9,13,9,26,38,21,4
0,0,0,0,18,11,9,14
40,43,34,33,10,7,11,0
0,0,0,0,13,13,12,5
29,27,26,54,11,6,8,8
1,0,0,0,5,5,4,5
5,2,2,5,1,0,0,0
1,1,2,1,0,0,0,0
24,29,25,2,0,0,2,0
4,8,6,9,12,14,5,3
21,24,25,0,12,10,15,9
0,1,0,0,24,32,22,2
27,25,17,60,1,1,0,0
13,16,13,6,16,15,15,19
20,30,24,9,19,25,26,61
4,1,3,1,8,3,6,1
85,102,60,13,1,0,0,0
0,0,0,0,10,8,10,4
2,3,0,4,3,1,3,1
0,0,0,0,0,0,0,0
0,0,1,0,13,23,19,39
0,0,0,0,77,55,58,14
3,7,4,2,2,1,2,1
13,17,24,23,5,0,2,8
2,0,2,1,3,9,1,1
8,5,6,3,9,6,13,25
10,16,15,3,4,3,3,5
2,5,2,1,0,0,0,0
6,6,3,1,36,34,31,42
0,2,1,0,35,42,34,13
5,8,6,5,18,13,17,17
0,0,1,0,6,10,2,5
46,24,29,1,1,4,2,2
21,19,20,15,0,0,0,0
1,1,7,3,2,1,0,2
9,8,9,10,20,22,18,22
19,21,36,35,8,12,19,13
25,22,29,8,65,42,52,22
7,4,5,3,16,15,19,8
18,28,11,12,0,0,0,0
7,10,9,2,17,8,6,14
27,22,16,17,72,74,50,33
1,0,1,0,0,0,0,1
21,16,26,37,70,65,62,24
16,19,15,24,13,14,13,17
0,0,0,0,0,0,0,0
7,8,12,6,2,9,4,4
18,21,23,2,15,9,9,22
0,0,1,0,1,0,0,0
7,11,7,1,7,3,2,2
1,3,3,4,33,27,24,62
2,4,3,3,1,0,0,0
6,5,5,14,1,2,2,0
2,1,3,3,0,0,0,0
6,5,3,11,10,2,2,8
14,19,16,53,16,15,15,26
0,2,4,0,0,0,0,0
2,0,5,1,9,16,25,6
15,19,7,28,16,22,24,17
19,22,24,28,7,3,12,2
0,1,1,0,43,33,36,60
26,27,24,6,9,17,14,17
18,27,23,6,12,11,8,21
15,20,11,35,14,16,25,21
40,36,35,8,1,0,0,2
3,0,4,6,16,9,9,10
55,52,48,20,1,3,1,0
70,65,77,10,8,10,9,3
2,2,2,12,28,23,16,7
54,43,56,69,1,1,1,6
34,26,32,79,25,25,34,46
3,2,2,0,12,11,14,14
0,0,0,0,22,24,22,5
3,8,1,1,30,41,44,81
19,18,17,4,0,0,1,0
0,3,0,1,4,0,0,0
62,73,43,66,1,0,1,0
3,10,7,16,9,17,12,20
38,39,18,10,0,0,0,0
4,6,3,3,35,31,31,67
39,58,36,35,18,27,22,4
0,0,1,0,45,53,51,35
6,8,16,8,3,2,8,4
0,0,0,7,2,2,8,1
55,93,56,17,5,11,5,7
5,8,6,5,1,3,1,0
77,97,90,73,11,16,14,12
51,54,48,60,0,0,0,0
45,47,41,20,40,35,46,59
0,2,2,0,7,3,11,3
8,9,6,7,0,0,0,0
18,17,16,8,0,0,0,0
0,0,0,0,14,32,14,17
9,7,7,12,13,10,12,26
0,0,0,0,37,41,27,26
67,66,37,35,1,0,0,1
5,8,6,5,23,20,30,93
18,14,19,17,30,31,40,63
23,13,14,1,0,2,0,1
4,4,5,3,2,1,6,2
28,22,23,40,44,33,37,4
0,0,0,0,0,0,0,0
60,88,48,6,23,24,16,9
24,37,36,21,7,12,8,4
16,16,19,20,26,31,22,21
49,44,27,7,81,68,80,93
4,5,13,9,3,3,3,2
0,0,0,1,71,84,78,3
0,1,0,0,11,8,5,15
39,35,55,41,32,36,32,32
65,82,65,14,0,1,1,0
1,2,1,0,4,3,4,3
8,8,6,2,33,43,42,18
6,3,1,0,0,0,0,0
111,107,110,136,2,3,2,1
1,0,1,0,19,12,16,16
3,7,3,6,0,0,0,0
2,1,0,1,4,6,8,10
0,0,0,0,0,0,0,0
0,0,0,0,6,9,4,0
8,7,7,3,0,2,3,2
2,7,10,3,0,0,1,1
10,6,6,2,44,65,44,37
26,31,29,52,3,1,2,1
2,0,3,1,1,2,1,0
2,4,7,3,0,0,0,0
1,2,1,0,0,0,0,0
6,8,5,4,1,4,4,0
45,31,40,3,0,0,0,0
0,0,0,0,0,0,0,0
27,37,21,14,46,31,55,50
12,11,9,0,8,8,12,17
3,3,0,1,40,50,45,17
7,5,6,11,19,19,14,5
36,50,41,71,0,0,0,0
0,0,0,0,0,0,0,0
13,8,5,14,30,25,33,14
0,0,0,0,9,5,2,0
8,14,11,5,7,6,9,2
15,13,18,1,4,4,7,3
30,23,27,82,22,32,35,14
4,3,0,5,48,50,36,15
44,43,54,42,0,1,0,2
35,46,40,40,0,0,0,0
7,8,6,15,3,2,2,0
3,5,6,10,3,1,3,11
27,40,25,19,0,2,2,1
35,50,41,44,12,14,15,16
31,22,27,17,8,13,5,13
6,8,12,12,38,25,38,16
0,0,0,0,0,0,0,0
28,32,19,20,25,16,20,15
19,10,21,12,0,0,0,0
64,43,67,78,1,0,0,0
0,0,0,0,1,3,1,2
23,20,27,77,4,8,5,3
6,3,7,1,25,29,47,13
28,25,15,16,5,7,9,5
1,0,0,0,0,0,0,0
10,13,10,18,10,15,14,8
11,11,11,3,6,11,15,15
1,0,3,0,29,20,23,15
88,109,95,107,8,10,7,14
14,20,12,38,5,5,3,6
3,3,8,8,0,0,0,0
34,47,41,68,2,2,1,2
5,1,2,0,4,4,7,5
14,19,21,14,0,0,0,0
110,113,76,75,90,86,56,54
0,0,1,3,6,8,7,5
28,32,40,9,2,0,0,2
45,63,53,40,1,4,3,2
0,2,5,0,10,7,7,26
34,19,23,25,0,0,0,0
1,1,1,1,9,6,1,13
13,10,4,5,21,23,22,18
0,0,0,0,5,5,4,6
0,0,0,0,18,28,21,31
30,36,16,34,7,3,5,4
0,0,0,0,17,19,17,20
10,11,6,2,1,0,1,0
0,0,0,0,0,0,0,0
3,2,2,2,0,0,0,0
0,0,0,0,33,24,29,33
7,5,5,4,0,0,0,0
0,0,0,0,2,0,1,1
1,3,4,0,0,0,0,0
0,0,0,0,10,13,9,4
36,28,38,15,96,93,76,115
16,9,5,19,12,13,19,5
4,5,3,7,8,8,6,3
62,51,58,7,1,1,2,10
0,0,0,0,0,1,0,0
104,75,107,207,18,17,6,15
28,16,20,9,20,24,35,34
14,13,15,9,11,11,14,31
7,8,5,4,7,4,5,7
0,0,0,0,0,0,0,0
31,26,23,43,30,31,28,17
11,13,7,15,0,0,0,0
6,9,6,5,3,0,1,0
1,1,0,0,25,23,16,24
0,0,0,0,4,6,7,1
12,26,31,32,5,4,4,3
23,9,15,14,1,0,2,0
10,10,14,26,0,0,0,0
41,69,46,74,35,44,34,40
0,1,0,0,0,2,0,1
4,7,5,1,1,0,0,3
1,3,2,1,24,20,26,3
1,4,2,5,7,9,9,8
20,20,20,18,4,6,3,9
3,4,2,3,31,29,30,8
15,13,12,16,22,28,27,83
7,6,5,10,7,4,8,3
15,11,20,7,4,1,4,3
34,52,39,31,21,21,20,20
44,49,25,48,21,11,16,46
42,42,37,55,12,15,12,24
56,51,61,46,1,1,0,0
38,29,37,41,6,4,8,7
2,0,0,0,67,56,63,25
14,10,17,6,42,36,29,69
24,30,25,78,5,1,1,6
7,6,3,3,0,3,1,0
7,1,3,0,49,43,67,85
11,13,11,13,9,14,4,2
124,86,135,163,21,21,26,19
28,23,21,19,42,28,28,47
0,0,0,0,12,8,13,5
31,15,25,27,20,23,21,22
25,28,19,9,1,0,0,0
15,17,13,26,5,1,2,2
0,1,0,0,17,9,25,4
19,16,13,10,19,15,22,14
1,1,0,4,22,21,24,38
27,21,27,6,14,5,8,5
70,67,70,50,6,10,6,0
17,23,33,36,17,14,7,16
27,34,26,26,42,23,38,16
0,0,0,0,14,10,22,4
23,16,22,13,7,6,7,5
0,0,0,0,0,0,0,0
18,13,18,14,33,24,34,2
0,0,0,0,12,7,12,11
5,14,6,13,8,8,8,1
6,7,6,2,8,18,9,17
6,6,7,5,29,25,37,9
37,36,32,41,1,0,1,0
2,0,1,1,5,6,0,9
23,11,16,22,1,1,3,5
5,11,6,0,7,7,13,8
2,2,4,1,43,22,36,50
9,3,11,12,64,46,54,66
1,0,0,2,98,87,100,100
84,59,81,75,0,0,0,0
2,4,1,0,11,5,14,6
15,11,13,42,0,0,0,0
0,0,0,1,0,1,2,0
18,20,19,4,49,40,38,106
34,24,32,23,24,26,17,4
12,7,8,9,3,4,5,2
3,2,3,2,26,30,25,30
1,0,1,0,0,1,0,0
19,19,21,8,10,8,14,10
29,31,25,20,1,1,2,0
29,15,18,6,1,1,2,2
17,15,10,12,11,4,10,3
5,3,2,0,10,13,7,10
10,17,16,6,0,1,1,1
0,0,0,0,23,23,16,7
25,19,22,37,16,17,15,11
5,4,2,6,0,0,0,1
8,10,12,4,12,3,7,2
2,2,0,0,9,11,12,22
31,27,27,10,5,5,0,4
0,1,2,1,0,0,0,0
3,5,7,7,12,7,11,8
5,9,6,3,10,8,8,7
4,9,3,7,5,0,0,1
43,46,47,47,5,4,5,5
6,4,3,9,6,7,10,13
5,5,5,8,0,0,0,0
177,140,169,240,4,4,3,4
48,54,52,19,3,4,4,4
2,3,1,4,0,0,0,0
1,1,5,1,70,63,84,44
15,14,19,14,0,0,0,0
83,88,77,45,18,18,17,31
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
15,25,14,6,66,56,59,142
17,17,17,0,55,43,69,61
0,0,0,0,3,0,3,1
7,21,17,3,1,0,2,0
0,0,0,0,11,11,10,29
7,0,4,5,0,0,0,0
11,2,7,4,4,9,13,6
0,0,3,2,49,41,43,9
41,37,43,3,24,15,14,13
3,3,13,16,70,102,41,153
56,72,70,216,0,0,0,0
14,20,18,12,30,32,40,83
1,0,0,0,26,35,31,34
2,0,1,4,1,1,0,1
0,0,0,0,1,0,0,4
1,2,1,0,7,8,6,12
46,66,39,9,5,4,3,2
0,1,0,1,0,0,0,0
0,0,0,0,21,18,28,3
4,5,7,1,38,39,23,46
2,3,4,0,34,42,27,7
8,13,12,8,30,25,27,16
2,0,3,2,3,4,7,25
0,2,0,0,10,9,10,0
7,5,4,2,79,96,77,179
1,8,3,8,10,9,10,1
23,32,22,6,17,20,18,24
16,15,12,13,7,11,8,9
46,39,32,63,3,2,2,0
16,18,17,3,23,17,23,9
12,15,10,8,53,64,79,142
0,2,2,0,1,2,0,0
0,0,0,0,5,5,4,5
8,12,15,19,51,64,65,33
2,4,1,1,0,0,0,0
0,0,0,0,0,2,0,2
2,5,2,2,10,8,4,1
5,15,7,18,3,5,4,1
11,7,10,4,19,10,17,4
4,3,4,0,0,0,0,0
7,10,11,17,0,0,0,0
35,34,23,37,25,36,29,8
5,3,6,4,23,23,23,21
4,6,2,5,0,0,0,0
20,22,33,13,40,32,36,22
14,10,11,7,33,29,38,32
0,0,0,0,5,3,4,5
1,1,1,1,1,0,0,0
38,54,43,34,10,14,11,12
23,32,17,24,65,48,66,18
0,0,0,0,19,15,13,39
0,0,0,0,5,0,5,6
1,2,2,1,7,5,4,5
7,7,4,1,6,6,13,18
13,6,17,8,0,0,0,0
15,13,22,11,1,3,2,2
43,45,22,9,19,25,24,8
10,7,10,3,0,0,0,1
48,49,45,24,20,16,12,15
24,23,21,12,27,31,35,25
40,69,38,2,21,28,35,2
7,4,1,2,8,10,9,9
39,30,20,27,75,64,62,97
0,0,0,0,0,0,0,0
6,1,4,13,8,5,10,8
0,0,0,0,0,0,0,3
9,17,9,6,0,0,0,0
39,22,22,34,2,2,0,0
17,21,26,17,16,15,11,1
88,83,68,75,5,3,6,1
15,10,17,7,16,26,12,8
1,0,0,0,10,8,8,2
20,22,19,28,26,30,35,0
1,1,1,0,2,12,10,3
20,20,19,21,8,5,2,6
10,7,8,7,2,0,3,2
23,41,30,30,0,1,0,5
0,0,1,0,0,0,0,0
0,0,0,0,84,95,90,98
4,3,1,1,0,0,0,0
20,13,12,8,5,1,2,1
0,0,0,0,17,12,27,13
60,58,45,26,38,42,29,54
0,0,0,0,6,12,7,11
2,2,1,1,0,0,0,0
23,22,26,30,1,2,1,3
12,7,12,31,12,8,12,20
4,0,4,8,24,15,15,12
1,1,0,2,0,0,0,0
2,2,3,2,8,11,9,1
51,46,22,83,0,0,0,0
6,3,6,5,36,29,35,24
10,11,6,21,0,0,0,0
2,0,1,0,0,0,2,0
0,1,1,0,25,35,29,13
10,13,9,12,0,0,0,0
44,53,63,8,31,26,34,76
30,37,33,12,70,57,38,53
44,26,36,0,4,1,1,0
1,2,4,2,16,12,16,13
6,5,1,2,3,9,6,4
64,68,57,15,0,0,0,0
0,0,0,0,11,13,15,7
1,7,1,1,0,0,0,0
0,0,0,0,4,11,6,8
0,0,0,0,8,9,13,31
5,6,11,15,0,0,0,0
48,51,59,24,36,42,26,1
27,20,30,12,1,2,5,0
21,21,29,7,20,21,20,25
33,16,40,50,59,59,49,33
0,0,0,0,0,0,0,0
6,4,7,9,21,19,18,16
0,0,0,0,20,17,9,15
0,0,0,0,0,0,0,0
76,72,68,103,1,1,0,0
3,1,2,5,8,6,3,7
0,0,0,0,6,5,4,0
14,17,13,9,4,2,5,0
14,15,14,38,3,3,4,4
3,6,8,5,1,1,2,2
63,77,53,134,3,1,0,1
31,19,22,47,9,9,17,29
6,9,16,1,57,26,56,92
2,1,1,0,0,0,0,0
7,6,8,0,2,2,2,0
12,14,12,34,0,0,0,0
24,35,35,5,44,48,48,177
51,53,42,11,0,0,0,0
7,17,9,4,2,3,5,0
2,3,3,2,0,1,1,1
32,31,31,75,0,0,0,0
29,23,30,12,0,2,0,0
9,3,9,16,0,0,3,0
21,12,20,15,98,115,74,111
21,18,20,24,24,19,39,44
16,18,14,12,6,8,5,11
0,0,0,0,1,0,1,0
7,11,11,21,17,25,23,23
43,43,33,115,0,0,0,0
12,8,9,3,13,16,18,9
8,11,4,2,26,23,15,11
24,21,22,65,0,0,1,0
4,1,5,1,5,3,6,22
29,25,21,36,43,39,34,121
38,54,34,24,0,0,0,0
0,0,0,0,7,8,2,7
6,9,8,2,23,21,23,5
22,19,25,28,34,27,31,59
41,38,48,54,0,1,0,0
29,38,21,11,4,4,5,3
0,0,0,0,3,1,0,0
4,8,2,11,72,111,74,1
0,0,0,0,6,6,7,7
2,3,3,1,0,0,0,0
26,23,30,23,0,0,2,5
21,10,13,22,35,35,31,12
0,2,0,0,0,0,0,0
10,18,10,7,12,14,12,17
0,1,0,0,4,3,1,1
1,0,0,0,23,20,12,53
2,2,1,1,20,18,23,21
3,4,2,1,1,2,1,1
38,43,61,8,1,3,1,2
8,3,2,2,2,0,3,0
5,7,7,30,0,0,0,0
8,4,4,4,2,5,3,2
13,17,11,15,2,1,7,2
58,71,42,108,1,5,2,0
0,0,0,0,15,26,30,20
